MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
0.16368,6.81383e-06,0.00159783,63.8063,0.00018177,50.05
5.43421,1.41517e-05,0.00172607,3207.85,0.0023029,50.05
123.874,1.77689e-05,0.000363175,210426,0.00126232,50.05
1272.39,7.33764e-05,0.000934747,646292,0.00892953,50.05
23.9062,1.35773e-05,0.00122731,12055.1,0.00250522,50.05
210.25,3.98861e-05,0.00110752,319279,0.00190136,50.05
133.726,3.57065e-05,0.000656152,89201.7,0.00160154,50.05
310181,7.06831e-05,0.000681592,6.19146e+08,0.0074789,50.05
56.4231,1.61665e-05,0.00214886,30050.6,0.0055272,50.05
180.043,3.63881e-05,0.00148863,61031.4,0.00795826,50.05
2499.98,0.000101529,0.00113971,2.06862e+06,0.03772,50.05
3207.68,6.29606e-05,0.000878437,5.80705e+06,0.00764742,50.05
115.6,4.39054e-05,0.000805468,55080.3,0.0139512,50.05
665.167,3.90781e-05,0.00143523,956069,0.0136832,50.05
198.438,5.26646e-05,0.000876169,135961,0.0112317,50.05
671.457,6.4124e-05,0.00122057,297828,0.00748403,50.05
107.561,6.24759e-05,0.00486331,31316.1,0.00461805,50.05
355.181,5.46982e-05,0.00155528,250523,0.00373922,50.05
14084.6,0.000268295,0.00132039,1.11973e+07,0.300363,50.05
1316.11,7.80326e-05,0.00150659,769125,0.00535815,50.05
185.813,4.60329e-05,0.00446913,76492.5,0.00430617,50.05
6971.36,9.97098e-05,0.000991183,2.98465e+06,0.0307148,50.05
1197.03,7.43707e-05,0.000915772,1.11282e+06,0.0127086,50.05
23742,0.000175576,0.000835984,3.0668e+07,0.0579389,50.05
0.000255438,4.47128e-08,1.42917e-05,0.477418,6.1011e-05,50.05
3.22743,5.6259e-06,2.1138e-05,989.159,0.00136551,50.05
64.6242,2.20746e-05,0.000360005,66440.3,0.00313447,50.05
523.711,4.33433e-05,0.000702861,319209,0.0173477,50.05
0.00111174,6.44487e-08,1.41248e-05,2.19658,8.80817e-05,50.05
890.073,0.000101643,0.00329811,360670,0.00989302,50.05
80700.8,6.67729e-05,0.00082048,1.52453e+08,0.00466673,50.05
3353.67,6.42678e-05,0.000811945,1.67343e+06,0.0120584,50.05
0.00583876,9.88055e-08,1.81716e-05,11.5867,0.000108773,50.05
4193.14,0.000223806,0.00120241,739171,0.0149605,50.05
5148.98,0.000227324,0.00119,738682,0.0188003,50.05
5148.98,0.000227324,0.00119,738682,0.0188003,50.05
0.00201293,1.80653e-07,1.54743e-05,3.79078,0.000228318,50.05
0.000211016,9.18728e-08,1.2063e-05,0.166352,3.61587e-05,50.05
11.8338,1.45648e-05,6.85403e-05,3251.35,0.0019902,50.05
399.689,2.76734e-05,0.00062869,735135,0.00227931,50.05
0.00121649,1.24145e-07,2.07085e-05,2.36929,0.000160288,50.05
1588.16,4.74562e-05,0.000946985,2.20896e+06,0.00285565,50.05
251.256,4.9096e-05,0.000879272,87829.9,0.0122567,50.05
407.563,5.75293e-05,0.000612246,303888,0.00676046,50.05
0.00420272,4.82439e-07,2.33857e-05,3.4579,0.000178154,50.05
17.0408,1.40247e-05,0.00138943,6829.71,0.00392122,50.05
296.879,2.63694e-05,0.000551245,119285,0.00613592,50.05
603.733,4.3054e-05,0.000523906,412076,0.00898359,50.05
0.0213849,3.79602e-07,0.000112013,31.2549,0.000103473,50.05
130.183,3.38537e-05,0.00163779,77733.6,0.00671242,50.05
1327.26,3.75629e-05,0.00102165,2.3516e+06,0.00466749,50.05
1473.63,3.58766e-05,0.000856138,2.05365e+06,0.00329667,50.05
0.00434081,5.07668e-07,2.46794e-05,2.60411,0.000158695,50.05
21.833,1.5949e-05,0.000558728,19332.1,0.000980214,50.05
111.531,3.21844e-05,0.000509524,72517.3,0.00464495,50.05
1002.3,8.73849e-05,0.000668253,528763,0.0128356,50.05
106.383,3.63782e-05,0.0029599,62715.6,0.00580192,50.05
211.93,5.51524e-05,0.00165886,83905.5,0.00448733,50.05
580.574,7.8739e-05,0.00180678,179128,0.0144889,50.05
6545.5,9.03704e-05,0.00115267,6.5962e+06,0.0223538,50.05
0.00272717,1.74782e-07,1.99491e-05,2.398,0.000172752,50.05
321.5,6.51121e-05,0.00133722,191859,0.00431704,50.05
235.71,5.74392e-05,0.00147736,176675,0.0121559,50.05
277.478,0.000112306,0.000929491,111575,0.00827165,50.05
8.46769,7.44515e-06,0.00116843,13544.9,0.00233738,50.05
1274.83,6.29042e-05,0.0011223,834426,0.0197899,50.05
712.893,4.43482e-05,0.000795519,1.04556e+06,0.00574956,50.05
4015.34,6.25399e-05,0.000837803,3.42364e+06,0.030471,50.05
5.40326,1.86488e-06,8.64302e-05,4871.31,0.000772477,50.05
1316.51,5.97455e-05,0.00060376,2.21428e+06,0.00879923,50.05
147.707,3.8861e-05,0.000564747,58870.5,0.00398487,50.05
157.633,5.01873e-05,0.000573758,50501.7,0.00884125,50.05
0.00123817,1.21372e-07,1.57139e-05,2.42907,0.000195319,50.05
