Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
5.95678,36.2285,73.807,28.7203,1.29017,6.21798
4.78796,35.9546,76.1787,29.0942,1.29219,5.56816
14.1167,36.7825,76.2918,29.1959,1.28866,6.29796
39.7207,40.1936,72.1858,31.8689,1.28643,7.03826
36.5001,37.7369,73.2649,29.2989,1.2763,7.16173
1.89817,36.046,76.5824,29.6711,1.29767,5.07725
8.81402,34.6095,75.6449,28.1132,1.29203,5.20422
4.87615,34.7453,74.6458,27.8443,1.28697,5.6141
18.1518,40.2931,73.1944,31.7734,1.28337,7.23635
4.36404,36.0669,76.3654,29.1377,1.29486,5.63437
1.95939,35.3563,76.1974,29.0187,1.29503,5.04254
3.94168,36.6273,76.2479,29.7087,1.2978,5.62075
8.97587,34.3461,76.1841,27.7437,1.28435,5.31801
6.16973,34.7327,77.0265,28.1706,1.29067,5.27139
15.2889,36.4816,75.4766,29.2318,1.28487,5.96494
5.12411,35.9445,74.8551,28.7257,1.28843,5.93032
4.59945,34.2989,74.8076,27.5362,1.29008,5.47258
13.8522,36.248,73.2914,28.8895,1.2838,6.07477
15.4367,35.5647,73.9023,28.1444,1.28027,6.14002
5.42841,35.0751,77.1405,29.0033,1.2961,4.77567
3.844,34.6718,77.1429,28.5235,1.29138,4.85691
3.92063,35.3187,74.879,28.5572,1.29435,5.4672
2.97393,36.1629,76.8795,29.7399,1.29834,5.12472
2.20794,35.557,76.5983,29.0123,1.29524,5.2494
3.7471,35.6131,76.9764,29.1555,1.29511,5.16249
19.1777,39.2753,73.7679,30.5863,1.2845,7.40451
3.03087,35.2548,77.0038,28.8543,1.29562,5.10487
11.8123,35.4758,74.3512,28.0709,1.28203,6.12288
3.94777,36.4206,74.7111,29.4505,1.29205,5.67804
6.42084,34.3106,76.6645,27.7785,1.28751,5.2446
17.5949,38.3593,75.9068,30.867,1.29187,6.20041
10.0442,34.0759,75.4322,27.2016,1.28871,5.58558
3.25255,35.2166,75.6158,28.2329,1.29245,5.69122
13.5425,38.642,74.3899,30.6228,1.28624,6.73296
16.7597,36.2507,74.2851,28.5132,1.28438,6.45314
8.46954,35.4379,75.8204,28.1405,1.28824,6.00921
3.3733,35.123,77.1209,28.5135,1.29764,5.31188
7.55474,34.6392,75.5702,27.8217,1.29173,5.52572
11.2642,35.0519,76.6308,28.4976,1.29216,5.26212
35.6673,45.1608,68.6858,35.3698,1.2843,8.50674
6.19024,35.2541,77.1326,28.7192,1.29362,5.24125
20.6715,37.9287,75.4059,29.6425,1.29138,6.99482
3.31836,34.5176,76.185,28.3122,1.29318,4.91225
4.72623,36.9127,76.7477,30.0449,1.29179,5.57597
7.33288,34.7646,69.4523,27.2939,1.26686,6.20383
4.74764,35.8243,75.9062,28.6252,1.28514,5.914
4.636,35.1329,75.8464,28.2827,1.29041,5.5598
11.7363,34.0765,73.4307,26.8981,1.28638,5.89197
20.1656,38.1204,75.1798,29.7999,1.28089,7.03968
20.8987,31.953,60.9027,23.3629,1.19761,7.39244
