Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
14.093,19.6761,29.3175,12.3885,1.09619,6.19141
8.21822,19.1379,27.7696,11.8118,1.11413,6.21203
7.63163,17.7935,24.5291,11.1635,1.07434,5.55566
14.665,18.4641,27.6145,11.3862,1.09829,5.97964
8.68577,17.9373,27.6286,11.1124,1.09934,5.72556
2.71776,18.3392,28.9187,11.7546,1.12934,5.45522
4.5212,19.3645,28.4405,12.0897,1.1245,6.15033
4.55237,19.585,28.9862,12.2511,1.12409,6.20978
3.28607,18.9901,28.9566,12.2442,1.13546,5.61048
30.4087,20.6696,23.1779,11.902,1.06224,7.70542
14.2478,18.0198,25.6858,10.8948,1.08459,6.04038
2.57615,18.5264,28.0689,12.0936,1.13746,5.29537
5.03474,19.1849,29.3509,11.9595,1.12663,6.09875
8.05529,18.1618,27.2459,11.2297,1.11204,5.82003
7.29535,18.7734,29.2102,11.8108,1.11715,5.84547
7.73583,18.7412,29.3704,11.8416,1.12275,5.77685
13.8256,19.9084,28.6241,12.3223,1.10561,6.48052
3.93082,19.3641,30.2398,12.1313,1.13498,6.09785
12.1794,18.6192,26.3221,11.3549,1.10294,6.16142
13.5065,19.863,28.1207,12.1298,1.11144,6.62175
33.4662,18.0502,20.583,9.678,1.03019,7.34204
7.7238,18.2907,29.9684,11.6368,1.07712,5.57678
4.11583,19.2993,30.7762,12.5541,1.14945,5.59582
5.53933,18.6251,29.8316,11.699,1.13197,5.79411
5.14399,18.531,28.9193,11.7519,1.13866,5.64044
2.95735,18.7584,28.6268,12.0791,1.13322,5.54603
4.35309,19.03,27.3667,11.7885,1.12051,6.12102
37.2211,19.7503,28.3255,12.1844,1.09368,6.47228
2.85623,19.1577,30.5742,12.1929,1.13847,5.82631
23.9048,18.7789,27.5578,11.185,1.08038,6.51347
21.4356,19.0942,26.7767,11.2697,1.08887,6.73563
4.57799,19.4778,30.3016,12.3898,1.1413,5.94664
3.94796,18.5507,29.9475,11.9742,1.15757,5.41892
3.25817,19.7,30.7736,12.8989,1.14635,5.65473
11.2283,19.2236,27.7788,11.8697,1.10236,6.25156
5.64418,18.571,29.0024,11.776,1.1322,5.66279
12.5718,18.3926,27.0724,11.1034,1.0989,6.19033
3.79324,18.7246,27.0217,11.6896,1.10272,5.93225
14.6462,19.1665,28.5979,11.7366,1.09696,6.333
6.01663,19.5717,29.1518,12.4126,1.12911,6.03004
7.50326,19.3979,30.8629,12.5189,1.13132,5.74765
2.97589,19.0079,28.8017,11.9208,1.12545,5.96169
2.81638,18.5318,28.0789,11.819,1.12446,5.58836
9.10805,19.0105,27.7829,11.8451,1.12225,6.0432
20.5597,18.3781,25.8065,11.1035,1.09074,6.18385
14.5804,17.7732,26.4161,10.7511,1.08347,5.93868
6.38653,18.8805,28.8192,11.7864,1.12277,5.97132
11.4036,18.4561,30.0637,11.7633,1.12925,5.56364
5.38404,19.0015,26.3155,11.4772,1.08625,6.43808
15.9583,18.3038,26.5288,11.1276,1.08845,6.08776
