Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
15.1024,47.3487,94.9899,39.3595,1.32425,6.66496
5.29084,44.2177,94.7181,37.0657,1.3202,5.83183
2.62632,42.8533,95.0794,36.1361,1.33029,5.38691
11.3077,46.7773,94.7062,38.8129,1.33612,6.62823
14.108,44.4226,95.5461,37.3582,1.32211,5.74227
7.68789,42.0535,95.5796,35.5786,1.3202,5.15468
5.81402,42.8887,95.1043,35.1805,1.31183,6.39643
6.20403,50.7601,95.4682,43.1747,1.50036,6.08509
6.83233,41.3094,95.7336,34.5906,1.31861,5.40016
18.2487,47.9417,95.0707,39.4103,1.31616,7.21526
15.0313,47.2506,95.1702,39.1248,1.32242,6.80335
8.23403,42.1547,95.2331,34.8256,1.3105,6.01851
7.03979,44.1545,95.5092,37.5172,1.31733,5.31989
6.13295,42.6579,95.0186,35.8012,1.31627,5.54033
19.3985,49.6383,94.6151,40.0981,1.30869,8.23158
8.38934,41.7638,95.3486,34.6894,1.32004,5.75437
9.02387,42.9591,94.8299,35.7495,1.31732,5.89227
4.02324,43.8023,95.3119,36.5712,1.31887,5.91218
3.36135,40.9317,95.5384,34.357,1.31401,5.26073
13.6369,43.9978,95.1845,36.61,1.31516,6.07265
11.0776,45.5373,94.1602,37.8195,1.32362,6.39413
15.8523,47.278,95.2407,39.4334,1.31238,6.5322
6.54159,42.4472,95.7411,35.5524,1.32178,5.57308
2.45327,43.7222,94.9903,37.2402,1.32462,5.15733
5.10997,41.6464,94.8996,34.8593,1.3163,5.47082
11.9,46.3928,94.385,38.4087,1.32014,6.66391
16.0383,42.198,95.6907,35.5454,1.3115,5.3411
5.77891,41.7396,95.3582,35.125,1.32202,5.29254
7.40276,41.3277,94.8904,34.0086,1.30906,6.01003
4.63315,43.0169,95.3479,36.2514,1.32873,5.4368
2.49111,42.5405,95.6322,36.0745,1.32596,5.14006
4.93676,40.289,96.0144,33.8939,1.30919,5.08584
16.8164,43.4445,93.7147,35.6957,1.3157,6.43312
50.2601,33.7947,54.4618,24.6904,1.14638,7.95793
20.5891,50.3133,90.1514,41.0715,1.26654,7.97527
5.02077,42.1954,94.8326,35.5921,1.32565,5.27767
7.30474,44.6911,94.5571,37.2527,1.31863,6.11978
30.2441,51.546,93.8189,43.4803,1.33238,6.73332
16.1569,47.1479,94.9153,38.8631,1.30849,6.97638
5.3685,43.1833,95.3172,36.492,1.31636,5.37497
24.0165,38.0867,73.9897,29.6711,1.21292,7.20272
23.4775,43.9191,90.2258,35.1506,1.29601,7.47256
5.50373,41.3326,94.9283,34.528,1.31681,5.48777
14.8523,38.3829,85.1273,29.8815,1.26308,7.23835
3.49801,44.0681,95.1904,37.2269,1.32785,5.51332
30.8893,46.6308,94.1683,37.3409,1.31232,7.97755
38.1195,46.7017,94.8598,38.1019,1.31384,7.2859
3.60686,43.949,95.0376,37.1642,1.32581,5.45903
3130.18,35.7267,95.8112,29.7299,1.29932,4.69741
54.2968,22.5469,28.918,13.3064,1.0162,8.22431
