Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
14.7915,36.708,96.2542,31.7533,0.968853,3.98587
20.5333,42.6031,96.1115,35.9099,1.17701,5.51619
53.3338,44.6079,83.3781,35.2943,1.29806,8.01558
12.7841,40.2422,95.8735,33.2509,1.3198,5.67149
14.3736,44.0559,87.7062,34.9115,1.29133,7.85312
33.287,48.1645,95.2308,39.8783,1.33319,6.95305
2.76393,42.0243,95.9482,35.7382,1.32406,4.96203
19.6574,49.9951,95.2298,42.0659,1.33891,6.5903
4.46871,43.565,95.8726,36.9303,1.31954,5.31518
40.073,48.2153,94.0121,39.6127,1.32633,7.27627
53.5675,39.4698,72.6674,29.1468,1.23618,9.08686
4.67235,43.2518,96.4279,36.3176,1.32375,5.6105
5.4327,44.2178,95.9968,37.6335,1.32234,5.26192
15.9818,41.3889,96.1159,34.3721,1.31145,5.70533
3.62064,41.1665,96.5232,35.1189,1.32432,4.72322
13.9788,40.8605,96.2332,33.9463,1.31838,5.59586
9.46827,42.8591,96.336,36.1805,1.31928,5.35933
11.6328,43.1088,96.1434,36.1917,1.3171,5.59998
25.9002,53.4826,95.166,44.9573,1.33301,7.19224
4.93507,44.4453,96.2396,38.0719,1.33089,5.04246
5.39745,43.4807,96.1158,36.7306,1.32508,5.42506
9.72896,42.2214,96.4252,35.7605,1.32154,5.13944
16.4571,40.165,96.4093,33.0429,1.30045,5.8217
18.4586,46.0788,95.9779,37.8713,1.315,6.89254
20.5318,43.052,96.263,35.7962,1.3169,5.93889
23.9944,53.2632,94.8623,43.1775,1.3136,8.77216
12.6963,44.6437,96.302,37.1959,1.31813,6.12962
3.63998,42.4189,96.0971,36.0367,1.3186,5.06361
5.32634,41.9923,96.3023,35.1732,1.32118,5.49795
5.32128,43.3344,95.8476,36.6035,1.32448,5.40643
4.98804,40.9308,96.3392,35.0147,1.32309,4.59302
3.42419,43.0122,96.4816,36.6342,1.32695,5.05104
4.76722,42.5227,96.4896,36.2169,1.32743,4.97839
5.60716,44.3243,96.3598,37.4864,1.32327,5.5147
7.53478,41.6638,96.2926,34.8512,1.32191,5.49072
31.2805,46.0393,95.4649,38.8312,1.32233,5.88583
5.24643,44.4306,96.3321,37.703,1.32894,5.39862
2.84914,40.8075,96.5188,34.6253,1.3252,4.85696
23.9536,43.5775,96.0272,36.4778,1.31602,5.78367
4.72326,42.6955,96.1084,35.8026,1.32394,5.56894
19.8678,43.0273,95.151,35.133,1.30885,6.58547
25.2204,41.7553,96.2007,34.5946,1.30434,5.85632
3.03822,43.5456,96.2129,37.0405,1.33874,5.1663
6.09684,43.4986,96.0372,36.5341,1.3212,5.6433
21.2074,44.6218,96.276,36.8097,1.3083,6.50381
3.29475,40.2622,96.2022,34.0375,1.32137,4.90334
25.5769,43.0574,96.4165,35.1403,1.30335,6.6138
5.6907,42.6774,96.2211,36.2589,1.32742,5.09104
11.9415,42.4912,96.2351,35.2093,1.31651,5.96532
7.27123,43.038,96.4858,36.1736,1.31596,5.54846
