Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
12.02,22.2887,40.0037,14.9944,1.17839,6.11597
18.6815,22.1929,37.0475,14.8258,1.1839,6.18319
3.14074,23.4303,41.8594,16.5945,1.21119,5.62464
4.22554,23.3504,40.9234,16.2392,1.2041,5.90715
5.80778,22.2023,38.1093,15.2163,1.19015,5.79586
3.17002,22.6202,39.9946,15.5811,1.18297,5.85614
5.09645,22.886,38.6146,15.6768,1.18643,6.02275
7.37053,23.648,38.472,16.0046,1.1846,6.45881
25.0515,23.6516,36.7119,15.2312,1.16737,7.25312
14.7552,21.3006,38.8951,14.222,1.16881,5.90979
10.3566,22.846,40.0107,15.2074,1.18053,6.45809
18.1681,23.4668,38.6915,15.3637,1.17099,6.9321
2.91487,21.914,38.7432,15.2559,1.19239,5.46574
4.25934,23.5341,38.1211,16.0116,1.17764,6.34485
12.7133,23.332,39.1589,15.5295,1.1712,6.63121
10.1232,21.7552,38.0879,15.0293,1.18255,5.5434
5.89364,23.2779,41.174,15.9532,1.19064,6.13403
9.66806,21.7093,35.9652,14.2799,1.16055,6.2688
20.7019,22.3195,38.7935,14.5167,1.16337,6.63936
9.84094,20.9033,35.4721,13.8053,1.17376,5.92421
3.27357,22.6005,40.4494,15.8648,1.19398,5.54172
5.39429,24.0444,40.848,16.6715,1.20013,6.17281
7.18359,23.2013,40.9554,15.9484,1.20413,6.04876
36.4105,22.0326,31.5272,13.881,1.12822,7.02336
49.3926,23.6242,34.5473,14.8585,1.16213,7.60359
3.91202,22.6887,39.3617,15.5437,1.19392,5.95109
30.7038,23.4636,34.6412,14.7913,1.15071,7.52161
5.57449,23.2732,41.7381,16.1102,1.20263,5.96042
4.03594,22.2455,39.2167,15.2536,1.18893,5.80297
4.33152,23.0951,41.0925,15.7609,1.19136,6.14281
4.09721,23.5443,41.9077,16.6717,1.21439,5.65823
4.12966,24.1977,41.3774,16.9277,1.20561,6.0644
14.5036,21.2843,34.052,13.4972,1.13537,6.65175
3.6585,23.1456,40.8486,15.9243,1.16329,6.058
4.19379,22.6954,38.2326,15.1501,1.18119,6.3641
6.4616,22.8454,40.7723,15.8786,1.19569,5.77114
9.52137,22.8357,40.7732,15.4168,1.18128,6.23762
27.3531,22.1358,33.135,13.8531,1.10944,7.17327
5.01334,22.2292,35.9642,14.8411,1.17351,6.21456
10.8868,21.8801,37.5154,14.441,1.18539,6.25377
16.5874,22.5025,34.9571,14.2523,1.14646,7.10375
15.516,21.6416,37.7137,14.4807,1.17636,5.98452
14.2597,21.6462,32.8429,13.5337,1.12923,6.98326
15.6744,22.9878,37.9787,15.2555,1.18487,6.54748
18.0788,23.4805,37.5791,15.4101,1.16923,6.90119
19.9131,24.6911,37.1587,16.6312,1.2468,6.81305
3.33997,24.1858,39.4683,16.5735,1.23296,6.37943
28.2339,22.9805,34.9896,14.3377,1.13245,7.51032
22.303,24.5626,36.2125,15.8071,1.16472,7.59077
16.419,20.915,31.0425,12.748,1.10849,7.05842
