Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
4.73419,25.0941,48.2387,18.7144,1.23688,5.14275
1.91483,24.9142,49.0993,18.3461,1.22822,5.33989
3.37716,25.749,47.1355,18.8733,1.23449,5.64116
1.39177,25.4072,49.5723,19.1252,1.24136,5.04061
9.33747,25.0789,48.6669,18.1289,1.21969,5.73031
2.5034,25.3282,48.3681,18.5974,1.23931,5.49146
49.1939,18.3615,26.0892,9.61829,0.997116,7.74612
6.60096,24.6591,46.4985,17.6302,1.19944,5.82949
7.38855,25.4396,47.1269,18.4961,1.22095,5.72247
15.9836,27.272,42.452,18.9688,1.21422,7.08895
2.27276,24.1195,48.9655,18.1772,1.23964,4.70264
33.3914,26.7697,43.1413,18.3589,1.20373,7.20711
4.43402,25.3815,49.2566,18.8682,1.23026,5.28307
15.059,26.022,45.2286,18.5265,1.21962,6.27594
3.16271,25.4951,48.0359,19.0159,1.23674,5.24242
8.05146,26.5912,46.4722,19.275,1.22715,6.08911
7.0014,25.1873,48.4323,18.5048,1.22751,5.45498
5.15328,24.6905,48.2999,18.0369,1.23209,5.42153
7.00485,24.7528,46.0444,18.0363,1.22112,5.49544
4.68773,25.1685,48.2853,18.4387,1.23356,5.49625
1.85946,25.5494,47.342,18.4449,1.23549,5.86903
3.61751,25.2432,49.0846,18.6084,1.23025,5.40453
36.0303,26.7347,42.3382,18.0108,1.19611,7.52775
4.64751,25.7219,48.132,18.5519,1.2234,5.94662
16.5306,27.2982,44.3573,18.8734,1.21411,7.2106
2.34614,24.9702,48.2494,18.566,1.23451,5.16968
8.3754,23.6521,48.0834,17.2043,1.21989,5.22789
9.05918,25.3254,47.203,18.0915,1.21968,6.0143
9.3739,24.6309,45.2233,17.8007,1.21743,5.61277
21.4666,25.0946,44.6327,17.7034,1.20945,6.18176
4.12256,25.7806,47.8285,18.5823,1.22085,5.97745
3.72398,24.5175,47.4993,17.8202,1.2283,5.469
5.51812,24.5491,48.9727,18.0378,1.23159,5.27972
3.11527,24.3819,47.5961,17.9099,1.22981,5.24212
11.4254,25.2561,47.9889,18.3723,1.22427,5.65951
4.46346,25.4484,48.1416,18.3474,1.23185,5.86923
4.9297,25.4403,48.9144,18.8717,1.23267,5.33585
6.36459,24.4272,47.1432,17.7516,1.22722,5.44844
4.73472,24.0308,47.5367,17.5054,1.22719,5.29824
9.20925,25.4033,48.0372,18.2084,1.21862,5.97626
6.01618,24.1247,45.6341,16.9024,1.21198,6.01034
15.0814,25.9083,43.8214,17.8822,1.2135,6.81256
3.29228,26.5864,49.5747,19.6919,1.2387,5.65581
13.9312,26.0945,42.4119,17.9914,1.20808,6.89502
48.1969,22.3467,30.7931,13.1216,1.06647,8.15867
4.01673,24.6035,47.6703,18.102,1.22427,5.27721
8.88388,24.3884,45.6938,17.3024,1.22619,5.8598
12.6788,25.0558,46.4346,18.078,1.21402,5.76381
17.8904,24.3928,48.1804,17.835,1.22869,5.32913
9.66022,24.8293,47.0849,17.8413,1.21726,5.77071
