Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
3.57107,41.9966,95.4355,35.5292,1.32816,5.13923
3.26117,42.4232,95.6255,36.3556,1.32193,4.74573
16.9508,47.3341,94.6507,39.8575,1.33046,6.14614
52.1324,48.5844,91.1306,40.1967,1.31684,7.07084
4.65562,41.2405,95.457,34.7811,1.31825,5.14121
4.80951,43.6358,95.2032,36.7735,1.32357,5.53877
8.03431,44.1993,95.3444,37.0435,1.31571,5.84
25.42,51.1202,93.5556,42.9709,1.32445,6.82486
19.8759,43.724,95.1123,36.3301,1.31919,6.07464
2.14836,43.2546,95.5976,36.7597,1.32508,5.16977
17.703,47.0135,95.0067,38.9769,1.32166,6.71497
20.7491,49.9499,94.484,41.1137,1.32565,7.51057
3.90496,40.6763,95.3148,34.0326,1.31651,5.32713
4.12683,44.154,95.5328,37.265,1.32105,5.56794
9.53331,42.6995,95.4437,35.7449,1.31563,5.63896
12.7724,42.0344,95.4955,35.313,1.32385,5.39756
6.18843,42.278,95.4109,35.834,1.32482,5.11917
3.5196,42.4699,95.0435,35.8648,1.32332,5.28175
12.9354,44.6078,94.9996,37.6507,1.31664,5.64042
53.5218,23.9345,35.1246,14.0295,1.00373,8.90133
3.46817,42.2285,95.1326,35.3984,1.31565,5.51451
29.911,45.0119,95.4156,37.2224,1.30823,6.48134
21.1119,41.5401,95.3696,34.2432,1.30826,5.98861
6.99397,40.2629,94.529,33.3262,1.31025,5.62653
11.3634,45.1864,94.5515,37.5273,1.32208,6.33711
4.27563,42.4088,95.6036,35.9111,1.32216,5.17553
4.00944,42.0037,94.9226,34.8995,1.3163,5.78784
5.37609,43.4828,95.607,36.5647,1.31875,5.59932
9.33312,41.3786,95.3219,34.6833,1.31149,5.38386
13.0057,42.7042,94.6248,35.3842,1.31886,6.00113
12.8397,43.1922,95.4244,36.0469,1.31527,5.83009
3.28965,43.0122,95.2184,36.1767,1.3257,5.50974
3.71045,40.6037,95.4955,33.9372,1.31941,5.34709
6.6766,42.9288,95.0382,35.7926,1.31248,5.82374
3.96692,43.409,95.3763,36.5067,1.32375,5.57851
27.2171,45.9672,79.0822,34.9728,1.23675,9.75768
3.56612,42.9875,95.5812,36.6518,1.32573,5.00999
19.0652,45.3493,94.4646,37.391,1.31895,6.63937
18.0672,41.4167,87.957,33.4989,1.29058,6.62724
23.0782,44.8224,94.2417,36.6307,1.3015,6.89021
11.6701,44.0978,93.1865,36.0363,1.32108,6.74039
3.96249,42.3507,95.212,35.3483,1.31961,5.68283
3.99983,42.1679,95.0672,35.8326,1.32465,5.0106
9.80924,41.2393,95.1166,34.0828,1.31284,5.84372
5.06816,42.4227,95.6943,35.529,1.32816,5.56556
18.3761,45.3752,95.0275,37.3111,1.31049,6.75363
9.06508,41.9836,95.1309,34.7564,1.31903,5.90818
3.87505,43.0825,95.6387,36.6672,1.33253,5.08273
5.36266,42.0517,95.1639,34.5263,1.31739,6.20806
11.821,40.5211,95.2796,33.5212,1.31657,5.68334
