Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
2.56869,21.7328,38.2914,15.25,1.18883,5.29395
2.16957,21.632,37.9956,15.3433,1.19523,5.09349
4.95854,22.0186,37.6849,14.8181,1.189,6.0115
2.40172,21.8963,38.4067,15.7354,1.19656,4.96434
5.79147,21.6081,36.7712,14.6842,1.18185,5.74209
2.65259,21.3117,38.6042,15.2259,1.19778,4.88798
2.86655,21.8674,38.7297,14.9041,1.18663,5.77661
2.45501,21.9109,38.8992,15.523,1.1998,5.18809
7.87945,21.4813,37.9497,15.0226,1.18526,5.27345
5.74847,20.7601,38.4492,14.977,1.19099,4.59212
14.2413,22.9084,36.9466,15.4686,1.17674,6.26303
6.58092,20.5199,36.7937,14.1907,1.18076,5.14839
12.0376,22.2064,35.5736,14.9623,1.17903,6.06509
2.77051,20.7115,37.8824,14.1483,1.17976,5.38342
10.1343,21.4456,36.5424,14.8272,1.18153,5.43685
3.04783,21.5197,35.1073,14.2953,1.17819,6.04621
4.25252,21.3037,39.3216,14.772,1.1925,5.33917
12.7941,21.7732,35.492,14.2667,1.16473,6.34178
2.72861,21.5654,38.0574,15.0861,1.19375,5.28553
3.14911,21.4001,38.3327,14.9097,1.19056,5.29981
2.9643,20.9666,37.0514,14.247,1.1816,5.53793
1.36577,21.2429,38.9545,15.2801,1.20668,4.75613
2.40486,21.0639,38.5812,14.9408,1.18569,4.93743
4.44375,21.8434,37.518,14.9151,1.18501,5.74329
2.91802,21.8593,37.7512,15.1193,1.19041,5.54959
4.51701,21.5059,38.6095,14.7255,1.18464,5.59575
3.04086,21.4187,37.0643,14.5344,1.18502,5.69921
6.62805,22.2905,36.6819,15.316,1.18008,5.79444
4.32198,20.4826,37.5769,14.1079,1.18474,5.18998
8.02596,21.3406,37.8077,14.9411,1.1869,5.21256
3.72971,21.532,38.0519,14.9138,1.18884,5.42927
8.20061,20.9343,37.7861,14.284,1.18101,5.4693
16.2883,22.9648,34.8577,15.0211,1.16445,6.77929
37.404,18.2734,27.2158,10.1401,1.03496,7.09831
12.971,21.173,36.7825,14.2626,1.15883,5.75156
4.34218,22.2007,38.0751,15.4602,1.19774,5.54276
4.83736,21.8219,38.3582,15.0861,1.1963,5.53948
14.0367,20.7349,36.2432,14.1715,1.17337,5.39002
1.90806,22.3015,39.7366,15.7164,1.20528,5.37979
3.13128,21.6435,37.8634,14.8345,1.19113,5.61793
5.13747,21.879,38.847,15.3405,1.19222,5.3462
3.57649,21.3341,38.2473,14.5971,1.18534,5.55167
12.3366,20.8793,36.3228,14.1738,1.17606,5.52941
34.2531,21.2815,34.2776,13.9319,1.1545,6.1951
6.13819,22.3053,37.3752,15.293,1.18017,5.83217
3.95262,21.6104,38.4407,14.885,1.18844,5.5369
8.08632,21.5216,37.3823,14.8476,1.1844,5.48963
8.46569,22.5881,37.9755,15.5071,1.19851,5.88244
6.3185,21.5661,36.2375,14.7709,1.18353,5.61169
8.61761,21.9713,38.5811,15.2455,1.1882,5.53761
