Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.35297,45.3598,164.007,1,9,26.5,7.15,0.052,4.79,0.113,2.192,152.498,1.623
0,46.786,94.233,1,9,52.5,11.425,0.069,8.988,0.135,2.23,78.721,1.647
0,50.8442,126.095,1,9,37.5,8.509,0.064,5.982,0.109,2.351,113.703,1.586
0.726723,42.95,76.028,1,9,29.5,6.739,0.065,4.286,0.125,2.259,64.989,1.631
0,35.848,135.124,1,9,45.5,10.58,0.058,8.059,0.12,2.341,120.486,1.746
0,49.7031,83.212,1,9,29.5,7.434,0.075,4.957,0.12,2.279,71.967,1.515
0,38.8485,61.616,1,9,30,8.376,0.06,5.473,0.111,2.729,49.237,1.841
0,55.605,82.345,1,9,30.5,7.869,0.073,5.258,0.113,2.423,70.417,1.734
0,21.1866,171.267,1,9,29.5,8.745,0.083,6.101,0.151,2.408,158.398,1.602
0.223404,123.858,60.838,1,9,33.5,8.539,0.104,6.165,0.105,2.162,47.841,1.638
0,65.5356,77.017,1,9,34.5,8.614,0.05,6.15,0.106,2.305,64.405,1.591
0,25.4978,78.553,1,9,22,6.832,0.047,4.236,0.249,2.298,67.614,1.749
0,35.7983,398.243,1,9,27.5,7.652,0.063,5.134,0.253,2.2,386.493,1.721
0.0795223,57.7131,84.546,1,9,24.5,6.834,0.086,4.267,0.183,2.294,73.298,1.728
0.181593,142.134,407.117,1,9,53,12.139,0.073,9.709,0.129,2.225,390.433,1.686
0,29.8624,84.479,1,9,15,5.46,0.04,3.064,0.107,2.247,75.037,1.721
0.223691,105.712,104.26,1,9,21,6.214,0.047,3.902,0.091,2.172,93.979,1.478
0.119843,90.275,61.006,1,9,44,11.801,0.056,9.42,0.101,2.222,44.706,1.685
0,114.726,84.083,1,9,27,7.46,0.048,5.087,0.122,2.2,72.573,1.623
0,47.5233,401.737,1,9,36,9.226,0.072,6.672,0.106,2.373,388.09,1.751
0,92.8628,87.751,1,9,35,7.457,0.082,4.929,0.134,2.309,76.333,1.649
