Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.838892,27.084,7,2,100,8,0,7
0.907054,36.526,10,2,100,10,0,10
0.729906,18.907,5,2,100,5,0,5
0.880732,36.204,10,2,100,10,0,10
0.965301,36.12,10,2,100,10,0,10
0.718191,38.498,10,2,100,11,0,10
0.891248,44.76,10,2,100,15,0,13
0.889217,37.229,10,2,100,11,0,10
0.227983,12.668,4,2,100,3,0,4
0.45447,11.616,4,2,100,2,0,4
0.781337,30.471,8,2,100,9,0,8
0.904991,33.258,9,2,100,9,0,9
0.81806,29.976,8,2,100,8,0,8
0.764757,29.939,7,2,100,9,0,7
0.0111922,10.729,4,2,100,2,0,4
0.903207,38.257,9,2,100,11,0,11
0.931375,42.045,10,2,100,14,0,10
0.963088,17.634,4,2,100,4,0,4
0.891255,34.471,8,2,100,10,0,9
0.827334,28.768,7,2,100,8,0,7
0.944303,41.553,9,2,100,15,0,10
0.617992,14.699,4,2,100,3,0,4
0.954418,33.945,9,2,100,10,0,9
0.81154,43.453,10,2,100,15,0,11
0.21939,17.03,4,2,100,4,0,5
0.915459,60.651,8,2,100,22,0,20
0.894717,74.528,9,2,100,28,0,24
0.883511,85.99,8,2,100,34,7,27
0.949931,106.986,10,2,100,44,7,33
0.491861,38.132,4,2,100,12,3,13
0.811869,101.486,10,2,100,40,4,31
0.878799,57.218,9,2,100,21,0,17
0.818905,17.708,4,2,100,5,0,5
0.773774,17.233,4,2,100,4,0,5
0.830078,38.101,8,2,100,12,0,11
0.787774,26.814,6,2,100,9,0,6
0.908936,45.917,10,2,100,12,0,13
0.76445,35.19,7,2,100,10,0,13
0.812641,33.632,6,2,100,11,0,11
0.820682,54.124,10,2,100,22,0,15
0.79266,28.213,7,2,100,8,0,7
0.773598,27.461,7,2,100,7,0,7
0.872636,39.612,10,2,100,12,0,11
0.513597,20.123,4,2,100,4,0,8
0.909213,51.215,9,2,100,19,1,15
0.927779,37.326,10,2,100,10,0,10
0.882688,49.834,10,2,100,19,0,12
0.921238,45.613,9,2,100,17,0,12
0.933358,41.995,10,2,100,14,0,11
0.972035,40.744,10,2,100,10,0,11
0.614053,22.537,6,2,100,6,0,6
0.954535,43.018,10,2,100,15,0,10
0.973938,39.6,10,2,100,11,0,10
0.984147,40.432,10,2,100,13,0,11
0.687999,19.783,4,2,100,7,0,5
0.884947,58.896,10,2,100,20,0,15
0.338029,17.962,4,2,100,6,0,4
0.731049,11.42,4,2,100,2,0,4
0.852219,60.181,10,2,100,21,0,18
0.916351,51.477,9,2,100,19,0,15
0,19.253,4,2,100,2,1,8
0.974089,102.919,10,2,100,40,7,36
0.663898,39.144,4,2,100,15,0,12
0.845109,64.677,9,2,100,23,0,19
0.929957,34.235,9,2,100,9,0,9
0.225861,11.189,4,2,100,2,0,4
0.558307,15.536,4,2,100,5,0,4
0.916816,34.202,9,2,100,10,0,9
0.894062,36.259,9,2,100,12,0,9
0.277541,19.483,6,2,100,5,0,6
0.879819,42.218,10,2,100,13,0,11
0.907466,62.14,10,2,100,23,0,18
0.928875,83.861,10,2,100,34,0,25
0.403525,16.895,4,2,100,5,0,5
0.80169,28.584,7,2,100,9,0,7
0.896564,39.876,10,2,100,10,0,10
0.773235,15.665,4,2,100,4,0,4
0.851803,27.745,7,2,100,9,0,7
0.17636,11.94,4,2,100,3,0,4
0.926514,44.002,10,2,100,17,0,10
0.508738,12.379,4,2,100,2,0,4
0.890852,41.238,10,2,100,12,0,10
0.938577,40.012,10,2,100,11,0,10
0.919669,35.076,9,2,100,10,0,9
0,9.369,4,2,100,1,0,4
0.968931,32.348,8,2,100,10,0,8
0.681072,40.259,7,2,100,15,0,10
0.785305,21.883,4,2,100,8,0,5
0.788432,45.354,8,2,100,16,0,13
0.860908,41.149,10,2,100,12,0,10
0.861908,20.134,5,2,100,5,0,6
0.704821,11.598,4,2,100,2,0,4
0.72505,26.083,5,2,100,9,0,6
0.818483,26.236,4,2,100,8,0,8
0.790028,83.41,10,2,100,32,1,26
0.694719,49.616,4,2,100,19,4,16
0.90755,157.587,10,2,100,69,11,51
0.839546,165.545,10,2,100,69,14,56
0.80797,82.591,6,2,100,35,6,25
0.867646,91.674,7,2,100,39,6,28
