Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.388373,1756,5,31,6.46613,890,357,435
0.717125,2417.15,6,31,8.62839,1375,432,533
0,1143.87,4,31,10.6742,324,288,458
0.11131,1509.59,4,31,8.30753,772,286,380
0.330858,2072.84,5,31,9.65323,1179,411,404
0.562178,2165.1,4,31,14.1032,1288,288,501
0.72922,1904.9,5,31,5.86452,1067,361,407
0.0165298,1797.34,4,31,10.4183,993,288,433
0.247343,1404.1,4,31,9.36935,596,293,442
0.631339,1569.71,4,31,8.8957,835,286,380
0.652644,2599.52,6,31,9.01355,1493,448,582
0.378689,1255.46,4,31,8.94677,579,289,319
0,894.279,4,31,5.81613,207,286,335
0.606634,2516.1,6,31,7.11774,1464,432,543
0.655387,2770.26,6,31,11.2071,1677,433,581
0.0781139,1745.07,6,31,6.87527,700,432,540
0.839302,3554.37,8,31,10.3848,2175,586,715
0.523926,2763.69,6,31,10.6303,1676,447,558
0,914.429,4,31,6.93226,239,314,295
0.35139,2119.25,5,31,10.4371,1239,360,446
0.151783,1512.29,4,31,8.03871,781,287,372
0.874555,2795.85,6,31,10.7955,1644,439,631
0.00770839,986.677,4,31,7.94194,259,292,363
0.187502,1278.34,4,31,4.29892,528,291,391
0.682683,1603.28,4,31,6.7371,925,289,318
0.731814,2601.45,6,31,10.3665,1561,432,532
0.194525,1283.4,4,31,8.31452,547,297,368
0.0133039,1298.8,4,31,9.51452,594,299,335
0.0698431,1295.38,4,31,5.34194,618,322,290
0.841287,1363.2,4,31,9.36935,595,323,373
0.399936,2237.16,5,31,7.93161,1368,360,433
0.929485,4682.09,9,31,11.0065,3013,649,929
0.270807,1722.35,4,31,10.4538,1000,289,354
0.693319,2543.34,5,31,10.1329,1592,367,505
0.268541,1366.73,4,31,10.4952,645,289,361
0,1004.23,4,31,7.96452,261,288,384
0.144342,1757.75,5,31,6.79516,926,362,399
0.157802,1550.56,4,31,8.34946,827,291,358
0.218697,2813.98,6,31,10.8832,1725,433,569
0.404934,2035.92,5,31,8.58952,1104,368,488
0.553949,2028.88,5,31,6.40774,1181,361,412
0.112758,1165.42,4,31,6.27258,459,289,346
0.717284,1507.6,4,31,5.34113,810,290,341
0.217619,1479.96,4,31,7.90968,755,289,367
0.165093,1361.45,4,31,9.91129,628,289,370
0.101475,1615.65,4,31,13.529,815,289,425
0,965.451,4,31,7.96129,257,291,353
0.237739,1672,4,31,10.1011,922,290,387
0.796361,1470.3,4,31,7.43011,745,292,365
0.764448,1754.82,4,31,10.3333,972,291,416
0.481138,1870.93,4,31,9.25968,1154,290,355
0.238405,2489.48,6,31,8.40065,1400,436,577
0.612505,1791.05,4,31,11.7548,1063,290,364
0.777272,1840.94,4,31,10.529,987,308,468
0.319404,1349.76,4,31,5.73226,632,300,342
0.77336,4152.73,8,31,10.9383,2714,580,773
0.292324,1502.32,4,31,7.91828,788,291,353
0.40091,2016.77,5,31,8.0871,1065,366,510
0.0223936,1460.12,4,31,9.93871,652,290,438
0.0669663,1458.39,4,31,11.0242,670,290,418
0.401899,2421.09,6,31,7.51613,1304,433,605
0.823366,1906.16,5,31,6.15032,1110,360,366
0.0682477,1963.09,5,31,8.10484,1089,361,437
0.210716,2937.21,6,31,11.86,1795,438,618
0.100914,1435.43,4,31,6.87097,706,292,367
0.357781,1267.51,4,31,5.06452,580,289,333
0.593537,1558.15,3,31,8.38065,836,454,198
0.373385,1657.82,4,31,9.65699,940,288,348
0.119852,1497.82,4,31,7.49247,762,293,368
0.000844024,1371.55,4,31,9.3129,596,290,408
0.251622,1562.15,4,31,7.87957,827,289,370
0.390104,1805.33,4,31,11.8172,1064,293,372
0.205014,1643.45,4,31,9.56452,905,292,371
0.525359,2449.19,4,31,13.7145,1665,293,405
0.309331,1535.91,4,31,8.69247,840,294,330
0.0380911,1510.78,4,31,11.3129,701,294,433
0,1136.2,4,31,11.6484,352,300,407
0.601187,2051.79,4,31,10.1653,1272,292,408
0.697841,1871.29,4,31,7.98226,1086,294,416
0.35969,1619.35,4,31,9.98925,931,289,324
0.289728,2276.27,7,31,7.90403,1042,515,640
0.155353,1964.36,4,31,9.57016,1196,290,405
0.071338,1342.12,4,31,9.40645,596,292,383
0.221525,1899.38,4,31,11.2398,1103,291,426
0.838462,2396.98,5,31,9.44581,1507,363,451
0.184599,1853.4,5,31,6.69274,974,367,440
0.681473,2020.19,5,31,6.52968,1155,366,430
0.641471,1807.23,4,31,11.286,1051,293,386
0.689908,2282.8,4,31,12.4532,1488,291,418
0.700362,1654.01,4,31,9.94624,922,292,367
0.833147,2250.54,5,31,8.64258,1376,361,436
0.0243438,1323.67,4,31,8.82419,564,290,396
0.519157,2008.23,5,31,8.34194,1085,367,480
0.866829,2325.22,5,31,8.61161,1415,364,472
0,981.545,4,31,8.27419,274,292,345
0.454859,2659.59,6,31,10.9368,1637,438,507
0.134238,1247.6,4,31,4.39892,550,306,327
0.52993,1354.16,4,31,8.80161,577,291,414
0.168233,1284.53,4,31,8.3129,548,289,377
0.12711,1332.1,4,31,10.0306,599,290,372
