Iteration,Cost,Cost reduction,time (ms)
0,25.7653,0.325682,112.387
1,16.0838,0.579061,188.84
2,7.24969,0.810264,281.836
3,5.10306,0.866445,403.702
4,5.10306,0.866445,518.758
5,5.10306,0.866445,576.761
