Iteration,Cost,Cost reduction,time (ms)
0,10.1176,0.554068,7.478
1,5.64078,0.751384,12.701
2,3.51712,0.844984,17.777
3,3.47696,0.846754,22.986
4,3.33107,0.853184,27.524
5,3.33107,0.853184,32.741
