Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
17.0345,0,0,4.82111,32.1246,2.31447,0.551016,1.29493,0
6.21383,0,0,4.71741,30.6645,2.21658,0.542813,1.30216,0
77.2329,0,0,4.68832,34.4737,2.25168,0.535379,1.25919,0
1562.63,0,0,4.56209,34.9313,2.18799,0.514907,1.23119,0
45.9503,0,0,4.74712,33.3502,2.26678,0.536976,1.29201,0
65.5455,0,0,4.72651,32.3056,2.26942,0.538222,1.26458,0
13.4664,0,0,4.8385,32.8351,2.32243,0.550254,1.30489,0
49.1689,0,0,4.80047,33.6843,2.30279,0.548897,1.28725,0
55.6723,0,0,4.74335,33.1015,2.26358,0.543502,1.28759,0
58.076,0,0,4.69995,32.3511,2.24011,0.534815,1.27366,0
46.6037,0,0,4.74597,32.2805,2.2711,0.541934,1.28253,0
16.2186,0,0,4.79268,30.8703,2.28719,0.544605,1.29949,0
26.631,0,0,4.79426,32.8517,2.29076,0.549959,1.2969,0
1561.11,0,0,4.52758,34.6054,2.15457,0.51292,1.23464,0
1058.91,0,0,4.84078,30.7792,2.28776,0.549973,1.33573,0
776.637,0,0,4.60894,34.7509,2.20381,0.527592,1.2485,0
83.7795,0,0,4.67368,34.6773,2.23334,0.534542,1.26574,0
73.774,0,0,4.66317,34.327,2.23646,0.539206,1.2521,0
9.50912,0,0,4.7403,30.835,2.23733,0.54133,1.30407,0
1510.27,0,0,4.55206,34.9978,2.16705,0.513037,1.24673,0
34.0756,0,0,4.68338,31.5273,2.22484,0.539623,1.27008,0
83.5477,0,0,4.7268,34.572,2.26982,0.541929,1.26511,0
90.9869,0,0,4.77615,34.5414,2.28116,0.544368,1.29514,0
44.6452,0,0,4.78294,32.7039,2.27701,0.541302,1.30948,0
24.1907,0,0,4.71577,33.2983,2.2637,0.540029,1.26434,0
1473.55,0,0,4.59651,34.4525,2.20694,0.517651,1.23642,0
38.6423,0,0,4.81205,32.294,2.28517,0.555839,1.31244,0
13.4068,0,0,4.77037,30.8816,2.26369,0.545879,1.30043,0
106.625,0,0,4.68068,32.545,2.21903,0.537083,1.28239,0
1137.7,0,0,4.5256,35.3781,2.17388,0.518478,1.21184,0
28.089,0,0,4.81416,32.5262,2.29417,0.545626,1.31082,0
69.115,0,0,4.74047,33.4843,2.26547,0.53565,1.29114,0
45.7757,0,0,4.67939,32.611,2.22336,0.532991,1.2772,0
108.742,0,0,4.72405,34.1751,2.26726,0.539711,1.27358,0
