Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.358388,24.1535,614.422,9,13,1.95556,128.905,0.605,71.567,2.579,54.145,229.054,207.424
0.497305,23.128,489.174,7,13,1.6022,87.897,0.355,48.495,1.802,37.24,186.107,171.525
0.591452,16.1394,411.169,7,13,1.85934,95.72,0.644,56.945,1.893,36.232,101.782,168.618
0.474972,21.2961,534.548,7,13,1.92857,99.405,0.643,60.754,1.697,36.306,219.164,170.564
0.380482,27.5122,1514.86,7,13,3.24286,171.324,0.778,91.705,3.943,74.886,1123.2,173.172
0.803233,8.00562,1506.1,7,13,3.29341,168.164,0.712,90.597,3.369,73.475,1124.64,165.534
0.240052,36.7204,468.741,7,13,2.69451,133.78,0.519,75.3,2.896,55.059,128.753,161.509
0.825098,6.76197,728.593,7,13,1.9,99.933,0.377,61.005,1.536,37.01,432.766,150.532
0.848054,6.91409,1189.28,7,13,2.92527,144.402,0.711,85.718,2.397,55.567,845.501,152.192
0.530921,20.4774,653.677,7,13,3.48901,173.1,0.665,95.842,3.232,73.349,277.169,155.744
0.73908,11.3043,943.397,7,13,2.69011,140.461,0.589,81.383,2.563,55.919,586.108,171.311
0,41.7849,1393.13,7,13,0.930769,47.593,0.401,27.811,0.751,18.627,1122.45,180.184
0.692224,14.3711,948.632,7,13,5.81099,282.118,1.484,164.127,4.916,111.575,437.007,177.848
0.759459,11.8925,1297.27,7,13,1.81648,89.271,0.432,49.739,1.604,37.492,1002.47,161.38
0.644934,16.5307,505.771,7,13,1.64286,90.059,0.58,51.504,1.515,36.455,207.59,161.376
0.794654,8.80398,425.303,7,13,1.77253,98.973,0.61,58.959,2.277,37.124,101.302,178.884
0.819819,7.12474,524.765,7,13,3.61319,192.525,0.949,112.772,3.785,75.011,108.343,172.658
0.585271,18.4229,1203.93,7,13,2.84396,146.445,0.656,87.688,2.645,55.448,846.167,163.31
0.270781,28.6538,638.82,7,13,2.52857,128.58,0.614,69.75,2.472,55.738,299.395,163.182
0,42.2185,1426.52,7,13,0.8,45.525,0.436,26.003,0.8,18.284,1149.36,187.514
0,39.374,1424.91,7,13,0.815385,46.967,1.008,25.748,1.107,19.103,1147.59,185.933
0.725084,12.5213,701.587,7,13,2.55165,136.569,1.894,76.496,2.546,55.625,363.325,154.061
0.671954,14.1589,710.186,8,13,3.06923,180.786,0.704,101.654,3.343,75.074,284.973,192.934
