Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.879946,42.2824,32.582,1,2,0.4,1.408,0.013,0.427,0.022,0.944,27.282,1.314
0.587138,10.3896,12.231,1,2,0.4,1.418,0.025,0.319,0.013,1.059,7.214,1.307
0,21.6515,16.217,1,2,0.4,1.445,0.01,0.514,0.011,0.909,11.392,1.317
0.519228,6.01736,14.166,1,2,0.4,1.562,0.01,0.624,0.011,0.915,8.932,1.334
0,3.99185,22.403,1,2,0.4,1.432,0.01,0.415,0.013,0.992,17.593,1.306
0.966172,7.44285,19.423,1,2,0.4,1.561,0.01,0.583,0.017,0.948,14.092,1.343
0.568417,667.575,14.74,1,2,0.4,1.778,0.012,0.784,0.015,0.964,9.171,1.301
0.918914,4.49453,14.449,1,2,0.4,1.242,0.01,0.305,0.012,0.913,9.584,1.331
0.781399,244.722,58.329,1,2,0.4,1.634,0.01,0.566,0.012,1.045,53.1,1.309
0.593857,321.473,23.81,1,2,0.4,1.654,0.03,0.702,0.018,0.901,17.111,1.336
0.680337,451.833,17.249,1,2,0.4,1.432,0.012,0.468,0.014,0.934,12.068,1.324
0,15.2115,19.395,1,2,0.4,1.513,0.011,0.425,0.012,1.063,14.472,1.337
0,0.313105,8.692,1,2,0.4,1.461,0.011,0.483,0.011,0.953,3.793,1.371
0.389124,1.40412,24.842,1,2,0.4,1.342,0.01,0.331,0.012,0.986,19.608,1.548
0.494304,656.539,14.805,1,2,0.4,1.345,0.01,0.338,0.012,0.983,9.857,1.339
0.459869,771.451,13.62,1,2,0.4,1.457,0.01,0.483,0.011,0.951,8.6,1.302
0,5.22498,15.682,1,2,0.4,1.771,0.01,0.747,0.011,1.001,10.527,1.308
0,16.1681,17.875,1,2,0.4,1.922,0.01,0.806,0.011,1.094,12.528,1.362
0,521.902,17.649,1,2,0.4,1.41,0.014,0.37,0.021,1.003,12.748,1.323
0.655058,257.803,13.815,1,2,0.4,1.559,0.011,0.567,0.012,0.967,8.592,1.314
0.10716,1286.58,11.16,1,2,0.4,1.353,0.01,0.386,0.012,0.943,6.188,1.309
0.866469,39.2395,13.804,1,2,0.4,1.358,0.011,0.406,0.012,0.928,8.586,1.365
0,42.6554,18.824,1,2,0.4,1.547,0.01,0.329,0.013,1.193,13.87,1.338
0.83876,62.2751,19.165,1,2,0.4,1.649,0.011,0.597,0.013,1.027,13.872,1.323
0.859831,26.2758,17.091,1,2,0.4,1.799,0.011,0.819,0.012,0.955,11.595,1.345
0.956768,8.00584,24.587,1,2,0.4,1.466,0.01,0.403,0.013,1.038,19.505,1.332
0.15416,934.379,13.409,1,2,0.4,1.643,0.01,0.318,0.012,1.3,8.155,1.309
0.854847,48.7813,20.187,1,2,0.4,1.556,0.011,0.563,0.011,0.968,14.985,1.332
0.559072,661.448,21.26,1,2,0.4,1.469,0.011,0.464,0.013,0.98,16.094,1.33
0.729421,412.336,20.135,1,2,0.4,1.523,0.01,0.423,0.012,1.076,15.02,1.32
0.822679,0.12347,24.867,1,2,0.4,1.302,0.01,0.346,0.012,0.931,19.907,1.342
0,0.805195,47.852,1,2,0.4,1.468,0.01,0.428,0.011,1.016,42.792,1.327
0.967926,8.06642,13.861,1,2,0.4,1.772,0.012,0.615,0.018,1.126,8.386,1.326
0.404665,85.6933,18.946,1,2,0.4,1.469,0.01,0.501,0.011,0.945,13.875,1.303
0.418821,9.76974,8.582,1,2,0.4,1.659,0.01,0.627,0.013,1.007,3.266,1.344
0.863057,4.42888,9.559,1,2,0.4,1.404,0.01,0.356,0.011,1.025,4.522,1.33
0.849659,4.20524,9.039,1,2,0.4,1.411,0.01,0.314,0.012,1.072,4.014,1.321
0,177.215,17.623,1,2,0.4,1.485,0.01,0.523,0.013,0.937,12.725,1.329
0.87824,48.6544,26.361,1,2,0.4,1.408,0.011,0.393,0.012,0.991,21.307,1.334
0.284926,802.3,13.233,1,2,0.4,1.737,0.011,0.461,0.012,1.251,7.846,1.307
0.443823,574.253,13.024,1,2,0.4,1.473,0.011,0.536,0.012,0.913,7.927,1.333
0.506807,28.1997,32.982,1,2,0.4,1.512,0.01,0.317,0.012,1.17,27.874,1.316
0,7.71081,10.188,1,2,0.4,1.303,0.01,0.393,0.011,0.887,5.463,1.345
0,181.422,34.695,1,2,0.4,1.476,0.01,0.411,0.013,1.041,29.149,1.659
0.382287,177.378,25.249,1,2,0.4,1.681,0.012,0.672,0.014,0.98,19.436,1.324
0,5.76099,10.157,1,2,0.4,1.743,0.013,0.402,0.014,1.312,4.967,1.317
0.548985,699.823,23.11,1,2,0.4,1.976,0.01,0.853,0.013,1.097,17.487,1.317
0.00340393,23.171,59.688,1,2,0.4,1.772,0.011,0.753,0.012,0.994,54.295,1.306
0,481.521,11.158,1,2,0.4,2.064,0.011,1.047,0.011,0.993,5.681,1.317
0.447785,848.912,17.605,1,2,0.4,1.362,0.01,0.305,0.012,1.033,12.646,1.304
0.594111,523.608,16.776,1,2,0.4,1.768,0.01,0.791,0.011,0.954,11.413,1.319
0.0236146,1506.11,13.661,1,2,0.4,1.507,0.01,0.57,0.013,0.912,8.567,1.303
0.954222,16.8014,16.029,1,2,0.4,2.028,0.01,0.793,0.012,1.21,10.372,1.317
