Iteration,Cost,Cost reduction,time (ms)
0,1.31193,0.0899143,103.701
1,1.17382,0.18572,175.753
2,1.03268,0.283628,249.451
3,0.955397,0.337242,323.348
4,0.933102,0.352708,398.046
5,0.835965,0.420092,476.418
6,0.835965,0.420092,555.107
