0.00177043,-0.000159226,-0.00148049,-0.000819839,0.000912637,0.000746785,-1.62201e-05,-0.000159226,0.00128587,-0.000718573,0.00113913,0.00047129,0.000474359,4.57165e-05,-0.00148049,-0.000718573,0.00374487,-2.32121e-06,-0.000171862,0.00171945,-8.9436e-05,-0.000819839,0.00113913,-2.32121e-06,0.00285929,0.0011077,-0.000266505,-4.15373e-05,0.000912637,0.00047129,-0.000171862,0.0011077,0.0342968,0.00164154,-0.00206304,0.000746785,0.000474359,0.00171945,-0.000266505,0.00164154,0.0290021,-0.000374138,-1.62201e-05,4.57165e-05,-8.9436e-05,-4.15373e-05,-0.00206304,-0.000374138,0.0467371,
0.00176946,-0.000158793,-0.00148036,-0.000819668,0.000912752,0.000746032,-1.61588e-05,-0.000158793,0.00128588,-0.000718692,0.00113904,0.000471242,0.000474325,4.56957e-05,-0.00148036,-0.000718692,0.00374456,-2.01329e-06,-0.000171954,0.00171998,-8.94256e-05,-0.000819668,0.00113904,-2.0133e-06,0.00285941,0.00110723,-0.00026628,-4.15534e-05,0.000912752,0.000471242,-0.000171954,0.00110723,0.0342975,0.00164184,-0.00206301,0.000746032,0.000474325,0.00171998,-0.00026628,0.00164184,0.029002,-0.000374101,-1.61588e-05,4.56957e-05,-8.94256e-05,-4.15534e-05,-0.00206301,-0.000374101,0.0467371,
0.0017686,-0.000158405,-0.00148025,-0.000819513,0.000912839,0.000745415,-1.61043e-05,-0.000158405,0.00128589,-0.000718787,0.00113897,0.000471221,0.000474278,4.56739e-05,-0.00148025,-0.000718787,0.00374429,-1.75043e-06,-0.000172032,0.00172047,-8.94162e-05,-0.000819513,0.00113897,-1.75043e-06,0.00285951,0.00110667,-0.000266126,-4.15489e-05,0.000912839,0.000471221,-0.000172032,0.00110667,0.0342983,0.00164224,-0.00206295,0.000745415,0.000474278,0.00172047,-0.000266126,0.00164224,0.0290021,-0.000374052,-1.61043e-05,4.56739e-05,-8.94162e-05,-4.15489e-05,-0.00206295,-0.000374052,0.0467371,
0.00176783,-0.000158058,-0.00148015,-0.000819371,0.000912909,0.000744893,-1.6056e-05,-0.000158058,0.00128589,-0.000718865,0.00113891,0.00047121,0.00047423,4.56529e-05,-0.00148015,-0.000718865,0.00374405,-1.52183e-06,-0.000172102,0.00172092,-8.94085e-05,-0.000819371,0.00113891,-1.52182e-06,0.0028596,0.00110612,-0.000266004,-4.15337e-05,0.000912909,0.00047121,-0.000172102,0.00110612,0.0342991,0.00164266,-0.00206288,0.000744893,0.00047423,0.00172092,-0.000266004,0.00164266,0.0290023,-0.000373988,-1.6056e-05,4.56529e-05,-8.94085e-05,-4.15337e-05,-0.00206288,-0.000373988,0.0467371,
0.00176714,-0.000157748,-0.00148007,-0.00081924,0.00091297,0.000744442,-1.60135e-05,-0.000157748,0.00128588,-0.000718929,0.00113885,0.000471202,0.000474184,4.56334e-05,-0.00148007,-0.000718929,0.00374383,-1.32138e-06,-0.000172165,0.00172133,-8.94024e-05,-0.00081924,0.00113885,-1.32138e-06,0.00285968,0.00110559,-0.000265905,-4.15121e-05,0.00091297,0.000471202,-0.000172165,0.00110559,0.0342999,0.00164309,-0.00206281,0.000744442,0.000474184,0.00172133,-0.000265905,0.00164309,0.0290025,-0.000373911,-1.60135e-05,4.56334e-05,-8.94024e-05,-4.1512e-05,-0.00206281,-0.000373911,0.0467371,
0.00176653,-0.00015747,-0.00148,-0.000819122,0.000913023,0.000744051,-1.59762e-05,-0.00015747,0.00128588,-0.000718982,0.00113881,0.000471196,0.000474141,4.56153e-05,-0.00148,-0.000718982,0.00374365,-1.14492e-06,-0.000172223,0.0017217,-8.9398e-05,-0.000819122,0.00113881,-1.14492e-06,0.00285976,0.0011051,-0.000265824,-4.14861e-05,0.000913023,0.000471196,-0.000172223,0.0011051,0.0343006,0.0016435,-0.00206273,0.000744051,0.000474141,0.0017217,-0.000265824,0.0016435,0.0290027,-0.000373821,-1.59762e-05,4.56153e-05,-8.9398e-05,-4.14861e-05,-0.00206273,-0.000373821,0.0467371,
0.00176598,-0.000157221,-0.00147993,-0.000819013,0.000913071,0.000743708,-1.59434e-05,-0.000157221,0.00128587,-0.000719025,0.00113878,0.000471191,0.000474104,4.55988e-05,-0.00147993,-0.000719025,0.00374348,-9.89191e-07,-0.000172275,0.00172203,-8.9395e-05,-0.000819013,0.00113878,-9.89191e-07,0.00285984,0.00110465,-0.000265758,-4.14571e-05,0.000913071,0.000471191,-0.000172275,0.00110465,0.0343013,0.00164389,-0.00206266,0.000743708,0.000474104,0.00172203,-0.000265758,0.00164389,0.0290029,-0.000373719,-1.59434e-05,4.55988e-05,-8.9395e-05,-4.14571e-05,-0.00206266,-0.000373719,0.0467371,
0.00176548,-0.000156997,-0.00147988,-0.000818914,0.000913114,0.000743407,-1.59148e-05,-0.000156997,0.00128586,-0.00071906,0.00113875,0.000471187,0.00047407,4.55836e-05,-0.00147988,-0.00071906,0.00374334,-8.51536e-07,-0.000172322,0.00172233,-8.93934e-05,-0.000818914,0.00113875,-8.51536e-07,0.00285991,0.00110424,-0.000265705,-4.14258e-05,0.000913114,0.000471187,-0.000172322,0.00110424,0.0343019,0.00164427,-0.00206259,0.000743407,0.00047407,0.00172233,-0.000265705,0.00164427,0.0290031,-0.000373607,-1.59148e-05,4.55836e-05,-8.93934e-05,-4.14258e-05,-0.00206259,-0.000373607,0.0467372,
0.00176504,-0.000156797,-0.00147983,-0.000818824,0.000913153,0.000743143,-1.58899e-05,-0.000156797,0.00128586,-0.000719089,0.00113872,0.000471183,0.000474041,4.55697e-05,-0.00147983,-0.000719089,0.00374321,-7.29675e-07,-0.000172365,0.0017226,-8.9393e-05,-0.000818824,0.00113872,-7.29677e-07,0.00285997,0.00110386,-0.000265662,-4.13926e-05,0.000913153,0.000471183,-0.000172365,0.00110386,0.0343025,0.00164463,-0.00206252,0.000743143,0.000474041,0.0017226,-0.000265662,0.00164463,0.0290033,-0.000373486,-1.58899e-05,4.55697e-05,-8.93931e-05,-4.13926e-05,-0.00206252,-0.000373486,0.0467372,
0.00176464,-0.000156617,-0.00147978,-0.000818741,0.000913188,0.00074291,-1.58682e-05,-0.000156617,0.00128585,-0.000719112,0.0011387,0.000471179,0.000474015,4.5557e-05,-0.00147978,-0.000719112,0.00374309,-6.21657e-07,-0.000172405,0.00172285,-8.93937e-05,-0.000818741,0.0011387,-6.21659e-07,0.00286003,0.00110351,-0.000265628,-4.1358e-05,0.000913188,0.000471179,-0.000172405,0.00110351,0.034303,0.00164498,-0.00206245,0.00074291,0.000474015,0.00172285,-0.000265628,0.00164498,0.0290035,-0.000373357,-1.58682e-05,4.5557e-05,-8.93937e-05,-4.1358e-05,-0.00206245,-0.000373357,0.0467372,
0.00176427,-0.000156455,-0.00147974,-0.000818666,0.00091322,0.000742704,-1.58494e-05,-0.000156455,0.00128584,-0.000719131,0.00113869,0.000471176,0.000473992,4.55454e-05,-0.00147974,-0.000719131,0.003743,-5.25785e-07,-0.000172441,0.00172306,-8.93953e-05,-0.000818666,0.00113869,-5.25784e-07,0.00286009,0.00110319,-0.000265602,-4.13223e-05,0.00091322,0.000471176,-0.000172441,0.00110319,0.0343035,0.00164531,-0.00206238,0.000742704,0.000473992,0.00172306,-0.000265602,0.00164531,0.0290036,-0.00037322,-1.58494e-05,4.55454e-05,-8.93953e-05,-4.13223e-05,-0.00206238,-0.00037322,0.0467373,
0.00176395,-0.000156309,-0.0014797,-0.000818597,0.000913248,0.000742522,-1.58331e-05,-0.000156309,0.00128583,-0.000719146,0.00113867,0.000471173,0.000473972,4.55348e-05,-0.0014797,-0.000719146,0.00374291,-4.40578e-07,-0.000172473,0.00172326,-8.93976e-05,-0.000818597,0.00113867,-4.40578e-07,0.00286014,0.0011029,-0.000265582,-4.12856e-05,0.000913248,0.000471173,-0.000172473,0.0011029,0.0343039,0.00164563,-0.00206232,0.000742522,0.000473972,0.00172326,-0.000265582,0.00164563,0.0290038,-0.000373078,-1.58331e-05,4.55348e-05,-8.93976e-05,-4.12856e-05,-0.00206232,-0.000373078,0.0467373,
0.00176366,-0.000156178,-0.00147967,-0.000818535,0.000913274,0.000742362,-1.58192e-05,-0.000156178,0.00128582,-0.000719158,0.00113866,0.00047117,0.000473954,4.55251e-05,-0.00147967,-0.000719158,0.00374283,-3.64748e-07,-0.000172504,0.00172344,-8.94007e-05,-0.000818535,0.00113866,-3.64748e-07,0.00286019,0.00110264,-0.000265567,-4.12483e-05,0.000913274,0.00047117,-0.000172504,0.00110264,0.0343043,0.00164593,-0.00206225,0.000742362,0.000473954,0.00172344,-0.000265567,0.00164593,0.0290039,-0.000372929,-1.58192e-05,4.55251e-05,-8.94007e-05,-4.12483e-05,-0.00206225,-0.000372929,0.0467373,
0.00176339,-0.00015606,-0.00147964,-0.000818477,0.000913298,0.000742219,-1.58073e-05,-0.00015606,0.00128581,-0.000719167,0.00113865,0.000471167,0.000473939,4.55163e-05,-0.00147964,-0.000719167,0.00374276,-2.97166e-07,-0.000172532,0.0017236,-8.94043e-05,-0.000818477,0.00113865,-2.97167e-07,0.00286023,0.0011024,-0.000265556,-4.12103e-05,0.000913298,0.000471167,-0.000172532,0.0011024,0.0343047,0.00164622,-0.00206219,0.000742219,0.000473939,0.0017236,-0.000265556,0.00164622,0.029004,-0.000372776,-1.58073e-05,4.55163e-05,-8.94043e-05,-4.12103e-05,-0.00206219,-0.000372776,0.0467374,
0.00176315,-0.000155953,-0.00147962,-0.000818425,0.000913319,0.000742093,-1.57972e-05,-0.000155953,0.0012858,-0.000719174,0.00113864,0.000471165,0.000473925,4.55082e-05,-0.00147962,-0.000719174,0.0037427,-2.36846e-07,-0.000172557,0.00172375,-8.94085e-05,-0.000818425,0.00113864,-2.36846e-07,0.00286027,0.00110218,-0.000265548,-4.1172e-05,0.000913319,0.000471165,-0.000172557,0.00110218,0.034305,0.0016465,-0.00206213,0.000742093,0.000473925,0.00172375,-0.000265548,0.0016465,0.0290041,-0.000372618,-1.57972e-05,4.55082e-05,-8.94085e-05,-4.1172e-05,-0.00206213,-0.000372618,0.0467374,
0.00176294,-0.000155857,-0.00147959,-0.000818378,0.000913339,0.000741981,-1.57887e-05,-0.000155857,0.00128579,-0.000719179,0.00113864,0.000471163,0.000473914,4.55007e-05,-0.00147959,-0.000719179,0.00374265,-1.82924e-07,-0.000172581,0.00172388,-8.94132e-05,-0.000818378,0.00113864,-1.82924e-07,0.00286031,0.00110198,-0.000265544,-4.11333e-05,0.000913339,0.000471163,-0.000172581,0.00110198,0.0343053,0.00164677,-0.00206207,0.000741981,0.000473914,0.00172388,-0.000265544,0.00164677,0.0290042,-0.000372456,-1.57887e-05,4.55007e-05,-8.94132e-05,-4.11333e-05,-0.00206207,-0.000372456,0.0467375,
0.00176274,-0.00015577,-0.00147957,-0.000818334,0.000913356,0.000741881,-1.57817e-05,-0.00015577,0.00128578,-0.000719183,0.00113863,0.00047116,0.000473903,4.5494e-05,-0.00147957,-0.000719183,0.0037426,-1.34641e-07,-0.000172603,0.00172401,-8.94183e-05,-0.000818334,0.00113863,-1.34641e-07,0.00286035,0.0011018,-0.000265541,-4.10943e-05,0.000913356,0.00047116,-0.000172603,0.0011018,0.0343056,0.00164703,-0.00206201,0.000741881,0.000473903,0.00172401,-0.000265541,0.00164703,0.0290043,-0.000372291,-1.57817e-05,4.5494e-05,-8.94183e-05,-4.10943e-05,-0.00206201,-0.000372291,0.0467375,
0.00176256,-0.000155691,-0.00147956,-0.000818294,0.000913372,0.000741792,-1.57759e-05,-0.000155691,0.00128577,-0.000719185,0.00113863,0.000471158,0.000473894,4.54878e-05,-0.00147956,-0.000719185,0.00374256,-9.13323e-08,-0.000172624,0.00172412,-8.94237e-05,-0.000818294,0.00113863,-9.13323e-08,0.00286038,0.00110164,-0.000265541,-4.10552e-05,0.000913372,0.000471158,-0.000172624,0.00110164,0.0343059,0.00164728,-0.00206195,0.000741792,0.000473894,0.00172412,-0.000265541,0.00164728,0.0290044,-0.000372122,-1.57759e-05,4.54878e-05,-8.94237e-05,-4.10552e-05,-0.00206195,-0.000372122,0.0467376,
0.0017624,-0.00015562,-0.00147954,-0.000818258,0.000913386,0.000741713,-1.57714e-05,-0.00015562,0.00128576,-0.000719187,0.00113862,0.000471156,0.000473886,4.54821e-05,-0.00147954,-0.000719187,0.00374252,-5.2416e-08,-0.000172643,0.00172422,-8.94294e-05,-0.000818258,0.00113862,-5.24164e-08,0.00286041,0.00110149,-0.000265541,-4.1016e-05,0.000913386,0.000471156,-0.000172643,0.00110149,0.0343061,0.00164753,-0.00206189,0.000741713,0.000473886,0.00172422,-0.000265541,0.00164753,0.0290045,-0.00037195,-1.57714e-05,4.54821e-05,-8.94294e-05,-4.1016e-05,-0.00206189,-0.00037195,0.0467376,
0.00176226,-0.000155555,-0.00147952,-0.000818224,0.000913399,0.000741642,-1.57678e-05,-0.000155555,0.00128575,-0.000719188,0.00113862,0.000471154,0.000473879,4.54769e-05,-0.00147952,-0.000719188,0.00374248,-1.73798e-08,-0.000172661,0.00172431,-8.94355e-05,-0.000818224,0.00113862,-1.73802e-08,0.00286044,0.00110135,-0.000265543,-4.09766e-05,0.000913399,0.000471154,-0.000172661,0.00110135,0.0343064,0.00164776,-0.00206183,0.000741642,0.000473879,0.00172431,-0.000265543,0.00164776,0.0290045,-0.000371776,-1.57678e-05,4.54769e-05,-8.94355e-05,-4.09766e-05,-0.00206183,-0.000371776,0.0467376,
0.00176212,-0.000155497,-0.00147951,-0.000818194,0.00091341,0.000741578,-1.57652e-05,-0.000155497,0.00128574,-0.000719188,0.00113862,0.000471152,0.000473873,4.54721e-05,-0.00147951,-0.000719188,0.00374245,1.42278e-08,-0.000172678,0.00172439,-8.94418e-05,-0.000818194,0.00113862,1.42273e-08,0.00286046,0.00110123,-0.000265546,-4.09373e-05,0.00091341,0.000471152,-0.000172678,0.00110123,0.0343066,0.00164799,-0.00206177,0.000741578,0.000473873,0.00172439,-0.000265546,0.00164799,0.0290046,-0.000371599,-1.57652e-05,4.54721e-05,-8.94418e-05,-4.09373e-05,-0.00206177,-0.000371599,0.0467377,
0.001762,-0.000155443,-0.0014795,-0.000818166,0.00091342,0.000741521,-1.57633e-05,-0.000155443,0.00128574,-0.000719188,0.00113862,0.00047115,0.000473868,4.54677e-05,-0.0014795,-0.000719188,0.00374243,4.28017e-08,-0.000172694,0.00172447,-8.94483e-05,-0.000818166,0.00113862,4.28021e-08,0.00286049,0.00110112,-0.000265549,-4.08979e-05,0.00091342,0.00047115,-0.000172694,0.00110112,0.0343068,0.00164822,-0.00206172,0.000741521,0.000473868,0.00172447,-0.000265549,0.00164822,0.0290046,-0.000371421,-1.57633e-05,4.54677e-05,-8.94483e-05,-4.08979e-05,-0.00206172,-0.000371421,0.0467377,
0.00176189,-0.000155394,-0.00147949,-0.00081814,0.00091343,0.000741469,-1.57623e-05,-0.000155394,0.00128573,-0.000719187,0.00113862,0.000471148,0.000473864,4.54637e-05,-0.00147949,-0.000719187,0.0037424,6.86916e-08,-0.000172709,0.00172455,-8.9455e-05,-0.00081814,0.00113862,6.86916e-08,0.00286051,0.00110102,-0.000265553,-4.08585e-05,0.00091343,0.000471148,-0.000172709,0.00110102,0.034307,0.00164843,-0.00206166,0.000741469,0.000473864,0.00172455,-0.000265553,0.00164843,0.0290046,-0.00037124,-1.57623e-05,4.54637e-05,-8.9455e-05,-4.08585e-05,-0.00206166,-0.00037124,0.0467378,
0.00176179,-0.00015535,-0.00147948,-0.000818117,0.000913438,0.000741423,-1.57619e-05,-0.00015535,0.00128572,-0.000719186,0.00113861,0.000471146,0.00047386,4.54601e-05,-0.00147948,-0.000719186,0.00374238,9.22045e-08,-0.000172724,0.00172461,-8.94618e-05,-0.000818117,0.00113861,9.22045e-08,0.00286053,0.00110093,-0.000265557,-4.08191e-05,0.000913438,0.000471146,-0.000172724,0.00110093,0.0343071,0.00164865,-0.00206161,0.000741423,0.00047386,0.00172461,-0.000265557,0.00164865,0.0290047,-0.000371057,-1.57619e-05,4.54601e-05,-8.94618e-05,-4.08191e-05,-0.00206161,-0.000371057,0.0467378,
0.0017617,-0.00015531,-0.00147947,-0.000818095,0.000913445,0.00074138,-1.5762e-05,-0.00015531,0.00128572,-0.000719185,0.00113861,0.000471144,0.000473856,4.54567e-05,-0.00147947,-0.000719185,0.00374236,1.1361e-07,-0.000172737,0.00172467,-8.94689e-05,-0.000818095,0.00113861,1.1361e-07,0.00286055,0.00110085,-0.000265561,-4.07797e-05,0.000913445,0.000471144,-0.000172737,0.00110085,0.0343073,0.00164885,-0.00206155,0.00074138,0.000473856,0.00172467,-0.000265561,0.00164885,0.0290047,-0.000370873,-1.5762e-05,4.54567e-05,-8.94689e-05,-4.07797e-05,-0.00206155,-0.000370873,0.0467379,
0.00176161,-0.000155273,-0.00147946,-0.000818075,0.000913452,0.000741342,-1.57628e-05,-0.000155273,0.00128571,-0.000719184,0.00113861,0.000471142,0.000473853,4.54536e-05,-0.00147946,-0.000719184,0.00374234,1.33148e-07,-0.00017275,0.00172473,-8.9476e-05,-0.000818075,0.00113861,1.33148e-07,0.00286057,0.00110077,-0.000265565,-4.07404e-05,0.000913452,0.000471142,-0.00017275,0.00110077,0.0343075,0.00164906,-0.0020615,0.000741342,0.000473853,0.00172473,-0.000265565,0.00164906,0.0290047,-0.000370687,-1.57628e-05,4.54536e-05,-8.9476e-05,-4.07404e-05,-0.0020615,-0.000370687,0.046738,
