Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.95703,15.1339,12.144,1,2,5.2,1.74,0.018,0.651,0.017,1.053,0.455,2.882
0.726395,6.88524,10.288,1,2,5.2,2.377,0.033,0.741,0.031,1.57,0.508,2.319
0.702031,6.45148,8.471,1,2,5.2,1.77,0.02,0.477,0.017,1.254,0.457,2.211
0.794105,2.57698,6.325,1,2,5.2,1.409,0.014,0.402,0.029,0.961,0.431,2.085
0.850224,0.597883,6.099,1,2,5.2,1.455,0.012,0.502,0.014,0.925,0.385,2.058
0.991648,1.83769,6.4,1,2,5.2,1.616,0.013,0.575,0.016,1.01,0.425,2.167
0.637943,560.032,6.602,1,2,5.2,1.478,0.012,0.475,0.015,0.973,0.427,2.235
0.968594,1.74082,6.441,1,2,5.2,1.579,0.019,0.562,0.017,0.98,0.449,2.209
0.815352,206.712,6.897,1,2,5.2,1.608,0.014,0.572,0.017,1.003,0.639,2.368
0.719363,222.132,6.462,1,2,5.2,1.608,0.013,0.522,0.015,1.057,0.438,2.005
0.79723,286.609,6.292,1,2,5.2,1.582,0.012,0.581,0.014,0.973,0.408,2.064
0.74368,3.89901,6.541,1,2,5.2,1.576,0.012,0.575,0.018,0.969,0.456,2.243
0.92164,0.0245348,6.962,1,2,5.2,1.786,0.016,0.631,0.018,1.109,0.447,2.265
0.855203,0.33282,8.18,1,2,5.2,1.682,0.016,0.591,0.016,1.056,0.427,3.355
0.629973,480.401,6.882,1,2,5.2,1.781,0.013,0.47,0.018,1.277,0.429,2.127
0.888158,159.741,6.623,1,2,5.2,1.716,0.014,0.649,0.017,1.033,0.435,1.945
0.8335,0.869962,6.675,1,2,5.2,1.702,0.014,0.528,0.018,1.139,0.438,1.98
0.729762,4.36924,6.205,1,2,5.2,1.341,0.013,0.428,0.016,0.882,0.433,2.081
0.493386,264.403,6.746,1,2,5.2,1.782,0.016,0.587,0.014,1.163,0.432,2.08
0.713451,214.161,6.738,1,2,5.2,1.658,0.013,0.584,0.016,1.042,0.424,2.18
0.82957,245.59,7.177,1,2,5.2,1.676,0.012,0.59,0.017,1.055,0.691,2.314
0.885119,33.759,6.672,1,2,5.2,1.58,0.013,0.493,0.016,1.056,0.42,2.307
0.525765,20.2287,6.566,1,2,5.2,1.528,0.013,0.541,0.016,0.955,0.435,2.172
0.965974,13.1416,6.343,1,2,5.2,1.621,0.013,0.445,0.016,1.144,0.371,2.091
0.988627,2.13199,6.503,1,2,5.2,1.674,0.012,0.53,0.016,1.113,0.419,1.962
0.996593,0.630868,6.826,1,2,5.2,1.533,0.013,0.499,0.016,1.002,0.44,2.251
0.742872,284.043,6.493,1,2,5.2,1.625,0.013,0.475,0.016,1.119,0.453,2.201
0.925702,24.969,6.32,1,2,5.2,1.4,0.012,0.445,0.016,0.925,0.416,2.132
0.849284,226.093,6.337,1,2,5.2,1.432,0.012,0.465,0.014,0.939,0.428,2.036
0.782183,331.932,6.721,1,2,5.2,1.541,0.014,0.508,0.017,1,0.377,2.422
0.820612,0.124909,6.589,1,2,5.2,1.469,0.013,0.524,0.017,0.912,0.424,2.146
0.868654,0.105759,6.278,1,2,5.2,1.45,0.012,0.407,0.027,1.002,0.442,1.972
0.8046,49.1414,6.582,1,2,5.2,1.667,0.012,0.569,0.017,1.067,0.411,2.14
0.796532,29.2875,6.445,1,2,5.2,1.559,0.012,0.547,0.016,0.982,0.425,2.004
0.892063,1.81445,6.6,1,2,5.2,1.491,0.012,0.433,0.014,1.029,0.445,2.162
0.793289,6.68527,7.024,1,2,5.2,1.758,0.018,0.697,0.015,1.026,0.43,2.194
0.829584,4.76676,6.811,1,2,5.2,1.766,0.017,0.487,0.016,1.243,0.364,2.223
0.884122,20.5353,6.134,1,2,5.2,1.5,0.012,0.49,0.016,0.98,0.421,1.98
0.855666,57.6747,6.871,1,2,5.2,1.667,0.027,0.65,0.014,0.975,0.421,2.586
0.776242,251.052,6.586,1,2,5.2,1.478,0.02,0.532,0.017,0.908,0.422,2.142
0.592732,420.504,6.445,1,2,5.2,1.552,0.012,0.558,0.016,0.964,0.432,2.237
