Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.149748,114.079,2176.52,7,13,5.73333,187.751,0.079,137.524,2.376,47.768,1689.48,237.139
0,59.7457,2055.66,7,13,2.86667,92.527,0.025,66.621,1.308,24.57,1674.28,231.836
0.901956,5.18539,2129.57,8,13,12.5417,492.697,0.127,363.566,6.257,122.734,1255.9,308.912
0.235959,95.6252,2184.81,7,13,5.73333,191.146,0.052,139.596,2.365,49.127,1671.49,261.287
0.229785,47.5438,2184.69,7,13,5.73333,196.854,0.052,145.514,2.374,48.908,1682.31,243.255
0.00816414,64.6074,2286.85,7,13,8.6,289.015,0.077,211.512,3.629,73.789,1691.44,241.552
0.396416,91.8624,2284.03,7,13,8.6,280.407,0.081,201.937,3.61,74.772,1695.88,244.328
0.157426,81.0475,2205.97,7,13,5.73333,193.385,0.052,140.585,2.479,50.262,1701.06,250.611
0,130.517,2110.35,7,13,2.86667,100.86,0.025,74.784,1.259,24.788,1693.12,255.67
0.000104667,102.98,2169.68,7,13,5.73333,195.385,0.056,142.73,2.343,50.252,1667.2,244.873
0.010384,170.139,2247.11,7,13,5.73333,194.998,0.053,142.575,2.394,49.969,1736.97,252.769
0.470801,75.2104,2181.67,7,13,5.73333,197.243,0.056,144.477,2.375,50.33,1666.09,255.491
0.337057,97.0776,2309.61,7,13,8.6,293.021,0.084,214.836,3.528,74.566,1695.4,257.74
0.972767,3.73394,678.126,7,13,5.73333,186.608,0.054,134.651,2.306,49.591,173.191,256.814
0.918096,10.7237,2232.01,8,13,15.05,653.552,0.165,498.67,7.4,147.3,1158.56,340.927
0.890929,9.11468,2590.02,8,13,12.5417,480.721,0.138,350.174,6.201,124.197,1731.51,301.659
0.925404,11.2757,885.375,7,13,5.73333,191.49,0.056,139.514,2.577,49.339,361.968,268.434
0,148.123,2130.37,7,13,2.86667,97.33,0.027,71.133,1.209,24.958,1723.7,249.206
0.958167,2.14731,1618.03,7,13,20.0667,946.119,0.24,694.617,13.398,237.841,246.838,333.978
0,160.657,2346.22,7,13,2.86667,135.068,0.055,99.795,1.81,33.403,1846.11,263.764
0.112514,135.937,2925.44,7,13,11.4667,499.289,0.141,357.923,7.301,133.911,2031.79,311.215
0,58.9497,2378.03,7,13,2.86667,116.787,0.035,86.541,1.716,28.492,1910.69,280.769
0.976534,2.38178,1094.45,7,13,11.4667,451.65,0.116,340.097,6.974,104.451,256.332,316.651
