Iteration,Cost,Cost reduction,time (ms)
0,5.13888,0.767702,7.131
1,4.01555,0.818481,13.193
2,2.66442,0.879557,18.532
3,2.47196,0.888257,24.6
4,2.42795,0.890247,29.901
5,2.42129,0.890548,36.251
