Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.814456,1079.61,576.335,6,13,1.49145,183,0,37,6,132,86,257
0.850935,770.272,570.127,6,13,0.767521,172,0,29,5,132,87,262
0.810478,792.831,589.231,6,13,1.13846,180,0,36,6,135,90,267
0.784835,1155.35,578.354,6,13,0.964957,173,0,31,6,132,92,264
0.858625,755.824,568.141,6,13,0.480342,166,0,21,6,132,87,262
0.809713,1099.56,581.823,6,13,0.875214,176,0,33,7,133,89,266
0.80021,911.586,584.511,6,13,1.12051,179,0,36,6,132,87,267
0.809429,860.17,585.503,6,13,1.31197,184,0,38,6,133,90,263
0.851049,803.654,582.964,6,13,1.42564,181,0,36,5,134,92,259
0.826633,869.437,569.83,6,13,0.588034,167,0,23,6,132,90,262
0.854239,830.946,577.621,6,13,0.881197,174,0,31,5,132,86,264
0.716872,1549.26,575.235,6,13,0.994872,178,0,31,6,135,87,260
0.784086,933.392,584.392,6,13,1.12051,183,0,38,6,133,88,262
0.843313,764.805,575.759,6,13,0.809402,173,0,26,6,136,91,263
0.796487,959.558,581.487,6,13,0.92906,180,0,35,6,135,86,265
0.819957,856.726,573.497,6,13,0.839316,172,0,28,6,133,89,260
0.807322,1008.79,583.041,6,13,0.815385,179,0,32,6,135,88,266
0.842759,817.64,586.586,6,13,1.30598,182,0,37,5,135,88,265
0.825273,885.817,583.759,6,13,1.06068,183,0,35,6,135,86,264
0.841122,790.248,594.842,6,13,1.24615,193,0,41,6,140,86,264
0.849805,681.701,595.098,6,13,1.49145,189,0,42,6,137,88,265
0.848404,842.535,589.132,6,13,1.24017,185,0,39,6,136,89,266
0.822629,824.104,588.626,6,13,1.24615,184,0,37,6,137,89,264
0.837934,681.268,578.863,6,13,0.947009,177,0,31,5,137,88,262
0.866549,558.296,578.644,6,13,0.582051,171,0,24,6,136,91,265
0.837873,777.944,580.19,6,13,0.779487,178,0,31,4,135,88,263
0.842551,701.995,581.224,6,13,0.923077,175,0,28,5,137,90,265
0.824828,810.757,587.799,6,13,0.809402,177,0,30,6,137,92,267
0.838916,933.723,578.152,6,13,0.677778,170,0,24,5,138,88,265
0.795499,1029.96,584.081,6,13,0.731624,181,0,30,5,137,88,264
0.862968,805.193,591.798,6,13,1.1265,182,0,34,6,137,92,266
0.712721,1478.59,592.072,6,13,1.27607,186,0,39,4,137,89,264
0.852052,838.246,589.218,6,13,0.911111,178,0,30,6,139,89,269
0.858683,656.154,582.566,6,13,0.719658,176,0,27,5,137,90,265
0.8517,741.864,583.378,6,13,0.78547,178,0,31,5,137,91,262
0.769607,1223.14,583.402,6,13,0.935043,179,0,31,6,137,89,264
0.818621,816.561,582.778,6,13,0.82735,175,0,29,4,136,90,264
0.787066,970.1,596.508,6,13,1.18034,185,0,37,6,138,92,268
0.825974,877.913,596.391,6,13,1.18632,186,0,37,5,137,93,268
0.862463,702.982,602.185,6,13,1.10855,186,0,35,6,139,92,271
0.849301,832.195,592.782,6,13,1.0906,183,0,36,5,137,91,265
0.804763,962.988,584.976,6,13,0.845299,178,0,28,6,138,91,265
0.865817,591.337,588.167,6,13,0.923077,179,0,30,6,138,92,262
0.847529,702.842,587.117,6,13,1.06667,177,0,30,6,137,94,263
0.857889,704.377,591.582,6,13,0.74359,175,0,27,6,138,94,270
0.748669,1201.46,597.829,6,13,1.32393,186,0,40,6,138,94,265
0.862448,737.066,593.835,6,13,1.13248,184,0,36,5,138,92,266
0.79625,879.437,593.546,6,13,1.12051,186,0,35,5,139,93,263
0.843106,687.549,612.255,6,13,1.94615,197,0,47,6,138,93,268
0.771143,954.973,600.518,6,13,1.19829,184,0,38,6,137,94,269
0.85294,653.429,596.603,6,13,1.13846,184,0,35,6,138,94,265
0.806402,938.248,596.426,6,13,1.0547,182,0,34,5,138,96,265
0.842852,701.989,610.342,6,13,1.25812,189,0,39,6,137,99,269
0.781449,1261.35,595.682,6,13,1.0906,180,0,32,5,138,95,268
0.761902,1386.4,588.942,6,13,0.582051,173,0,26,5,138,93,266
0.79533,944.58,601.448,6,13,0.988889,185,0,34,6,139,94,270
0.859203,696.403,591.015,6,13,1.00684,183,0,35,5,137,91,264
