Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.167871,31.3255,634.36,10,13,0.631538,127.789,0.672,30.361,3.855,92.89,218.187,231.628
0.746951,11.6423,400.305,7,13,0.59011,78.083,0.319,19.472,2.745,55.539,93.556,183.369
0.52926,18.5962,382.648,7,13,0.415385,53.026,0.569,15.362,1.656,35.433,117.534,166.272
0.815297,7.49191,746.724,10,13,0.9,143.528,0.887,46.085,3.809,92.732,304.364,241.59
0.486515,22.8034,575.913,8,13,0.690385,84.569,0.416,26.381,2.451,55.312,249.942,192.878
0.682678,12.9105,509.94,8,13,1.06538,120.145,0.517,43.101,2.955,73.562,145.112,194.916
0.109966,43.0061,465.859,8,13,0.6125,101.402,0.511,24.608,3.094,73.179,136.256,179.189
0.655446,13.321,371.581,7,13,0.357143,52.979,0.327,13.37,1.899,37.378,123.174,149.985
0.728018,12.3761,425.634,7,13,0.757143,84.424,0.543,25.999,2.282,55.592,129.753,163.692
0.80188,8.64885,1146.31,7,13,0.828571,84.339,0.528,26.749,2.277,54.777,863.065,152.752
0,43.3247,1380.33,7,13,0.445055,32.79,0.346,13.896,0.709,17.837,1130.13,175.236
0.782774,9.07676,436.348,7,13,0.859341,109.082,1.174,31.403,2.91,73.585,103.664,174.644
0.774706,10.5198,516.554,7,13,1.01209,116.828,0.597,36.403,3.279,76.539,175.049,175.748
0.806401,9.57165,449.205,8,13,0.598077,79.09,0.543,20.871,2.128,55.54,142.333,181.396
0.577641,19.6637,408.946,7,13,0.871429,107.273,0.419,29.471,3.529,73.844,104.79,148.612
0.839808,6.86804,754.439,8,13,0.755769,95.939,0.539,35.853,3.261,56.277,398.082,211.369
0.618264,15.0946,442.483,7,13,1.05275,115.802,0.561,37.483,2.908,74.841,100.57,177.275
0.526265,21.0441,513.67,7,13,0.52967,61.459,0.55,21.38,2.097,37.427,243.756,162.459
0.345076,25.7345,521.946,8,13,0.6125,100.959,0.683,23.33,3.329,73.608,184.029,187.314
0.551185,18.9483,368.258,7,13,0.486813,75.695,0.38,17.473,2.252,55.582,85.604,159.828
0,39.374,1398.27,7,13,0.258242,29.655,0.373,10.252,0.854,18.172,1137.56,186.593
0.743915,11.6636,745.698,7,13,1.05824,95.922,1.342,36.395,2.523,55.653,447.933,154.447
0.404003,25.7239,398.682,7,13,0.787912,66.139,0.478,26.582,1.549,37.524,106.805,180.19
0.464649,23.1285,380.097,7,13,0.518681,60.839,0.695,20.497,1.629,38.011,106.835,166.81
0.828143,7.69397,373.897,7,13,0.675824,79.451,0.594,20.488,2.152,56.211,80.766,167.443
0.290187,33.9467,435.391,8,13,0.275,72.104,0.509,13.996,1.835,55.756,146.824,168.585
0.591925,15.8424,304.962,4,13,1.78846,120.81,0.47,39.199,3.461,77.67,60.365,84.246
0.772595,10.0814,717.321,7,13,1.46154,129.967,0.448,50.147,3.601,75.761,380.834,157.827
0.85198,6.41907,487.39,8,13,0.565385,83.884,0.511,24.493,2.223,56.65,158.54,193.724
0.664684,13.4882,635.6,7,13,0.543956,62.506,0.377,22.631,1.859,37.634,325.219,200.85
0.679633,15.0773,351.48,7,13,0.973626,73.534,0.922,34.213,1.386,37.008,71.742,159.527
0.461424,21.1801,418.248,7,13,1.23736,102.699,0.753,42.552,2.447,56.94,107.405,160.367
0.690898,13.2565,434.562,7,13,0.525275,58.601,0.425,18.989,1.523,37.66,164.294,168.627
0.815915,8.31667,533.92,7,13,1.85055,196.456,0.97,77.225,5.224,113.021,96.297,186.815
0.512736,23.4056,1181.85,7,13,0.889011,88.643,0.522,28.349,2.679,57.085,869.042,175.638
0.217282,33.5019,648.632,10,13,0.6,128.247,0.584,29.564,3.869,94.218,211.845,249.064
0.768119,10.6057,555.428,8,13,0.778846,114.762,0.443,35.769,3.308,75.232,196.971,190.188
0.540963,18.0701,534.872,7,13,0.91978,89.954,0.416,30.828,2.37,56.331,213.852,184.003
0.794795,9.03179,870.322,7,13,0.675824,64.381,0.575,23.726,1.907,38.166,598.079,161.398
0.685591,12.5587,408.513,7,13,1.11648,76.634,0.568,36.924,1.589,37.548,92.347,194.071
0.775219,10.2882,349.799,7,13,0.563736,58.561,0.7,18.52,1.928,37.409,97.796,148.75
0.634236,16.2034,418.927,7,13,0.405495,55.551,0.443,15.942,1.495,37.666,116.006,202.6
0.391667,32.934,379.712,7,13,0.476923,56.224,0.752,16.508,2.012,36.947,124.927,154.113
0.588848,18.0447,1293.06,7,13,0.301099,54.025,0.516,13.935,1.818,37.752,1010.77,182.586
0.761597,9.99792,497.471,7,13,1.5011,148.443,0.853,50.277,3.694,93.607,125.069,173.521
0,40.4755,1391.41,7,13,0.214286,28.054,0.28,7.775,0.856,19.14,1143.77,176.78
0.637267,16.8103,1069.68,7,13,0.921978,118.252,0.922,37.835,3.082,76.405,703.328,199.621
0.799921,8.09838,1111.87,7,13,1.74835,122.63,0.74,62.957,2.377,56.549,755.088,186.633
0,44.6177,326.123,7,13,0.632967,42.513,0.685,21.997,1.116,18.712,68.821,165.231
0.54337,20.1704,440.133,7,13,0.9,74.602,1.207,32.238,1.641,39.509,140.999,176.375
0.827539,8.33528,1290.22,8,13,0.354808,76.171,0.665,17.376,2.238,55.884,978.935,185.026
0.591899,17.752,1327.7,7,13,0.371429,53.67,0.376,13.953,1.638,37.697,1042.25,183.829
0.520951,21.122,379.666,7,13,0.451648,58.427,0.635,17.705,2.463,37.617,96.597,176.208
0.52717,19.225,467.609,7,13,0.523077,60.754,0.62,20.784,1.791,37.553,183.436,174.741
0.827633,7.84721,584.015,9,13,0.566667,108.846,0.698,28.654,3.91,75.571,198.566,223.113
0.500973,24.8537,484.623,8,13,0.4625,79.921,0.38,20.624,2.443,56.464,175.269,179.034
0.425262,21.3701,385.211,7,13,0.186813,49.333,0.232,9.422,1.827,37.847,94.422,196.356
0.739837,10.4704,808.088,8,13,0.799038,110.771,0.791,31.511,3.333,75.125,456.596,188.998
0.324995,29.0067,366.544,7,13,0.387912,53.185,0.315,13.504,1.63,37.732,107.675,159.672
0.609906,18.0777,414.764,7,13,0.587912,75.66,0.545,17.764,1.886,55.458,122.565,170.163
0.68374,14.4463,603.485,7,13,0.62967,80.91,0.546,20.979,2.428,56.951,319.566,155.344
0.626804,15.8416,426.173,7,13,0.487912,77.737,0.526,17.416,2.24,57.546,101.657,198.964
0.763037,9.75719,463.227,7,13,1.04066,116.42,0.756,37.966,3.414,74.274,112.864,183.403
0.685715,14.8228,427.974,7,13,1.01209,96.415,0.646,36.396,2.406,56.96,99.283,183.396
0.60119,16.1537,551.244,7,13,1.33736,153.63,0.879,54.641,3.942,94.154,141.191,204.771
0.832482,6.53261,1015.17,7,13,0.807692,86.708,0.644,26.71,2.306,57.04,719.023,160.749
0.369691,26.7431,385.893,7,13,0.530769,56.287,0.418,17.227,1.719,36.918,135.958,147.366
0.634292,14.4648,1346.17,7,13,0.373626,67.774,0.604,20.107,2.104,44.951,1029.37,200.751
0.669038,13.1392,581.406,7,13,2.09451,172.617,1.087,72.892,3.827,94.798,166.371,191.226
0.560683,17.2074,598.133,7,13,0.734066,108.225,0.59,28.788,3.407,75.433,262.288,177.681
0.103839,41.9044,463.482,7,13,0.445055,58.909,0.482,18.32,1.698,38.405,177.206,180.409
0.649363,15.961,661.136,7,13,0.516484,58.586,0.597,17.324,1.672,38.989,356.806,198.103
0.533341,18.4372,452.242,7,13,0.950549,116.313,0.864,35.893,3.094,76.452,105.011,177.88
0.866223,5.8276,414.516,7,13,0.771429,86.95,0.535,27.192,2.454,56.763,105.291,174.397
0.827174,7.71789,723.754,10,13,1.25846,166.077,0.879,66.456,4.851,93.878,219.251,278.494
0.729774,10.7066,670.337,7,13,1.42747,137.465,0.646,56.858,4.07,75.88,285.286,195.863
0.604819,15.2592,461.04,7,13,1.26154,105.292,0.533,44.73,2.451,57.571,112.368,195.431
0.643575,14.2096,404.195,7,13,0.686813,65.375,0.801,26.195,1.357,37.017,90.752,200.474
0.811028,7.81717,722.998,7,13,0.66044,82.876,0.849,23.589,2.584,55.847,436.015,155.684
0.651468,15.631,1113.05,8,13,0.775,105.862,0.522,27.763,3.237,74.33,760.18,194.149
0.544713,17.8499,395.219,7,13,0.385714,52.69,0.26,14.069,1.349,37.009,114.109,183.333
0.7149,13.5132,657.248,7,13,0.956044,100.477,0.722,40.326,2.027,57.393,333.297,174.987
0.500618,21.6093,390.989,7,13,0.531868,58.84,0.593,18.756,1.698,37.787,104.22,181.906
0.511192,19.5597,400.942,7,13,0.517582,61.131,0.638,21.548,1.653,37.287,97.864,194.248
0.806369,9.4565,427.628,7,13,0.346154,52.099,0.655,12.445,1.788,37.207,166.18,164.412
0.849243,6.84268,667.472,7,13,1.09231,118.591,0.712,38.104,3.482,76.283,322.443,176.102
0.769084,10.5021,771.559,7,13,1.22198,124.159,0.682,43.346,4.306,75.814,432.615,163.3
0.771451,8.97227,666.934,7,13,0.821978,96.244,0.544,35.516,2.64,57.537,331.192,191.529
0,46.1808,302.522,7,13,0.398901,33.669,0.581,13.448,0.777,18.861,66.814,155.908
0.641062,15.2732,493.874,7,13,1.22637,129.699,1.31,48.636,3.244,76.498,121.195,194.098
0.376525,25.8527,1322.04,7,13,0.481319,58.992,0.626,19.07,1.366,37.926,1019.6,198.282
0.680197,14.6256,544.74,7,13,1.81538,184.045,1.003,64.102,4.942,113.982,130.986,173.677
0.799184,9.08159,420.53,7,13,1.02088,94.386,0.489,34.919,2.371,56.597,106.259,168.809
0.808906,7.44809,653.533,7,13,0.986813,114.431,0.657,34.965,3.099,75.699,328.285,160.874
0.598012,15.5867,892.407,7,13,0.905495,72.345,0.421,32.427,1.672,37.82,576.152,198.058
0.826752,7.95368,450.659,7,13,1.13736,99.964,0.874,40.376,2.371,56.335,130.682,172.202
0.789426,8.53995,762.862,7,13,0.604396,84.004,0.561,23.839,2.543,57.052,449.855,179.537
0.529657,19.6184,462.936,7,13,0.71978,84.71,0.627,25.139,2.295,56.641,148.017,182.628
