-0.118296,0.152432,-0.260164,-2.86198,0.327258,1.4324,-1.17388,0.479753,-0.108319,0.588133,-0.0825943,0.0881106,0.635221,-0.0105593,0.594166,-0.223127,-0.0523533,0.115218,-0.0101683,0.108878,0.205518,-0.0114859,-0.259478,4.8453e-08,4.8453e-08,3.59926e-06,3.59926e-06,2.15878e-07,1.55431e-18,1.75415e-17,-9.17784e-18,3.71555e-17,
-0.117986,0.152499,-0.2605,-2.86163,0.326775,1.43177,-1.17313,0.461984,-0.120966,0.461982,-0.120968,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.0774979,0.0167695,-0.0838889,0.0856759,-0.120528,-0.157745,0.186993,6.06206e-08,6.06206e-08,3.48247e-06,3.48247e-06,2.15147e-07,6.66134e-18,2.77556e-17,-9.17784e-18,3.71555e-17,
-0.11766,0.152479,-0.260772,-2.86137,0.325316,1.43141,-1.17441,0.461984,-0.120966,0.461982,-0.120968,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.0814353,-0.00514244,-0.0681292,0.0660486,-0.36474,-0.0899837,-0.319664,7.18617e-08,7.18617e-08,3.36058e-06,3.36058e-06,2.13305e-07,6.66134e-18,1.24345e-17,-9.17784e-18,2.14643e-17,
-0.117284,0.152388,-0.260928,-2.86114,0.323904,1.43109,-1.1757,0.461984,-0.120966,0.461982,-0.120968,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.0938806,-0.0226844,-0.0389015,0.0586277,-0.353184,-0.0800868,-0.322177,8.21926e-08,8.21926e-08,3.23431e-06,3.23431e-06,2.10444e-07,5.77316e-18,1.02141e-17,-7.99361e-18,3.4787e-17,
-0.116882,0.152252,-0.260996,-2.86091,0.322458,1.43076,-1.17704,0.461984,-0.120966,0.461982,-0.120968,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.100539,-0.0340247,-0.0169981,0.0568732,-0.361493,-0.0826552,-0.334202,9.16315e-08,9.16315e-08,3.10436e-06,3.10436e-06,2.06656e-07,5.55112e-18,4.64073e-17,-7.40149e-18,4.57412e-17,
-0.116464,0.152085,-0.260992,-2.86068,0.321011,1.43041,-1.17841,0.461984,-0.120966,0.461983,-0.120967,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.104552,-0.0416435,0.000980801,0.0571429,-0.361734,-0.0874485,-0.343273,1.00199e-07,1.00199e-07,2.97138e-06,2.97138e-06,2.0203e-07,5.10703e-18,4.08562e-17,-1.4803e-17,4.78136e-17,
-0.116037,0.151898,-0.260931,-2.86045,0.319571,1.43004,-1.17981,0.461984,-0.120966,0.461983,-0.120967,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.10676,-0.0468327,0.015349,0.0582737,-0.360036,-0.0927375,-0.349656,1.07916e-07,1.07916e-07,2.83601e-06,2.83601e-06,1.96653e-07,4.66294e-18,7.43849e-17,-1.30266e-17,4.18924e-17,
-0.115606,0.151696,-0.260823,-2.86021,0.318143,1.42965,-1.18123,0.461984,-0.120966,0.461983,-0.120967,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.107719,-0.0503958,0.0269634,0.0596161,-0.356859,-0.0971298,-0.354045,1.14808e-07,1.14808e-07,2.69886e-06,2.69886e-06,1.9061e-07,4.21885e-18,6.66134e-17,-1.12503e-17,3.65633e-17,
-0.115175,0.151485,-0.260677,-2.85996,0.316731,1.42925,-1.18265,0.461984,-0.120966,0.461983,-0.120967,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.107788,-0.0528586,0.0364385,0.0609385,-0.352968,-0.100582,-0.357104,1.20898e-07,1.20898e-07,2.5605e-06,2.5605e-06,1.83983e-07,3.9968e-18,6.01741e-17,-1.0066e-17,3.15303e-17,
-0.114746,0.151267,-0.2605,-2.85972,0.315336,1.42884,-1.18409,0.461984,-0.120966,0.461983,-0.120967,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.107244,-0.054558,0.0442442,0.0621413,-0.348797,-0.103097,-0.359311,1.26215e-07,1.26215e-07,2.42148e-06,2.42148e-06,1.76853e-07,3.33067e-18,5.4623e-17,-9.76996e-18,2.79776e-17,
-0.114321,0.151044,-0.260297,-2.85946,0.313958,1.42842,-1.18554,0.461984,-0.120966,0.461983,-0.120967,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.106299,-0.0557208,0.0507287,0.0631987,-0.344641,-0.104795,-0.360987,1.30784e-07,1.30784e-07,2.28232e-06,2.28232e-06,1.69293e-07,3.10862e-18,4.92939e-17,-8.58572e-18,2.4721e-17,
-0.1139,0.150818,-0.260072,-2.85921,0.312595,1.42799,-1.18698,0.461984,-0.120966,0.461983,-0.120967,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.10511,-0.0565098,0.0561513,0.0641273,-0.340722,-0.105961,-0.362345,1.34634e-07,1.34634e-07,2.1435e-06,2.1435e-06,1.61379e-07,2.22045e-18,4.39648e-17,-7.99361e-18,2.14643e-17,
-0.113485,0.15059,-0.25983,-2.85895,0.311247,1.42757,-1.18844,0.461984,-0.120966,0.461983,-0.120967,0.0874788,0.601568,-0.012987,0.586764,-0.223192,0.103807,-0.0570153,0.0607287,0.0648952,-0.336992,-0.106241,-0.363497,1.37795e-07,1.37795e-07,2.00548e-06,2.00548e-06,1.53178e-07,2.44249e-18,3.86358e-17,-7.40149e-18,1.87998e-17,
