0.00306684,2.45824e-05,-0.00168349,-5.00431e-05,0.00151391,0.000180981,2.08453e-05,2.45824e-05,0.00170221,-3.08045e-05,0.000436936,-0.000254087,0.00119762,9.39512e-06,-0.00168349,-3.08045e-05,0.00323159,-3.84967e-05,0.00182878,0.000506726,2.12693e-05,-5.00431e-05,0.000436936,-3.84967e-05,0.00190924,-0.000383708,-0.00223317,7.533e-05,0.00151391,-0.000254087,0.00182878,-0.000383708,0.0337496,0.00105569,-0.00216933,0.000180981,0.00119762,0.000506726,-0.00223317,0.00105569,0.0284568,4.78384e-05,2.08453e-05,9.39512e-06,2.12693e-05,7.53301e-05,-0.00216933,4.78384e-05,0.0467736,8.8818e-14,-2.22042e-14,-2.22042e-14,-2.22042e-14,-2.22042e-14,-2.22042e-14,-2.22042e-14,-6.66132e-14,-6.66132e-14,-6.66132e-14,-6.66132e-14,-6.66132e-14,-6.66132e-14,-6.66132e-14,2.96038e-14,4.44057e-14,4.44057e-14,4.44057e-14,4.44057e-14,4.44057e-14,4.44057e-14,1.48019e-14,1.48019e-14,1.48019e-14,1.48019e-14,1.48019e-14,1.48019e-14,1.48019e-14,0,0,0,0,0,0,0,0,3.33067e-14,3.33067e-14,3.33067e-14,3.33067e-14,3.33067e-14,3.33067e-14,-1.11022e-14,0,0,0,0,0,0,-1.4803e-14,0,0,0,0,0,0,2.96059e-14,0,0,0,0,0,0,
0.00306661,2.45508e-05,-0.00168381,-5.00117e-05,0.00151315,0.000180234,2.09214e-05,2.45508e-05,0.00170203,-3.08565e-05,0.000436977,-0.000253865,0.00119787,9.37449e-06,-0.00168381,-3.08565e-05,0.00323125,-3.84359e-05,0.00182773,0.000505244,2.13888e-05,-5.00117e-05,0.000436977,-3.84359e-05,0.00190954,-0.000386529,-0.00223469,7.54079e-05,0.00151315,-0.000253865,0.00182773,-0.000386529,0.0337521,0.00105751,-0.00216938,0.000180234,0.00119787,0.000505244,-0.00223469,0.00105751,0.0284601,4.73815e-05,2.09214e-05,9.37449e-06,2.13888e-05,7.54079e-05,-0.00216938,4.73815e-05,0.0467735,4.44091e-14,-1.77633e-14,-1.77633e-14,-1.77633e-14,-1.77633e-14,-1.77633e-14,-1.77633e-14,-5.77314e-14,-6.21724e-14,-6.21724e-14,-6.21724e-14,-6.21724e-14,-6.21724e-14,-6.21724e-14,2.96038e-14,3.55246e-14,3.55246e-14,3.55246e-14,3.55246e-14,3.55246e-14,3.55246e-14,8.88114e-15,1.77623e-14,1.77623e-14,1.77623e-14,1.77623e-14,1.77623e-14,1.77623e-14,0,0,0,0,0,0,0,-2.22045e-15,2.66454e-14,2.66454e-14,2.66454e-14,2.66454e-14,2.66454e-14,2.66454e-14,-8.88178e-15,0,0,0,0,0,0,-1.18424e-14,-8.88178e-15,-8.88178e-15,-8.88178e-15,-8.88178e-15,-8.88178e-15,-8.88178e-15,2.07242e-14,0,0,0,0,0,0,
0.00306639,2.45191e-05,-0.00168414,-4.99803e-05,0.00151239,0.000179486,2.09976e-05,2.45191e-05,0.00170185,-3.09084e-05,0.000437018,-0.000253642,0.00119813,9.35385e-06,-0.00168414,-3.09084e-05,0.00323091,-3.8375e-05,0.00182668,0.000503761,2.15083e-05,-4.99803e-05,0.000437018,-3.8375e-05,0.00190984,-0.00038935,-0.0022362,7.54857e-05,0.00151239,-0.000253642,0.00182668,-0.00038935,0.0337546,0.00105932,-0.00216942,0.000179486,0.00119813,0.000503761,-0.0022362,0.00105932,0.0284633,4.69246e-05,2.09976e-05,9.35385e-06,2.15083e-05,7.54857e-05,-0.00216942,4.69246e-05,0.0467735,2.64698e-19,-1.33225e-14,-1.33225e-14,-1.33225e-14,-1.33225e-14,-1.33225e-14,-1.33225e-14,-4.88496e-14,-5.77315e-14,-5.77315e-14,-5.77315e-14,-5.77315e-14,-5.77315e-14,-5.77315e-14,2.96038e-14,2.66434e-14,2.66434e-14,2.66434e-14,2.66434e-14,2.66434e-14,2.66434e-14,2.96038e-15,2.07227e-14,2.07227e-14,2.07227e-14,2.07227e-14,2.07227e-14,2.07227e-14,0,0,0,0,0,0,0,-4.44089e-15,1.9984e-14,1.9984e-14,1.9984e-14,1.9984e-14,1.9984e-14,1.9984e-14,-6.66134e-15,0,0,0,0,0,0,-8.88178e-15,-1.77636e-14,-1.77636e-14,-1.77636e-14,-1.77636e-14,-1.77636e-14,-1.77636e-14,1.18424e-14,0,0,0,0,0,0,
0.00306616,2.44875e-05,-0.00168447,-4.99489e-05,0.00151163,0.000178739,2.10737e-05,2.44875e-05,0.00170167,-3.09603e-05,0.000437059,-0.00025342,0.00119839,9.33322e-06,-0.00168447,-3.09603e-05,0.00323056,-3.83142e-05,0.00182562,0.000502279,2.16278e-05,-4.99489e-05,0.000437059,-3.83142e-05,0.00191014,-0.000392171,-0.00223772,7.55635e-05,0.00151163,-0.00025342,0.00182562,-0.000392171,0.0337571,0.00106114,-0.00216946,0.000178739,0.00119839,0.000502279,-0.00223772,0.00106114,0.0284666,4.64678e-05,2.10737e-05,9.33322e-06,2.16278e-05,7.55635e-05,-0.00216946,4.64678e-05,0.0467735,-4.44086e-14,-8.88167e-15,-8.88167e-15,-8.88167e-15,-8.88167e-15,-8.88167e-15,-8.88167e-15,-3.99678e-14,-5.32907e-14,-5.32907e-14,-5.32907e-14,-5.32907e-14,-5.32907e-14,-5.32907e-14,2.96038e-14,1.77623e-14,1.77623e-14,1.77623e-14,1.77623e-14,1.77623e-14,1.77623e-14,-2.96038e-15,2.3683e-14,2.3683e-14,2.3683e-14,2.3683e-14,2.3683e-14,2.3683e-14,0,0,0,0,0,0,0,-6.66134e-15,1.33227e-14,1.33227e-14,1.33227e-14,1.33227e-14,1.33227e-14,1.33227e-14,-4.44089e-15,0,0,0,0,0,0,-5.92119e-15,-2.66454e-14,-2.66454e-14,-2.66454e-14,-2.66454e-14,-2.66454e-14,-2.66454e-14,2.96059e-15,0,0,0,0,0,0,
0.00306593,2.44558e-05,-0.0016848,-4.99175e-05,0.00151087,0.000177992,2.11499e-05,2.44558e-05,0.00170149,-3.10122e-05,0.0004371,-0.000253198,0.00119865,9.31258e-06,-0.0016848,-3.10122e-05,0.00323022,-3.82533e-05,0.00182457,0.000500796,2.17473e-05,-4.99175e-05,0.0004371,-3.82533e-05,0.00191044,-0.000394992,-0.00223924,7.56413e-05,0.00151087,-0.000253198,0.00182457,-0.000394992,0.0337596,0.00106295,-0.00216951,0.000177992,0.00119865,0.000500796,-0.00223924,0.00106295,0.0284698,4.60109e-05,2.11499e-05,9.31258e-06,2.17473e-05,7.56413e-05,-0.00216951,4.60109e-05,0.0467735,-8.88175e-14,-4.44083e-15,-4.44083e-15,-4.44083e-15,-4.44083e-15,-4.44083e-15,-4.44083e-15,-3.1086e-14,-4.88498e-14,-4.88498e-14,-4.88498e-14,-4.88498e-14,-4.88498e-14,-4.88498e-14,2.96038e-14,8.88114e-15,8.88114e-15,8.88114e-15,8.88114e-15,8.88114e-15,8.88114e-15,-8.88114e-15,2.66434e-14,2.66434e-14,2.66434e-14,2.66434e-14,2.66434e-14,2.66434e-14,0,0,0,0,0,0,0,-8.88178e-15,6.66134e-15,6.66134e-15,6.66134e-15,6.66134e-15,6.66134e-15,6.66134e-15,-2.22045e-15,0,0,0,0,0,0,-2.96059e-15,-3.55271e-14,-3.55271e-14,-3.55271e-14,-3.55271e-14,-3.55271e-14,-3.55271e-14,-5.92119e-15,0,0,0,0,0,0,
0.00306571,2.44242e-05,-0.00168513,-4.98861e-05,0.0015101,0.000177245,2.1226e-05,2.44242e-05,0.0017013,-3.10641e-05,0.000437141,-0.000252975,0.0011989,9.29195e-06,-0.00168513,-3.10641e-05,0.00322987,-3.81924e-05,0.00182352,0.000499314,2.18668e-05,-4.98861e-05,0.000437141,-3.81924e-05,0.00191075,-0.000397813,-0.00224076,7.57191e-05,0.0015101,-0.000252975,0.00182352,-0.000397813,0.0337621,0.00106476,-0.00216955,0.000177245,0.0011989,0.000499314,-0.00224076,0.00106476,0.0284731,4.5554e-05,2.12261e-05,9.29195e-06,2.18668e-05,7.57191e-05,-0.00216955,4.5554e-05,0.0467735,-1.33226e-13,0,0,0,0,0,0,-2.22042e-14,-4.4409e-14,-4.4409e-14,-4.4409e-14,-4.4409e-14,-4.4409e-14,-4.4409e-14,2.96038e-14,0,0,0,0,0,0,-1.48019e-14,2.96038e-14,2.96038e-14,2.96038e-14,2.96038e-14,2.96038e-14,2.96038e-14,0,0,0,0,0,0,0,-1.11022e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44089e-14,-4.44089e-14,-4.44089e-14,-4.44089e-14,-4.44089e-14,-4.44089e-14,-1.4803e-14,0,0,0,0,0,0,
0.0030656,2.43575e-05,-0.00168549,-4.97995e-05,0.00150945,0.000176636,2.13224e-05,2.43575e-05,0.00170108,-3.10455e-05,0.000437171,-0.000252655,0.00119945,9.26552e-06,-0.00168549,-3.10455e-05,0.00322956,-3.81279e-05,0.00182235,0.000497479,2.20115e-05,-4.97995e-05,0.000437171,-3.81279e-05,0.00191108,-0.000400903,-0.00224234,7.57838e-05,0.00150945,-0.000252655,0.00182235,-0.000400903,0.0337646,0.00106666,-0.0021696,0.000176636,0.00119945,0.000497479,-0.00224234,0.00106666,0.0284767,4.49397e-05,2.13225e-05,9.26552e-06,2.20115e-05,7.57839e-05,-0.0021696,4.49397e-05,0.0467735,-1.55431e-13,-2.22044e-14,-2.22044e-14,-2.22044e-14,-2.22044e-14,-2.22044e-14,-2.22044e-14,-3.10861e-14,-3.99683e-14,-3.99683e-14,-3.99683e-14,-3.99683e-14,-3.99683e-14,-3.99683e-14,3.25642e-14,2.96038e-15,2.96038e-15,2.96038e-15,2.96038e-15,2.96038e-15,2.96038e-15,-2.96038e-15,2.66434e-14,2.66434e-14,2.66434e-14,2.66434e-14,2.66434e-14,2.66434e-14,4.73695e-14,0,0,0,0,0,0,-1.33227e-14,4.44089e-15,4.44089e-15,4.44089e-15,4.44089e-15,4.44089e-15,4.44089e-15,-6.66134e-15,-6.66134e-15,-6.66134e-15,-6.66134e-15,-6.66134e-15,-6.66134e-15,-6.66134e-15,-2.96059e-15,-3.25665e-14,-3.25665e-14,-3.25665e-14,-3.25665e-14,-3.25665e-14,-3.25665e-14,9.15079e-29,5.92119e-15,5.92119e-15,5.92119e-15,5.92119e-15,5.92119e-15,5.92119e-15,
0.00306549,2.42908e-05,-0.00168585,-4.97128e-05,0.00150879,0.000176027,2.14188e-05,2.42908e-05,0.00170086,-3.10269e-05,0.000437202,-0.000252335,0.0012,9.23909e-06,-0.00168585,-3.10269e-05,0.00322924,-3.80633e-05,0.00182118,0.000495645,2.21562e-05,-4.97128e-05,0.000437202,-3.80633e-05,0.00191141,-0.000403993,-0.00224392,7.58486e-05,0.00150879,-0.000252335,0.00182118,-0.000403993,0.0337671,0.00106856,-0.00216964,0.000176027,0.0012,0.000495645,-0.00224392,0.00106856,0.0284804,4.43254e-05,2.14189e-05,9.2391e-06,2.21562e-05,7.58486e-05,-0.00216964,4.43254e-05,0.0467735,-1.77635e-13,-4.44089e-14,-4.44089e-14,-4.44089e-14,-4.44089e-14,-4.44089e-14,-4.44089e-14,-3.9968e-14,-3.55276e-14,-3.55276e-14,-3.55276e-14,-3.55276e-14,-3.55276e-14,-3.55276e-14,3.55246e-14,5.92076e-15,5.92076e-15,5.92076e-15,5.92076e-15,5.92076e-15,5.92076e-15,8.88114e-15,2.3683e-14,2.3683e-14,2.3683e-14,2.3683e-14,2.3683e-14,2.3683e-14,9.4739e-14,0,0,0,0,0,0,-1.55431e-14,8.88178e-15,8.88178e-15,8.88178e-15,8.88178e-15,8.88178e-15,8.88178e-15,-1.33227e-14,-1.33227e-14,-1.33227e-14,-1.33227e-14,-1.33227e-14,-1.33227e-14,-1.33227e-14,-5.92119e-15,-2.07242e-14,-2.07242e-14,-2.07242e-14,-2.07242e-14,-2.07242e-14,-2.07242e-14,1.4803e-14,1.18424e-14,1.18424e-14,1.18424e-14,1.18424e-14,1.18424e-14,1.18424e-14,
0.00306538,2.42242e-05,-0.00168621,-4.96262e-05,0.00150813,0.000175418,2.15152e-05,2.42242e-05,0.00170063,-3.10083e-05,0.000437233,-0.000252015,0.00120055,9.21267e-06,-0.00168621,-3.10083e-05,0.00322892,-3.79987e-05,0.00182001,0.00049381,2.2301e-05,-4.96262e-05,0.000437233,-3.79987e-05,0.00191174,-0.000407083,-0.0022455,7.59133e-05,0.00150813,-0.000252015,0.00182001,-0.000407083,0.0337695,0.00107046,-0.00216969,0.000175418,0.00120055,0.00049381,-0.0022455,0.00107046,0.028484,4.37111e-05,2.15153e-05,9.21267e-06,2.2301e-05,7.59133e-05,-0.00216969,4.37111e-05,0.0467735,-1.9984e-13,-6.66133e-14,-6.66133e-14,-6.66133e-14,-6.66133e-14,-6.66133e-14,-6.66133e-14,-4.885e-14,-3.10869e-14,-3.10869e-14,-3.10869e-14,-3.10869e-14,-3.10869e-14,-3.10869e-14,3.84849e-14,8.88114e-15,8.88114e-15,8.88114e-15,8.88114e-15,8.88114e-15,8.88114e-15,2.07227e-14,2.07227e-14,2.07227e-14,2.07227e-14,2.07227e-14,2.07227e-14,2.07227e-14,1.42109e-13,0,0,0,0,0,0,-1.77636e-14,1.33227e-14,1.33227e-14,1.33227e-14,1.33227e-14,1.33227e-14,1.33227e-14,-1.9984e-14,-1.9984e-14,-1.9984e-14,-1.9984e-14,-1.9984e-14,-1.9984e-14,-1.9984e-14,-8.88178e-15,-8.88178e-15,-8.88178e-15,-8.88178e-15,-8.88178e-15,-8.88178e-15,-8.88178e-15,2.96059e-14,1.77636e-14,1.77636e-14,1.77636e-14,1.77636e-14,1.77636e-14,1.77636e-14,
0.00306527,2.41575e-05,-0.00168658,-4.95395e-05,0.00150748,0.000174809,2.16116e-05,2.41575e-05,0.00170041,-3.09896e-05,0.000437263,-0.000251695,0.0012011,9.18624e-06,-0.00168658,-3.09896e-05,0.00322861,-3.79342e-05,0.00181884,0.000491975,2.24457e-05,-4.95395e-05,0.000437263,-3.79342e-05,0.00191207,-0.000410173,-0.00224708,7.5978e-05,0.00150748,-0.000251695,0.00181884,-0.000410173,0.033772,0.00107236,-0.00216973,0.000174809,0.0012011,0.000491975,-0.00224708,0.00107236,0.0284876,4.30968e-05,2.16116e-05,9.18624e-06,2.24457e-05,7.5978e-05,-0.00216973,4.30968e-05,0.0467735,-2.22044e-13,-8.88178e-14,-8.88178e-14,-8.88178e-14,-8.88178e-14,-8.88178e-14,-8.88178e-14,-5.77319e-14,-2.66462e-14,-2.66462e-14,-2.66462e-14,-2.66462e-14,-2.66462e-14,-2.66462e-14,4.14453e-14,1.18415e-14,1.18415e-14,1.18415e-14,1.18415e-14,1.18415e-14,1.18415e-14,3.25642e-14,1.77623e-14,1.77623e-14,1.77623e-14,1.77623e-14,1.77623e-14,1.77623e-14,1.89478e-13,0,0,0,0,0,0,-1.9984e-14,1.77636e-14,1.77636e-14,1.77636e-14,1.77636e-14,1.77636e-14,1.77636e-14,-2.66454e-14,-2.66454e-14,-2.66454e-14,-2.66454e-14,-2.66454e-14,-2.66454e-14,-2.66454e-14,-1.18424e-14,2.96059e-15,2.96059e-15,2.96059e-15,2.96059e-15,2.96059e-15,2.96059e-15,4.44089e-14,2.36848e-14,2.36848e-14,2.36848e-14,2.36848e-14,2.36848e-14,2.36848e-14,
