Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
376.253,12.8089,50,5.0628,1.56189,4.40212,0.751194
11.8116,11.5753,50,5.03502,1.60769,3.07735,1.13108
2.79418,11.5759,50,5.28951,1.63295,2.70246,1.09053
22.4187,12.0909,50,5.02491,1.60352,3.62034,1.00139
90.3126,12.327,50,4.92266,1.57232,4.04289,0.866134
2.40737,11.3111,50,5.12785,1.62767,2.64954,1.1371
4.10317,11.4997,50,4.94733,1.60417,3.10706,1.11923
51.8599,12.4002,50,5.02779,1.58011,3.97795,0.914452
2.87633,11.4622,50,5.20415,1.62813,2.70423,1.1216
8.69543,11.5611,50,4.89977,1.60558,3.22784,1.06499
17.3623,11.8936,50,5.05288,1.60246,3.37679,1.14073
1.57044,11.1137,50,5.06179,1.62638,2.52859,1.10942
17.1776,11.7089,50,4.98883,1.6038,3.27886,1.07215
51.1791,12.0905,50,4.98852,1.58336,3.70118,1.04873
42.819,12.1011,50,4.90521,1.56749,3.84373,0.980203
26.7134,11.7188,50,4.96318,1.59501,3.32683,1.0752
57.9331,12.0986,50,4.93847,1.57213,3.79253,1.03406
60.6865,12.7436,50,5.02005,1.55725,4.38965,0.84348
26.5289,11.8197,50,5.1359,1.61229,3.18243,1.06712
1.93945,11.2177,50,4.94472,1.61729,2.79635,1.10609
11.0099,11.6909,50,5.00593,1.60364,3.22466,0.9781
4.95442,11.6269,50,4.90081,1.59844,3.29648,1.13416
74.0462,11.7739,50,4.93989,1.58977,3.42916,1.03066
92.0271,12.4668,50,5.28452,1.59398,3.72506,0.928126
47.21,12.4151,50,4.97163,1.57174,4.07695,0.929086
9.32621,11.4539,50,5.00769,1.6115,2.97357,1.02447
129.826,12.4148,50,4.96878,1.55401,4.1178,0.907613
17.7588,11.7743,50,4.96637,1.60159,3.36876,0.987828
72.4124,12.5044,50,4.96392,1.56302,4.19008,0.985403
2.12472,11.097,50,4.94687,1.61897,2.67194,1.03964
1217.92,13.5489,50,5.13982,1.53518,5.09459,0.332875
14.8231,11.8671,50,4.95501,1.59272,3.48601,1.10009
7.04436,11.7754,50,5.11401,1.6131,3.16038,1.02982
13.4268,12.0023,50,4.99196,1.59124,3.58326,1.00728
7.90451,11.6197,50,4.98399,1.60772,3.17733,1.09203
1.6942,11.2893,50,5.03077,1.62594,2.75691,1.03085
14.4583,12.0529,50,4.90424,1.57792,3.76978,1.10204
77.1054,12.6229,50,5.07041,1.57243,4.16848,0.947399
361.639,12.6419,50,4.94962,1.54791,4.38149,0.776827
29.5269,12.18,50,4.907,1.57323,3.91361,1.01439
1061.87,13.1905,50,5.17696,1.53717,4.68966,0.427047
7.78436,11.4906,50,4.99875,1.61115,3.0175,1.09872
59.3887,12.5415,50,4.99612,1.56581,4.18617,0.959672
2.11729,10.9624,50,4.96674,1.62032,2.50458,1.09467
88.5243,12.4763,50,4.90978,1.5575,4.24596,1.01827
189.539,12.218,50,4.88562,1.5651,3.98749,0.921996
14.255,11.6708,50,4.93381,1.59926,3.30532,1.07326
12.2368,11.7418,50,5.03101,1.60698,3.24148,1.06538
14.0703,11.9444,50,4.94757,1.59132,3.57652,0.976986
52.6428,12.1819,50,5.02019,1.58795,3.74266,0.944768
42.1181,11.8175,50,4.90352,1.57918,3.53594,1.0375
5.32317,11.5641,50,5.07935,1.61723,2.98371,1.18158
17.4857,11.8772,50,5.05826,1.59024,3.38378,1.0393
2.30301,11.2368,50,5.0639,1.6243,2.64986,1.05441
131.181,12.5452,50,5.10086,1.57352,4.05334,0.870909
10.8163,11.4517,50,5.03131,1.61951,2.93241,1.06589
43.2742,12.1359,50,5.17115,1.59942,3.49839,0.977558
15.8724,11.8603,50,5.07099,1.6033,3.32801,1.06485
56.6702,12.0789,50,4.91287,1.57609,3.78956,1.04285
2.14388,11.4684,50,5.22945,1.63043,2.67381,1.16311
73.0866,12.7146,50,5.05978,1.56801,4.29495,0.875849
10.659,11.5383,50,4.96568,1.60146,3.12297,1.09024
10.6231,11.711,50,4.89766,1.59378,3.3974,1.01898
25.3016,12.1269,50,4.90467,1.58163,3.84264,0.972678
1.61354,11.349,50,5.24529,1.63971,2.51906,1.08735
5.53117,11.6334,50,5.22222,1.62819,2.85671,1.1065
6.23061,11.2858,50,4.9859,1.61863,2.81341,1.05331
259.767,12.5074,50,5.01468,1.55857,4.14425,0.767559
20.5168,12.299,50,5.02052,1.58692,3.8655,1.05356
14.0325,12.0993,50,4.84383,1.57476,3.90126,1.00021
86.3587,12.5387,50,5.03769,1.56776,4.14328,0.826498
42.1636,12.088,50,5.00578,1.58265,3.67821,1.00601
76.8123,12.0516,50,5.08128,1.59496,3.52872,0.94811
10.5046,11.6313,50,4.94823,1.60264,3.2437,1.12125
40.8666,12.1465,50,4.83606,1.57695,3.95417,1.02395
5.47444,11.3321,50,5.18827,1.62936,2.5892,1.07425
84.6122,12.2696,50,4.99382,1.57712,3.89247,0.902071
53.7237,11.6817,50,5.08715,1.60471,3.13591,0.994093
30.6752,12.0333,50,4.97081,1.5852,3.65805,0.966356
584.864,13.0996,50,4.97718,1.53155,4.84946,0.57658
26.5033,14.9151,50,6.3827,1.94435,4.39521,0.96515
8.57496,12.064,50,5.38372,1.71003,3.01706,1.06771
7.70349,11.2269,50,4.949,1.61957,2.80136,1.08119
125.692,12.1027,50,5.11991,1.59193,3.54275,0.963255
7.4911,11.471,50,4.98493,1.61294,3.02112,1.05242
35.3448,11.9205,50,4.90668,1.58579,3.62756,1.07019
3.97357,11.5043,50,4.95277,1.61117,3.09146,1.116
17.5614,11.9959,50,4.959,1.58762,3.63886,1.07674
3.19307,11.3478,50,5.1389,1.63035,2.66708,1.10877
3.46472,11.2736,50,4.95637,1.61624,2.8425,1.13609
31.9359,12.4069,50,5.11982,1.59201,3.84283,1.0763
