Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.0123419,-0.196928,-0.332295,-1.66202,-0.0935358,-0.08871,-0.383055,-0.00266551,0.0162331,-0.0126733,-0.150703,0.00201377,0.200251,-0.00213725,0,0,0,0,0,0,0,0.012358,-0.196964,-0.332199,-1.66049,-0.0934932,1.48009,0.402368,0.00509107,-0.00177463,-0.000911903,0.00334045,0.00121483,0.000341842,0.000239983,-0.0440639,-25.3856,1.93696,25.9314,0.318295,2.9406,-0.0365141,-1.00128,-0.0212404,-0.233161,0.0458477,-0.322462,-0.142504,-0.0479242,0.00422673,-0.227725,-0.316294,-0.136669,-0.349897,-0.0408958,
0.0123264,-0.196789,-0.332357,-1.66266,-0.0935307,-0.0878803,-0.383063,-0.00388362,0.0348216,-0.0155307,-0.159829,0.00128284,0.20743,-0.00203237,0,0,0,0,0,0,0,0.012358,-0.196964,-0.332199,-1.66049,-0.0934932,1.48009,0.402368,0.00509107,-0.00177463,-0.000911903,0.00334045,0.00121483,0.000341842,0.000239983,-0.0440639,-25.3856,1.93696,25.9314,0.318295,2.9406,-0.0365141,-0.969626,0.00463203,-0.281801,0.0417285,-0.279723,-0.126601,-0.0338923,0.0364962,-0.211513,-0.340914,-0.128012,-0.352795,-0.0396751,
0.012375,-0.19699,-0.332179,-1.66047,-0.0934549,-0.0906818,-0.38303,0.000777899,-0.00139602,0.000943351,0.00101496,0.0023917,0.00178794,-2.63687e-05,0,0,0,0,0,0,0,0.012358,-0.196964,-0.332199,-1.66049,-0.0934932,1.48009,0.402368,0.00509107,-0.00177463,-0.000911903,0.00334045,0.00121483,0.000341842,0.000239983,-0.0440639,-25.3856,1.93696,25.9314,0.318295,2.9406,-0.0365141,-0.969626,0.00463203,-0.281801,0.0417285,-0.279723,-0.126601,-0.0338923,0.0364962,-0.211513,-0.340914,-0.128012,-0.352795,-0.0396751,
0.0123777,-0.196995,-0.332176,-1.66046,-0.0934459,-0.0906752,-0.38303,0.000664097,-0.00124477,0.000791445,0.00088492,0.00225281,0.00164958,-2.16344e-05,0,0,0,0,0,0,0,0.012358,-0.196966,-0.332196,-1.66049,-0.0934932,1.48009,0.402372,-0.000105869,-0.00359961,0.000654178,0.000610764,0.00290118,0.000264085,-0.000683028,-0.0440639,-25.3618,1.86159,25.9076,0.318295,2.94701,-0.0365141,-1.21101,0.0329077,-0.217204,-0.0064505,-0.506927,-0.155642,-0.0607794,-0.109967,-0.233862,-0.266941,-0.139392,-0.332636,-0.0400118,
0.01238,-0.197,-0.332173,-1.66046,-0.0934376,-0.0906693,-0.383031,0.000571151,-0.00111413,0.000668866,0.000779723,0.00207913,0.00149612,-1.77917e-05,0,0,0,0,0,0,0,0.012358,-0.196966,-0.332196,-1.66049,-0.0934932,1.48009,0.402372,-0.000105869,-0.00359961,0.000654178,0.000610764,0.00290118,0.000264085,-0.000683028,-0.0440639,-25.3618,1.86159,25.9076,0.318295,2.94701,-0.0365141,-1.21101,0.0329077,-0.217204,-0.0064505,-0.506927,-0.155642,-0.0607794,-0.109967,-0.233862,-0.266941,-0.139392,-0.332636,-0.0400118,
0.0123819,-0.197004,-0.332171,-1.66046,-0.09343,-0.0906639,-0.383031,0.000494472,-0.00100242,0.000568727,0.000691304,0.00188963,0.00133968,-1.46933e-05,0,0,0,0,0,0,0,0.012358,-0.196966,-0.332196,-1.66049,-0.0934932,1.48009,0.402372,-0.000105869,-0.00359961,0.000654178,0.000610764,0.00290118,0.000264085,-0.000683028,-0.0440639,-25.3618,1.86159,25.9076,0.318295,2.94701,-0.0365141,-2.07298,0.214235,-0.964189,-0.0406946,-0.904626,-0.224086,-0.127665,-0.220839,-0.307211,-0.434375,-0.143982,-0.32799,-0.0402785,
0.0123837,-0.197008,-0.332169,-1.66045,-0.0934232,-0.0906592,-0.383031,0.000430516,-0.000907049,0.000485908,0.000615616,0.00169687,0.00118648,-1.2184e-05,0,0,0,0,0,0,0,0.012358,-0.196966,-0.332196,-1.66049,-0.0934932,1.48009,0.402372,-0.000105869,-0.00359961,0.000654178,0.000610764,0.00290118,0.000264085,-0.000683028,-0.0440639,-25.3618,1.86159,25.9076,0.318295,2.94701,-0.0365141,-2.07298,0.214235,-0.964189,-0.0406946,-0.904626,-0.224086,-0.127665,-0.220839,-0.307211,-0.434375,-0.143982,-0.32799,-0.0402785,
0.0123852,-0.197011,-0.332167,-1.66045,-0.0934172,-0.090655,-0.383031,0.000376603,-0.000825533,0.00041662,0.000550218,0.00150882,0.00103992,-1.01313e-05,0,0,0,0,0,0,0,0.012358,-0.196966,-0.332196,-1.66049,-0.0934932,1.48009,0.402372,-0.000105869,-0.00359961,0.000654178,0.000610764,0.00290118,0.000264085,-0.000683028,-0.0440639,-25.3618,1.86159,25.9076,0.318295,2.94701,-0.0365141,-2.12052,0.22715,-1.11001,-0.0346745,-0.931589,-0.22204,-0.121794,-0.232372,-0.310425,-0.439828,-0.135961,-0.284578,-0.0426616,
0.0123865,-0.197014,-0.332166,-1.66045,-0.0934119,-0.0906514,-0.383031,0.000330717,-0.000755717,0.000358044,0.000493411,0.00133029,0.00090185,-8.43209e-06,0,0,0,0,0,0,0,0.012358,-0.196966,-0.332196,-1.66049,-0.0934932,1.48009,0.402372,-0.000105869,-0.00359961,0.000654178,0.000610764,0.00290118,0.000264085,-0.000683028,-0.0440639,-25.3618,1.86159,25.9076,0.318295,2.94701,-0.0365141,-0.642933,-0.261977,-1.16503,0.334826,0.205805,-0.181459,-0.0859787,0.41064,-0.308444,-0.610291,-0.143108,-0.24923,-0.041825,
0.0123877,-0.197017,-0.332165,-1.66045,-0.0934072,-0.0906483,-0.383031,0.000291332,-0.000695792,0.000308068,0.000443896,0.00116392,0.000773202,-7.00851e-06,0,0,0,0,0,0,0,0.0123699,-0.196939,-0.332186,-1.66087,-0.0935382,1.48089,0.402371,-0.000205957,0.00755827,0.000730576,0.00223692,-0.0107022,0.00218041,0.00108196,-0.198788,-25.8101,1.7624,26.2051,0.685421,3.07976,-0.0566557,-0.642933,-0.261977,-1.16503,0.334826,0.205805,-0.181459,-0.0859787,0.41064,-0.308444,-0.610291,-0.143108,-0.24923,-0.041825,
