baseline,baseline,baseline,baseline,baseline,SI5,SI5,SI5,SI5,SI5,SI1000,SI1000,SI1000,SI1000,SI1000,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,
281.112,0.917594,100,16.2056,8,206.568,0.918414,20.0357,10.274,8,168.492,0.432784,0.142857,9.1992,5,257.729,0.925738,26.6004,12.5679,8,592.277,0.91807,42.2924,55.6185,8,218.313,0.924037,20.7143,11.5101,8,
215.484,0.903609,100,14.1761,8,248.805,0.903625,20.0357,12.9913,8,119.794,0.614709,0.142857,8.2775,4,198.444,0.903522,18.4263,9.95238,8,517.592,0.903616,28.9621,46.9761,8,230.454,0.903704,16.9754,12.2855,8,
270.73,0.902617,100,18.124,8,211.282,0.902535,20.0357,11.9437,8,124.643,0.656475,0.142857,9.21325,4,174.927,0.902923,14.7098,8.97313,8,443.832,0.902614,15.596,39.3226,8,202.918,0.902425,12.4911,10.6168,8,
461.989,0.45495,100,17.9679,8,511.786,0.570791,20.0357,15.7859,8,127.971,0,0.142857,2.82733,3,254.981,0.841061,35.8429,12.7218,5,804.709,0.504637,53.5915,61.7054,8,436.347,0.899952,32.7054,12.2114,8,
298.461,0.900845,100,19.2285,8,249.994,0.900801,20.0357,13.2938,8,119.493,0.580719,0.142857,8.0595,4,220.603,0.900968,18.6585,11.0314,8,566.116,0.900866,27.9531,50.4615,8,198.903,0.90058,16.596,10.5364,8,
259.649,0.943476,100,16.2563,8,221.082,0.943476,20.0357,12.5354,8,184.579,0.899081,0.142857,8.80112,8,202.31,0.943472,20.1339,10.382,8,551.626,0.943485,29.0826,48.4277,8,194.823,0.943478,15.7344,10.3277,8,
262.28,0.810794,100,15.9028,8,242.294,0.825833,20.0357,11.7061,8,168.385,0.0182645,0.142857,7.89133,3,223.944,0.825257,28.433,10.701,8,640.276,0.829643,43.5067,55.8865,8,260.027,0.807251,27.0402,11.9321,8,
276.761,0.889889,100,18.8365,8,264.356,0.889813,20.0357,14.938,8,130.717,0.59009,0.142857,10.803,4,196.248,0.890218,16.625,11.0523,8,501.29,0.889748,21.9241,43.8381,8,231.468,0.889817,14.6629,11.514,8,
195.285,0.902091,100,15.4985,6,207.011,0.902092,20.0357,14.6462,6,223.424,0.898341,0.142857,9.51687,8,146.023,0.902096,11.9821,9.68933,6,355.787,0.90212,9.8006,42.2493,6,180.309,0.902095,10.7798,11.1348,6,
147.407,0.471256,100,20.0147,3,210.869,0.939457,20.0357,10.3661,8,248.898,0,0.142857,4.71533,3,378.59,0.854187,37.3852,11.8174,7,843.531,0.953577,63.9576,73.876,8,455.227,0.802653,42.933,15.811,8,
213.135,0.85271,100,19.4853,6,160.849,0.852716,20.0357,11.2643,6,303.801,0.732559,0.142857,14.7734,8,152.37,0.852731,12.3929,9.72017,6,356.321,0.852709,11.1786,39.591,6,158.75,0.852715,11.9256,9.96117,6,
354.786,0.910176,100,19.383,8,219.191,0.689031,20.0357,10.3553,4,216.675,0.609656,0.142857,6.615,4,392.243,0.7097,34.1942,14.1925,8,844.954,0.840232,55.2634,65.4645,8,388.34,0.734867,40.4687,13.4751,8,
304.52,0.730495,100,18.4188,8,319.273,0.73572,20.0357,17.0719,8,152.367,0,0.142857,4.56967,3,315.85,0.729198,25.4911,15.5164,8,569.25,0.730968,34.5915,53.0845,8,231.833,0.719576,25.0737,11.1181,8,
227.191,0.8716,100,13.8129,8,221.412,0.87217,20.0357,11.6141,8,151.392,0,0.142857,4.012,3,236.638,0.876822,21.5513,12.1028,8,637.379,0.871602,30.8549,59.0941,8,222.289,0.873105,19.6272,11.0204,8,
268.382,0.903932,100,18.259,8,245.66,0.903932,20.0357,13.1764,8,144.635,0.617398,0.142857,10.7605,4,230.719,0.903853,17.2165,12.2288,8,456.257,0.903907,26.3884,41.2385,8,201.387,0.904004,15.5201,11.6878,8,
349.363,0.804844,100,22.0476,8,219.41,0.806469,20.0357,11.3426,8,130.954,0.167668,0.142857,7.65867,3,361.227,0.807529,23.6629,18.2679,8,569.152,0.805492,37.8415,53.7844,8,282.281,0.801315,21.1897,14.9943,8,
276.37,0.772769,100,18.0831,8,214.782,0.774411,20.0357,11.4171,8,199.558,0.0696022,0.142857,8.23633,3,220.899,0.772069,32.0848,12.1259,8,626.653,0.773061,46.9576,59.1009,8,251.812,0.762321,28.1562,13.5254,8,
163.962,0.900853,100,13.5767,6,191.852,0.900854,20.0357,14.1178,6,164.522,0.902389,0.142857,10.2533,6,206.47,0.900859,11.256,15.5258,6,345.458,0.900866,5.63393,39.9408,6,197.829,0.900857,10.4018,12.3772,6,
319.157,0.754783,100,18.6155,8,358.497,0.686607,20.0357,11.2924,8,146.269,0,0.142857,2.941,3,245.487,0.723018,29.558,10.7885,8,598.901,0.754731,42.4933,50.3839,8,278.383,0.696587,29.0737,9.33262,8,
236.281,0.543417,100,16.4238,5,429.553,0.622322,20.0357,15.058,8,229.356,0,0.142857,6.96567,3,228.403,0.436384,31.5071,12.1414,5,701.114,0.691405,45.4085,54.4862,8,254.115,0.853837,26.2567,13.101,8,
311.131,0.711053,100,19.8571,7,321.965,0.826733,20.0357,11.2611,8,150.198,0,0.142857,3.18467,3,315.224,0.858537,32.1429,10.9426,8,730.228,0.864983,51.2411,63.3336,8,333.965,0.881899,29.7813,15.0435,8,
317.5,0.926334,100,20.4039,8,207.172,0.926356,20.0357,11.3988,8,130.056,0.71982,0.142857,9.8615,4,266.43,0.926135,16.5223,12.8067,8,545.827,0.926307,26.0268,50.1223,8,306.144,0.926533,14.7031,15.4886,8,
256.235,0.89412,100,16.9921,8,212.173,0.89405,20.0357,11.4749,8,124.017,0.554618,0.142857,9.63375,4,188.449,0.894336,17.7455,10.0985,8,543.744,0.894131,26.3951,50.7305,8,230.941,0.893902,15.4062,10.9757,8,
241.082,0.903575,100,16.3553,8,296.505,0.903487,20.0357,15.2959,8,130.26,0.713329,0.142857,9.12525,4,198.262,0.903829,13.1027,10.5692,8,453.53,0.903546,12.1719,37.118,8,268.992,0.903292,11.4687,14.8986,8,
287.518,0.898838,100,17.4915,8,268.052,0.902886,20.0357,12.8932,8,233.257,0,0.142857,5.67767,3,249.48,0.912437,21.75,12.6529,8,619.18,0.898443,29.1049,57.8728,8,171.789,0.877116,21.8906,9.0355,8,
465.306,0.720756,100,22.1585,8,306.694,0.805454,20.0357,10.7672,8,203.553,0.0693589,0.142857,8.3525,4,390.856,0.768393,27.0625,14.8956,8,821.476,0.752897,43.2701,61.8688,8,246.532,0.736624,28.875,12.1156,7,
286.049,0.907224,100,18.6246,8,211.423,0.907155,20.0357,11.1857,8,128.15,0.174235,0.142857,5.72833,3,269.345,0.907945,22.3103,13.9604,8,577.576,0.907229,34.2835,55.3912,8,238.861,0.907328,17.5089,10.9386,8,
302.085,0.88831,100,19.8961,8,257.888,0.888231,20.0357,13.1084,8,175.652,0.547833,0.142857,15.9473,3,223.756,0.888384,17.8661,12.3807,8,567.581,0.88831,25.4018,54.1668,8,193.994,0.888173,16.1183,9.98087,8,
311.408,0.898352,100,20.6543,8,206.44,0.898261,20.0357,11.7606,8,129.337,0.614369,0.142857,9.69225,4,246.323,0.898806,14.5625,11.9961,8,486.486,0.898327,16.1607,42.7111,8,201.055,0.898121,12.5,9.847,8,
493.122,0.813418,100,17.8064,8,491.533,0.682496,20.0357,13.0199,8,117.766,0.362447,0.142857,9.63067,3,292.75,0.569611,32.3601,12.3055,6,809.342,0.811252,48.2366,62.5259,8,321.024,0.858848,27.1339,11.9308,8,
259.271,0.902815,100,16.2589,8,257.893,0.902713,20.0357,13.183,8,143.195,0,0.142857,2.51067,3,215.572,0.903516,22.0335,11.1,8,589.226,0.902831,33.8192,53.4439,8,204.963,0.902654,17.317,10.9895,8,
229.732,0.894549,100,15.5091,8,224.074,0.896323,20.0357,11.308,8,131.675,0.477777,0.142857,9.8525,4,223.327,0.900771,25.5357,11.5785,8,691.544,0.894615,41.4353,66.018,8,176.379,0.893005,21.904,9.29238,8,
372.593,0.903297,100,22.7353,8,216.61,0.90323,20.0357,11.3434,8,109.998,0.65824,0.142857,7.78725,4,239.708,0.903595,15.5625,12.2199,8,524.367,0.903304,20.3527,47.6308,8,187.675,0.902949,13.7879,9.7305,8,
330.429,0.883065,100,22.2945,8,288.356,0.882898,20.0357,15.3106,8,128.563,0,0.142857,3.76567,3,345.741,0.884147,22.8728,16.8626,8,567.709,0.883094,34.154,52.4426,8,330.134,0.883126,17.8504,16.159,8,
326.049,0.886117,100,19.758,8,286.356,0.886029,20.0357,14.845,8,191.231,0.596812,0.142857,13.8867,4,219.811,0.886502,16.5915,10.9562,8,581.379,0.886103,22.8103,53.6449,8,228.076,0.885906,14.6339,11.8134,8,
228.256,0.697607,100,15.1352,8,282.727,0.707881,20.0357,14.619,8,137.001,0.211505,0.142857,9.52,3,198.484,0.705355,23.2567,10.7573,8,533.043,0.697408,33.0848,49.9411,8,239.982,0.68453,21.8839,11.7788,8,
129.696,0.507986,100,15.616,3,200.671,0.69123,20.0357,9.9788,5,186.769,0,0.142857,3.22133,3,452.27,0.724969,36.2545,14.1252,8,770.25,0.750019,51.773,69.4533,7,305.913,0.904981,31.7433,12.6044,8,
309.74,0.941606,100,22.4623,7,226.48,0.941607,20.0357,13.6537,7,202.615,0.895068,0.142857,9.9885,8,175.835,0.941607,19.3393,10.4719,7,427.595,0.941615,28.1173,42.033,7,248.675,0.941609,15.0128,15.5424,7,
269.535,0.900705,100,17.4454,8,184.443,0.900615,20.0357,9.88213,8,136.741,0.615174,0.142857,9.98125,4,243.475,0.901036,14.5156,12.647,8,463.1,0.90074,14.5893,40.1996,8,197.95,0.9006,12.2455,10.4482,8,
314.92,0.886665,100,21.5478,8,231.458,0.888983,20.0357,12.7689,8,123.087,0.0858625,0.142857,8.23733,3,255.758,0.896396,22.8929,13.6298,8,556.946,0.886745,34.2522,50.8604,8,201.414,0.881416,19.4978,10.0803,8,
277.247,0.886204,100,17.7184,8,300.386,0.886116,20.0357,14.0543,8,105.096,0.459983,0.142857,8.96867,3,208.103,0.886262,18.3482,10.67,8,582.162,0.886193,25.9933,53.0041,8,232.92,0.886152,16.4241,11.9709,8,
279.485,0.944468,100,16.8254,8,246.263,0.944474,20.0357,11.9039,8,232.86,0.571344,0.142857,10.8904,7,259.015,0.944495,20.7768,13.786,8,548.181,0.944475,31.1853,49.9625,8,203.066,0.94441,16.7634,10.8496,8,
267.788,0.70681,100,16.8604,8,333.72,0.70712,20.0357,17.1099,8,185.645,0,0.142857,4.723,3,313.39,0.715044,24.5312,15.8578,8,579.635,0.707003,33.8973,51.6311,8,236.219,0.707245,22.6384,11.3286,8,
263.134,0.910771,100,17.2654,8,226.83,0.910768,20.0357,12.014,8,129.112,0.73699,0.142857,9.43125,4,251.522,0.910483,14.6004,12.0595,8,532.604,0.910722,20.1183,47.1702,8,204.853,0.910835,12.9911,11.1756,8,
309.417,0.944922,100,21.2806,8,225.688,0.944775,20.0357,12.0589,8,122.331,4.08692e-05,0.142857,5.33267,3,300.57,0.94487,23.2991,15.7263,8,584,0.944877,36.5558,55.4432,8,195.361,0.944067,18.4018,9.5185,8,
337.924,0.899985,100,21.1278,8,202.36,0.899909,20.0357,10.9705,8,125.421,0.673447,0.142857,10.7275,4,255.435,0.900141,15.4442,12.4694,8,551.382,0.899994,21.3683,51.5036,8,204.868,0.89968,13.3683,10.499,8,
300.653,0.905628,100,19.1369,8,242.714,0.905654,20.0357,13.1377,8,124.601,0.549385,0.142857,9.9395,4,182.206,0.905691,16.1295,9.39,8,575.802,0.905737,24.2701,53.8326,8,194.707,0.905698,14.1138,10.1377,8,
390.964,0.807474,100,18.0467,8,304.334,0.791628,20.0357,13.4508,8,145.028,0,0.142857,2.855,3,396.013,0.776573,32.9978,12.1246,8,635.43,0.835771,51.3661,59.5753,8,261.408,0.833587,28.6741,12.1207,8,
291.229,0.708826,100,18.5003,8,233.034,0.721142,20.0357,12.4113,8,141.21,0,0.142857,2.687,3,296.249,0.72629,21.4754,15.5929,8,522.697,0.708904,28.8214,46.4949,8,181.875,0.69429,21.1406,8.84425,8,
352.83,0.909542,100,21.5849,8,231.497,0.909586,20.0357,12.2072,8,267.701,0.772392,0.142857,13.2032,5,248.559,0.909658,14.7634,12.2557,8,494.938,0.909478,20.8772,42.1834,8,218.559,0.909651,13.0223,11.2059,8,
280.721,0.729313,100,17.341,8,227.765,0.7787,20.0357,10.7782,8,218.411,0,0.142857,2.38367,3,337.535,0.69042,32.0134,17.3924,8,646.543,0.70065,47.2902,58.7736,8,202.896,0.792459,25.779,10.9399,8,
247.062,0.90302,100,16.8277,8,244.634,0.903059,20.0357,13.0579,8,130.819,0.581604,0.142857,9.98725,4,207.994,0.902785,19.9375,10.9379,8,526.447,0.902994,31.0134,45.0765,8,230.882,0.903005,17.9844,11.502,8,
335.394,0.89163,100,21.363,8,180.926,0.891542,20.0357,9.55637,8,138.935,0.624361,0.142857,9.34725,4,270.585,0.891922,15.0469,13.8728,8,493.018,0.891637,19.4464,44.9415,8,230.104,0.891316,12.3415,11.5976,8,
395.627,0.899104,100,22.6466,8,453.757,0.760458,20.0357,13.4335,8,143.96,0,0.142857,2.85967,3,349.272,0.743872,32.8638,12.5497,8,631.777,0.895026,46.1339,56.8707,8,396.627,0.57581,29.8817,12.8891,8,
