baseline,baseline,baseline,baseline,baseline,SI5,SI5,SI5,SI5,SI5,SI1000,SI1000,SI1000,SI1000,SI1000,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,
33396.1,0.136027,100,10351,3,8847.77,0.271001,20.0357,2106.74,3,2667.79,0.131273,0.142857,56.2333,3,3059.9,0.566996,1.35714,227.685,3,3925,0,2.26553,322.632,3,5767.51,0.41653,8.08152,1173.16,3,
30279.5,0.477229,100,9470.39,3,8159.69,0.292232,20.0357,1895.17,3,2563.47,0,0.142857,18.7587,3,2877.55,0.098809,1.29193,207.307,3,6359.73,0.27915,5.25725,1502.67,3,5182.05,0.752157,10.6211,1102.9,3,
32884.1,0.666165,100,10224.2,3,8303.06,0.796625,20.0357,2106,3,2673.15,0.812289,0.142857,47.4653,3,2662.54,0.654762,1.23602,193.177,3,3920.76,0,3.23292,365.323,3,5744.1,0.753721,8.99689,1206.92,3,
45923.6,0.369278,100,10743.4,4,8214,0.602443,20.0357,1935.23,3,2646.02,0.472347,0.142857,42.8797,3,2823.15,0.597847,1.03571,121.254,3,4091.33,0.495693,2.56366,693.998,3,5054.7,0.614608,7.18478,894.514,3,
14487.5,0,100,4043.19,3,4877.81,0,20.0357,840.869,3,2224.85,0,0.142857,28.478,3,2633.33,0.0199276,1.0559,114.103,3,2928.72,0,2.26553,167.262,3,3857.61,0,10.0388,510.425,3,
15780.4,0,100,4433.21,3,5081.3,0,20.0357,896.496,3,2407,0,0.142857,25.814,3,2787.49,0.213727,1.26708,176.765,3,3214.02,0,1.75466,262.29,3,3806.62,0,7.90373,455.176,3,
48629.7,0.416526,100,11535.9,4,11927.6,0.409907,20.0357,2361.03,4,2806.61,0,0.142857,23.3677,3,3071.75,0.419753,1.04141,145.897,4,4001.08,0.0350391,1.38665,365.319,4,6194.18,0.436063,6.65166,925.832,4,
16726.4,0,100,4674.89,3,5582.42,0,20.0357,987.411,3,2707.1,0,0.142857,25.2217,3,2852.74,0,1.06366,73.0263,3,3664.33,0.000975302,1.79891,350.131,3,4013.57,0,5.92236,483.264,3,
47013.4,0.123093,100,15033.1,3,11338,0.759976,20.0357,3052.07,3,2859.19,0.629358,0.142857,56.44,3,2762.42,0.7462,1.04244,197.211,3,3201.69,0,1.45186,152.41,3,7096.98,0.742723,8.82453,1695.67,3,
32871.9,0.07409,100,10092.9,3,8544.99,0.0750188,20.0357,2004.69,3,2671.05,0.0787034,0.142857,56.2847,3,2992.54,0.0527894,1.1413,157.766,3,3385.75,0.0186145,2.4837,481.281,3,5550.4,0.0753343,7.77096,1006.19,3,
43341.7,0.220281,100,10213.1,4,7523.17,0.321179,20.0357,1828.41,3,2134.92,0.0850396,0.142857,42.0343,3,2579.67,0,1.03571,60.6437,3,4022.19,0.121882,2.57842,330.252,4,4825.27,0.0876157,6.32842,850.906,3,
29615.7,0.449446,100,9137.9,3,7791.71,0.227227,20.0357,1827.54,3,2324.1,0,0.142857,23.392,3,2638.78,0.201765,1.04891,122.321,3,2892.05,0,1.40839,136.432,3,5267.4,0.227777,7.26165,928.549,3,
16879.7,0,100,4781.29,3,8178.4,0.287263,20.0357,1964.43,3,2516.62,0,0.142857,21.126,3,2761.6,0.219349,1.03571,125.331,3,3050.53,0,1.9146,173.363,3,5137.6,0.259791,7.32997,882.044,3,
17227.9,0,100,4869.34,3,5485.6,0,20.0357,965.199,3,2736.47,0,0.142857,34.0893,3,2769.62,0,1.03882,59.8083,3,4216.97,0.133034,2.09679,448.126,4,3919.2,0,6.42547,437.894,3,
25927.2,0.271657,100,7999.82,3,6822.22,0.402985,20.0357,1648.84,3,1982.2,0.56725,0.142857,51.2327,3,2202.65,0.668629,1.16149,134.585,3,3403.8,0.037533,2.78571,464.04,3,4825.44,0.32331,9.05512,910.94,3,
17173.7,0,100,4936.29,3,5492.95,0,20.0357,1067.64,3,2584.58,0,0.142857,22.7227,3,2508.4,0,1.1382,77.2393,3,3145.86,0,3.4705,293.382,3,4036.53,0,9.95652,586.523,3,
31482.5,0.344772,100,9776.61,3,8059.06,0.0496458,20.0357,1975.71,3,2487.48,0.129697,0.142857,54.2347,3,2736.54,0.14478,1.06677,139.14,3,5165.18,0.0138565,4.10016,837.503,3,4832.44,0,10.354,643.875,3,
41940,0.822367,100,13418.7,3,9924.46,0.816619,20.0357,2740.27,3,2352.07,0.13397,0.142857,33.41,3,2266.58,0.807803,1.03571,173.298,3,2387.22,0,0.478261,52.652,3,4852.77,0.787755,5.59834,1053.6,3,
46501.6,0.482518,100,14855.4,3,5753.25,0,20.0357,1033.37,3,2837.75,0.0100342,0.142857,51.0663,3,2674.1,0.0012637,1.23602,185.625,3,3469.85,0,1.59938,256.935,3,4278.81,0,7.45652,547.326,3,
15301.1,0,100,4281.88,3,5075.78,0,20.0357,888.695,3,2390.86,0,0.142857,26.611,3,2544.64,0,1.03882,56.7143,3,3061.11,0,2.17547,231.416,3,3557.94,0,7.05435,380.816,3,
47298.7,0.559643,100,15091.1,3,8825.02,0.376775,20.0357,2005.74,3,1924.16,0.692838,0.142857,62.1563,3,3206.96,0.381827,1.05978,133.76,3,3605.4,0,2.15528,256.261,3,6168.6,0.3784,9.00388,1134.4,3,
29001.9,0.137185,100,8974.58,3,7660.84,0.0417111,20.0357,1881.99,3,2532.75,0,0.142857,28.363,3,2918.21,0.391583,1.07686,136.009,3,3266.17,0,2.33851,218.558,3,5062.49,0.0123019,6.25233,836.514,3,
32301.3,0.42447,100,9968.37,3,9824.36,0.026975,20.0357,1537.48,4,2736.43,0,0.142857,23.3427,3,3887.32,0.16837,1.82065,200.928,4,6187.9,0.187318,7.08618,1154.65,3,6817.15,0.497382,12.4193,1443.29,3,
46704.6,0.928269,100,14916.1,3,14703.7,0.607032,20.0357,2929.86,4,2326.3,0.106076,0.142857,64.1787,3,3177.18,0.342673,1.17857,307.373,3,4075.7,0.679363,2.94099,761.04,3,5809.51,0.236259,7.57531,1014.36,3,
29916.6,0.272143,100,9186.89,3,10416.1,0.236399,20.0357,2872.98,3,2053.56,0.0888544,0.142857,44.4943,3,2615.48,0.228079,1.06599,147.765,3,2868.38,0,1.17857,158.792,3,3875.17,0,6.54658,500.482,3,
15060.6,0,100,4182.68,3,5051.31,0,20.0357,856.606,3,2534.85,0,0.142857,24.3427,3,2982.61,0.0526003,1.28882,150.07,3,3023.68,0,1.80745,188.88,3,3852.89,0,8.66149,460.381,3,
46498.9,0.795356,100,10924,4,10470.9,0.884838,20.0357,2912.43,3,1938.43,0.656608,0.142857,44.415,3,2669.47,0.781744,1.30823,202.982,3,4443.2,0.000450573,4.4736,787.844,3,4016.54,0.876925,7.02096,945.564,3,
47659.7,0.449367,100,11185.8,4,12118.4,0.477518,20.0357,2303.47,4,3162.31,0.39883,0.142857,54.384,4,3471.13,0.44909,1.03571,142.117,4,2941.73,0,0.765528,121.082,3,5459.31,0.162118,6.92314,972.601,3,
30406.3,0.0384596,100,9448.21,3,8532.5,0.0192159,20.0357,2023.39,3,2319.48,0.289541,0.142857,70.46,3,2430.79,0.0571566,1.04503,195.873,3,2814.2,0,1.04658,116.402,3,5701.53,0.0315821,4.90787,741.12,4,
31223.3,0.280867,100,9671.47,3,8217.15,0.174682,20.0357,1971.62,3,2530.46,0,0.142857,24.91,3,2944.03,0.526558,1.32376,182.486,3,3426.92,0,2.04658,319.182,3,5414.2,0.0912483,8.09394,1061.16,3,
30380.6,0.248128,100,9378.85,3,8106.63,0.119007,20.0357,1956.49,3,2959.9,0.236286,0.142857,57.3518,4,3000.92,0.125724,1.22283,214.162,3,5235.71,0.546819,4.22619,1213.31,3,5338.59,0.0971156,6.91537,991.205,3,
30481.3,0.24368,100,9446.26,3,11711.4,0.26519,20.0357,2200.45,4,2730.27,0.222044,0.142857,50.457,3,3039.35,0.0399184,1.64829,269.354,3,7259.52,0.507612,2.55124,821.333,5,6357.2,0.140643,10.9829,1274.65,3,
40716.2,0.365776,100,9460.12,4,7511.23,0.0880498,20.0357,1676.47,3,2439.78,0.180296,0.142857,38.17,3,2788.15,0.165425,1.08618,113.771,3,3399.02,0.357113,2.38665,669.808,3,7271.3,0.408138,7.78675,1072.1,4,
17482.6,0,100,5014.04,3,5479.84,0,20.0357,1032.97,3,2589.11,0,0.142857,24.2877,3,2433.43,0.220394,1.10326,135.562,3,3300.68,0,2.84317,257.253,3,4074.92,0,8.18634,549.516,3,
30553.8,0.122175,100,9377.01,3,5335.55,0,20.0357,975.017,3,2343.93,0.0917016,0.142857,62.6067,3,2791.17,0.312445,1.15528,144.635,3,4434.72,0.000797118,3.41149,633.107,3,3955.8,0,8.59938,505.665,3,
45679.3,0.502991,100,14536.5,3,8500.95,0.447654,20.0357,1999.28,3,2653.03,0.106192,0.142857,38.1983,3,2750.58,0.252058,1.11879,149.831,3,3758.07,0,3.54969,295.99,3,6547.42,0.266636,11.5815,1383.6,3,
31251.9,0.34122,100,9802.39,3,7799.9,0.443877,20.0357,1971.72,3,1975.64,0.498527,0.142857,34.7287,3,2662.88,0.565202,1.12578,149.998,3,3107.96,0,1.82143,192.499,3,4346.86,0.0285777,6.15916,742.984,3,
31145.6,0.305695,100,9631.04,3,8388.4,0.0819004,20.0357,1975.95,3,2383.79,0.589361,0.142857,57.7873,3,3466.42,0.620775,1.1589,190.024,4,3491.33,0.0220851,2.98602,540.474,3,4998.44,0.102708,6.2632,881.456,3,
30923.8,0.647926,100,9538.58,3,8039.85,0.585734,20.0357,1918.5,3,3783.21,0.753598,0.142857,47.3595,6,2697.97,0.718182,1.10921,223.622,3,3117.97,0,1.31832,167.177,3,4605.92,0.256081,7.34317,845.964,3,
16387,0,100,4609.7,3,5440.08,0,20.0357,971.628,3,2626.25,0,0.142857,22.6903,3,2728.05,0,1.03571,63.958,3,3124.47,0.0793691,1.8587,334.075,3,4801.25,0.323032,6.94022,863.006,3,
46163.1,0.242124,100,10786.4,4,10123.1,0.667543,20.0357,2870.22,3,2155.6,0.0900665,0.142857,53.591,3,2429.65,0.151505,1.57816,331.878,3,3750.55,0.0243536,2.93478,571.832,3,5811.93,0.00924827,8.40528,1074.08,3,
16912.7,0,100,4828.58,3,8369.14,0.11313,20.0357,2004.37,3,2872.25,0.324726,0.142857,43.1487,3,2679.05,0,1.03727,60.741,3,3856.12,0.028411,2.82686,652.666,3,5410.91,0.191919,7.16848,1036.17,3,
46771.6,0.568669,100,14799.8,3,8748.3,0.0690718,20.0357,2001.91,3,2875.77,0.0804109,0.142857,53.2107,3,3139.06,0.696913,1.12008,234.511,3,4146.31,0.709262,3.15269,889.665,3,5764.96,0.126003,7.9014,1103.41,3,
40898.5,0.992636,100,13122.6,3,13047.6,0.993559,20.0357,2794.43,4,3741.23,0.985235,0.142857,67.45,7,1023.47,0.897654,1.1677,251.94,2,3750.25,0.0156883,3.1941,628.223,3,4727.11,0.976857,6.62888,1139.49,3,
31440.3,0.795777,100,9669.41,3,8210.02,0.792884,20.0357,1941.99,3,2493.15,0,0.142857,25.5647,3,2480.82,0.258361,1.04503,127.15,3,3199.13,0.143267,1.53364,582.368,3,4867.92,0.910058,7.55357,921.16,3,
28106.3,0.429108,100,8742.31,3,7272.16,0.425075,20.0357,1801.48,3,2012.85,0.122857,0.142857,45.194,3,2292.53,0.238113,1.08696,130.807,3,3135.86,0.0015359,1.99845,366.29,3,4968.61,0.0832625,6.1809,863.197,3,
17519,0,100,4874.01,3,5756.03,0,20.0357,976.65,3,2609.98,0.000327917,0.142857,52.5903,3,3527.54,0.00164877,1.79814,271.99,3,4868.77,0.0130562,4.74457,964.522,3,5968.96,0.041063,9.22283,1157.84,3,
32507.5,0.195259,100,9951.48,3,8812.09,0.195855,20.0357,2061.12,3,2740.89,0.190828,0.142857,46.8413,3,2438.78,0.667873,1.07867,209.173,3,4388.13,0.184585,2.11685,660.264,4,5281.48,0.120076,6.96817,888.186,3,
29733.7,0.264167,100,9123.23,3,10858.9,0.556847,20.0357,2086.02,4,2114,0.362348,0.142857,40.0167,3,2527.66,0.440799,1.08929,134.581,3,3106.39,0.00115246,2.75466,264.395,3,5990.63,0.440761,8.93789,1496.26,3,
34902.5,0.192855,100,10764.9,3,9175.27,0.0473323,20.0357,2233.73,3,2416.03,0.171612,0.142857,63.1322,4,3063.49,0.127093,1.10637,170.469,3,4066.75,0,4.20963,373.48,3,6248.94,0.132907,10.8183,1376.17,3,
64739.9,0.666514,100,12380.2,5,6599.64,0.00948139,20.0357,1730.32,3,1702.43,0.0138197,0.142857,36.618,3,2020.2,0.00597267,1.04348,185.549,3,2651.37,0,0.73913,93.0927,3,4570.25,0.00687915,6.46791,1043.17,3,
