baseline,baseline,baseline,baseline,baseline,SI5,SI5,SI5,SI5,SI5,SI1000,SI1000,SI1000,SI1000,SI1000,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,
optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,
12407.3,0.603093,100,3707.02,3,3276.05,0.364747,20.0357,570.719,3,1629.44,0.526229,0.142857,19.2817,3,1418.86,0.362902,1.04762,54.2523,3,2334.8,0,2.84524,78.5703,3,3290.66,0.265306,8.37976,407.749,4,
5519.6,0,100,1203.28,3,3653.09,0.0616333,20.0357,574.211,3,1878.65,0.189892,0.142857,16.466,3,2066.85,0.0731043,1.03571,35.224,3,2189.76,0,3.09286,68.4637,3,2373.2,0.345923,6.45595,246.751,3,
5415.25,0,100,1141.81,3,2700.82,0,20.0357,242.054,3,1986.28,0,0.142857,6.766,3,2015.82,0,1.03571,16.5647,3,1843.33,0.0128248,1.94881,93.9,3,2356.45,0,7.7619,136.031,3,
8842.94,0.322633,100,2420.62,3,2730.27,0,20.0357,250.094,3,1894.34,0,0.142857,10.304,3,1979.21,0,1.03571,16.8977,3,2785.15,0,13.3429,263.398,3,1208.19,0,8.56429,234.16,2,
5537.32,0,100,1170.06,3,2737.48,0,20.0357,248.151,3,2003.99,0,0.142857,6.69233,3,2048.49,0,1.03571,16.6853,3,1946.11,0.00278594,1.72619,111.928,3,2368.93,0,5.76905,124.122,3,
5429.06,0,100,1155.64,3,2683.76,0,20.0357,244.399,3,1903.24,0.0599876,0.142857,13.326,3,1983.21,0,1.03571,16.4163,3,1832.35,0.553226,1.59524,127.022,4,2365.81,0,6.55,142.063,3,
11909.6,0.14401,100,3512.15,3,4802.55,0.271697,20.0357,739.498,4,1818.98,0.0898678,0.142857,15.8163,3,1598.79,0.313076,1.03968,49.9497,3,2162.28,0.255763,2.62976,207.716,4,3751.75,0.219644,8.43413,327.75,4,
8513.88,0.16048,100,2191.91,3,3219,0.117858,20.0357,447.703,3,1941.74,0.43424,0.142857,16.4207,3,1988.15,0.397646,1.12143,41.342,3,3806.98,0.230273,4.95905,325.843,5,2596.93,0.271606,7.4369,246.061,3,
8494.46,0.733883,100,2324.16,3,4243.88,0.756068,20.0357,526.842,4,1963.17,0,0.142857,9.05333,3,1597.43,0.624517,1.05357,37.1213,3,1847.93,0.0670082,2.98175,207.734,3,2372.22,0,7.12857,125.791,3,
8499.61,0.303915,100,2289.72,3,3383.2,0.675873,20.0357,478.905,3,1913.33,0.648662,0.142857,15.2693,3,2002.83,0.691624,1.03571,30.8327,3,2164.17,0,1.45476,53.669,3,2499.37,0.104227,6.25833,250.675,3,
7817.73,0.2217,100,2162.34,3,3972.93,0.362368,20.0357,513.083,4,1982.22,0.368088,0.142857,16.256,4,1507.94,0.199588,1.03571,32.27,3,1579.15,0.580001,2.22937,177.273,3,3094.19,0.281412,7.71111,245.111,4,
5506.21,0,100,1140.71,3,2828.13,0,20.0357,253.011,3,2069.65,0,0.142857,6.44733,3,2090.71,0,1.03571,14.7993,3,2324.2,0,2.45476,75.1217,3,2528.33,0,8.82143,158.174,3,
12904.7,0.656354,100,3901.15,3,2743.07,0.617158,20.0357,517.755,3,1765.3,0.775333,0.142857,14.1597,3,1962.19,0.924497,1.0369,36.764,3,2355.7,0.00303739,5.75595,231.16,3,2707.32,0.384761,8.79683,429.644,3,
13007.4,0.284574,100,2583.62,4,3566.3,0.123615,20.0357,473.463,3,2070.01,0.0738305,0.142857,14.6153,3,2181.97,0.153833,1.0369,33.2433,3,2340.7,0,3.23333,77.501,3,2813.05,0.079846,10.1512,319.693,3,
3753.65,1,100,3596.54,1,2895.98,0,20.0357,252.012,3,1943.75,0,0.142857,7.266,3,2139.88,0.00287096,1.03571,37.3507,3,2356.42,0.000622836,2.67262,145.253,3,2615.04,0,10.4,158.501,3,
9503.29,0.0252345,100,2410.83,3,3673.8,0.126667,20.0357,498.812,3,2071.17,0.452416,0.142857,19.1393,3,2241.45,0.13754,1.03571,36.8197,3,2675.98,0.0069285,4.89048,209.489,3,3109.17,0.081636,10.7417,317.59,3,
8560.97,0.165881,100,2185.18,3,4349.75,0.263246,20.0357,514.605,4,1993.69,0,0.142857,7.82433,3,1993.25,0.265768,1.0369,30.4713,3,2161.16,0,2.17857,55.4063,3,2588.46,0.0262624,5.02143,223.356,3,
5301.15,0,100,1087.06,3,2677.79,0,20.0357,220.76,3,1983.92,0,0.142857,6.507,3,2036.73,0,1.03571,13.817,3,2213.83,0,2.7,63.3383,3,2438.83,0,10.2976,147.157,3,
5448.83,0,100,1159.19,3,2675.39,0,20.0357,238.532,3,1986.41,0,0.142857,7.60533,3,2010.27,0,1.03571,19.4643,3,1867.16,0.0872525,1.8619,135.886,4,2370,0,6.58571,138.4,3,
10705.8,0.308531,100,3102.59,3,3281.38,0.324105,20.0357,632.475,3,1401.14,0.432937,0.142857,20.105,3,1517.64,0.382307,1.03889,47.2757,3,2030.42,0,1.13571,30.303,3,3638.23,0.44868,7.90357,255.772,5,
5680.25,0,100,1180.73,3,2855.48,0,20.0357,259.728,3,2278.83,0.727043,0.142857,16.8148,4,1449.35,0.480914,1.05,64.428,3,2346.83,0,3.57143,96.9543,3,2128.69,0.0454261,6.82857,222.35,3,
5073.54,0,100,1018.75,3,2658.59,0,20.0357,220.866,3,2057.33,0.149655,0.142857,12.3757,3,2051.97,0,1.03571,19.7697,3,2124.69,0,1.55714,41.7197,3,2515.19,0.0365161,6.06548,235.796,3,
