baseline,baseline,baseline,baseline,baseline,setInterval100,setInterval100,setInterval100,setInterval100,setInterval100,setInterval200,setInterval200,setInterval200,setInterval200,setInterval200,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,iterative_error,iterative_error,iterative_error,iterative_error,iterative_error,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,
13.1891,15.0105,100,1.79398,4,8.12862,15.2054,1.04545,0.0776027,4,8.1494,14.9818,0.545455,0.0657285,4,7.99087,15.9682,0.551136,0.074013,4,7.87709,15.9647,0.551136,0.074139,4,8.16766,15.0268,0.6875,0.10044,4,5.35591,13.1966,1.04545,0.081439,6,5.58691,13.9442,0.545455,0.0663024,6,4.74222,14.5517,0.576705,0.0820943,5,4.606,14.0181,0.576705,0.0751015,5,4.8499,13.8002,0.769886,0.110714,5,
17.704,15.5865,100,2.46766,4,8.24111,14.4023,1.04545,0.0875442,4,7.98059,16.7544,0.545455,0.0725385,4,8.16503,16.1645,0.576705,0.084711,4,7.92829,16.3224,0.573864,0.0810877,4,14.5249,7.1856,1.01136,0.127461,7,4.82841,16.4886,1.04545,0.0921905,5,4.69046,16.5384,0.545455,0.0720815,5,4.63573,16.6735,0.579545,0.0895173,5,4.84068,16.5988,0.573864,0.0842353,5,4.42021,16.6817,0.982955,0.139397,5,
13.2849,15.1722,100,1.8841,4,8.1306,13.3608,1.04545,0.081548,4,7.74592,16.0666,0.545455,0.065371,4,9.98895,12.22,0.571023,0.0806844,5,8.2587,14.3152,0.565341,0.0777982,4,7.71301,16.0687,0.636364,0.098732,4,4.87179,14.8764,1.04545,0.079671,5,4.75966,14.5073,0.545455,0.070278,5,4.80612,14.6871,0.585227,0.0855137,5,4.88138,14.6447,0.573864,0.0771748,5,5.1146,15.0212,0.727273,0.10794,5,
12.4691,16.6727,100,2.37693,4,10.376,14.7742,1.04545,0.0941848,5,8.13641,16.4058,0.545455,0.0706003,4,7.50451,16.8008,0.556818,0.078942,4,7.721,16.7999,0.556818,0.07193,4,7.98871,16.027,0.926136,0.132167,4,4.43577,16.7928,1.04545,0.0838455,5,4.75066,16.7603,0.545455,0.0727187,5,4.45321,16.7198,0.556818,0.0790505,5,4.35423,16.7226,0.559659,0.0742823,5,4.70207,16.7926,0.948864,0.125701,5,
10.9774,15.2578,100,1.78302,4,7.45507,15.2597,1.04545,0.078348,4,7.5536,15.2597,0.545455,0.066132,4,7.58426,15.2535,0.556818,0.0761065,4,7.52317,15.2597,0.5625,0.073668,4,7.51597,15.2597,0.443182,0.106278,4,4.15808,15.2548,1.04545,0.079127,5,4.16873,15.258,0.545455,0.066608,5,4.14484,15.2566,0.556818,0.0751195,5,4.23458,15.2585,0.5625,0.073841,5,4.3874,15.2545,0.383523,0.08237,5,
14.4484,16.1895,100,2.17651,4,7.52124,16.9947,1.04545,0.092734,4,7.43847,16.9947,0.545455,0.067374,4,7.56656,16.9925,0.585227,0.092034,4,7.64154,16.994,0.582386,0.081347,4,8.16437,16.8916,0.835227,0.111635,4,3.85955,16.9947,1.04545,0.085655,5,4.3498,16.9946,0.545455,0.0693555,5,4.57535,16.9851,0.582386,0.091899,5,4.02119,16.9947,0.582386,0.082745,5,4.57106,16.9411,0.775568,0.109969,5,
14.6194,13.9716,100,1.73563,4,7.5418,15.8759,1.04545,0.082384,4,7.58777,15.8866,0.545455,0.0658865,4,7.52318,15.8728,0.551136,0.0745025,4,7.53616,15.8746,0.553977,0.0693565,4,7.84427,15.8724,0.769886,0.110108,4,4.37971,15.8372,1.04545,0.081658,5,4.05604,15.8716,0.545455,0.0730827,5,4.12216,15.8768,0.551136,0.0744937,5,4.30243,15.8809,0.553977,0.069966,5,4.80479,15.7431,0.78125,0.106176,5,
17.8412,15.611,100,2.01128,5,7.86189,17.0001,1.04545,0.079608,4,7.46222,17.0007,0.545455,0.066682,4,7.9864,15.4791,0.551136,0.079225,4,7.83888,16.8528,0.551136,0.070306,4,7.50476,17.0007,0.767045,0.116299,4,4.49907,16.6688,1.04545,0.0854865,5,4.55476,16.7069,0.545455,0.06819,5,4.53217,16.7967,0.551136,0.080828,5,4.01235,16.7441,0.553977,0.071728,5,4.24699,16.7948,0.795455,0.114349,5,
10.6029,15.8842,100,1.6339,4,7.55489,15.8823,1.04545,0.075341,4,7.34644,15.9635,0.545455,0.064382,4,7.41415,15.9623,0.553977,0.074716,4,7.43998,15.9623,0.553977,0.06863,4,10.0632,14.1354,0.75,0.0997112,5,4.12096,15.9623,1.04545,0.0762325,5,3.72997,15.96,0.545455,0.0644135,5,4.10602,15.8345,0.553977,0.074334,5,4.40101,15.8468,0.553977,0.0684835,5,3.96576,15.9628,0.619318,0.0958315,5,
11.3387,15.5456,100,1.89315,4,7.48252,15.5452,1.04545,0.078051,4,7.66818,15.5451,0.545455,0.066041,4,7.57021,15.5448,0.556818,0.077734,4,7.45129,15.5456,0.556818,0.070403,4,7.55031,15.5451,0.431818,0.081572,4,4.29528,15.5455,1.04545,0.07861,5,4.28075,15.5455,0.545455,0.0666385,5,4.2907,15.5438,0.559659,0.076224,5,4.29678,15.5452,0.556818,0.0700705,5,4.35826,15.5455,0.431818,0.0837325,5,
11.3684,17.0259,100,1.91961,4,7.69341,17.0952,1.04545,0.0936965,4,7.78397,17.0304,0.545455,0.0751805,4,8.05098,17.0225,0.633523,0.089302,4,7.94638,16.8953,0.622159,0.0864433,4,8.06756,17.0311,0.727273,0.107106,4,4.35133,17.0963,1.04545,0.083625,5,4.50537,17.0229,0.545455,0.069845,5,4.357,17.0965,0.619318,0.0906795,5,4.30371,17.0824,0.616477,0.0841737,5,4.79205,17.0694,0.735795,0.112598,5,
13.7614,17.0753,100,2.00508,4,8.12981,17.0935,1.04545,0.0834377,4,8.07764,17.0862,0.545455,0.0730943,4,8.07127,17.0467,0.573864,0.08861,4,10.1564,15.8749,0.605114,0.0824682,5,8.04172,17.154,0.713068,0.112333,4,4.38013,17.1582,1.04545,0.083386,5,4.08211,17.1399,0.545455,0.070157,5,4.29656,17.0603,0.610795,0.0914773,5,4.53474,17.0638,0.613636,0.087319,5,4.90545,17.1415,0.619318,0.101756,5,
17.7279,15.8638,100,2.38345,4,8.32882,15.3388,1.04545,0.0885767,4,16.1696,12.4635,0.545455,0.0706474,8,8.19524,17.1505,0.599432,0.0900237,4,8.24716,17.2106,0.613636,0.085307,4,8.25302,17.1844,0.633523,0.110242,4,5.86396,15.7616,1.04545,0.0923955,6,4.70586,17.2409,0.545455,0.0725053,5,4.34318,17.2642,0.588068,0.09162,5,5.20287,17.2984,0.59375,0.0857353,5,4.74893,17.2334,0.590909,0.10497,5,
14.1333,15.8169,100,2.11168,4,8.20674,15.1958,1.04545,0.0833645,4,10.0372,14.9539,0.545455,0.0699178,5,8.24048,15.9762,0.653409,0.0949807,4,10.249,15.5879,0.639205,0.0860862,5,8.19167,15.4952,0.494318,0.0932907,4,4.48064,17.1755,1.04545,0.0855,5,4.81636,17.2379,0.545455,0.0691645,5,4.92643,17.2342,0.630682,0.0919397,5,4.37241,17.2488,0.642045,0.0840115,5,4.39405,17.1766,0.639205,0.11433,5,
13.7121,16.2686,100,1.99214,4,8.26753,16.1113,1.04545,0.0863528,4,8.213,16.714,0.545455,0.0700105,4,7.95091,16.9175,0.630682,0.09057,4,8.03825,16.927,0.602273,0.083278,4,7.78,17.0168,0.681818,0.107747,4,4.64006,17.0786,1.04545,0.0851123,5,4.62656,17.0889,0.545455,0.0685607,5,4.44809,17.1216,0.65625,0.093293,5,4.21432,17.053,0.65625,0.085117,5,4.83784,17.066,0.721591,0.106583,5,
15.9829,16.0962,100,2.00505,4,7.64687,17.1581,1.04545,0.0860245,4,7.62651,17.1821,0.545455,0.065567,4,7.85697,17.1732,0.633523,0.0906845,4,7.72603,17.1821,0.613636,0.0886145,4,8.13131,16.903,0.670455,0.10301,4,4.59095,17.1175,1.04545,0.0835623,5,4.13155,17.1761,0.545455,0.067809,5,4.44712,17.182,0.619318,0.08689,5,4.36687,17.175,0.619318,0.084595,5,4.86778,17.154,0.571023,0.10227,5,
17.4443,16.963,100,2.38445,4,7.91467,17.0327,1.04545,0.097916,4,10.2523,16.0295,0.545455,0.0735258,5,8.34767,16.0778,0.590909,0.0881762,4,8.20358,16.6256,0.607955,0.089219,4,8.29327,16.8533,0.585227,0.102548,4,4.5942,16.923,1.04545,0.088928,5,4.76822,17.0453,0.545455,0.0721863,5,5.13472,17.0202,0.607955,0.091274,5,4.75212,16.9238,0.582386,0.081592,5,4.71986,16.9282,0.625,0.107789,5,
38.0493,10.0554,100,2.52518,9,7.79107,17.4853,1.04545,0.0914345,4,7.85176,17.478,0.545455,0.075258,4,12.3282,13.3087,0.644886,0.0969887,6,8.23248,16.8374,0.607955,0.084488,4,8.33068,17.3037,1.01989,0.13216,4,4.96904,16.9838,1.04545,0.0929538,5,4.88741,16.6777,0.545455,0.0782952,5,5.16902,16.9256,0.619318,0.093672,5,4.34583,17.4661,0.585227,0.0850305,5,4.40073,17.4854,1.15625,0.137772,5,
9.51417,14.9485,100,1.9687,4,7.66598,14.9485,1.04545,0.080205,4,7.57741,14.9482,0.545455,0.065938,4,7.53658,14.9485,0.59375,0.08064,4,7.52817,14.9485,0.599432,0.075252,4,7.63227,14.9484,0.284091,0.072589,4,4.89856,14.8364,1.04545,0.0856523,5,4.30636,14.9337,0.545455,0.0670913,5,4.45005,14.9244,0.596591,0.0812393,5,4.49782,14.9318,0.596591,0.0819623,5,4.12691,14.945,0.323864,0.075152,5,
13.3511,16.9457,100,1.91347,4,7.87869,16.9767,1.04545,0.0783527,4,7.97811,17.0017,0.545455,0.066784,4,7.93672,16.9353,0.565341,0.0803973,4,7.64465,16.9829,0.573864,0.0785205,4,7.88741,17.0381,0.752841,0.107947,4,4.28878,16.9822,1.04545,0.078574,5,4.25728,16.9524,0.545455,0.0673285,5,3.83845,16.937,0.573864,0.092514,5,4.12699,16.9729,0.576705,0.0770825,5,4.18942,17.0124,0.78125,0.103821,5,
26.2076,13.6109,100,2.40818,6,8.36719,15.482,1.04545,0.0916338,4,7.71628,16.7546,0.545455,0.073865,4,10.1506,13.2609,0.613636,0.0859874,5,7.64731,16.8103,0.573864,0.0792475,4,8.18771,16.5875,1.19318,0.138725,4,4.50242,16.7932,1.04545,0.0862075,5,4.45793,16.7951,0.545455,0.080135,5,3.96259,16.798,0.573864,0.085599,5,3.87014,16.8074,0.573864,0.074765,5,4.02106,16.8104,1.08523,0.135894,5,
22.3325,13.2009,100,2.49934,5,7.84307,17.0648,1.04545,0.087823,4,11.9882,15.0664,0.545455,0.0764446,6,10.131,16.6546,0.571023,0.0924312,5,7.63737,17.0373,0.553977,0.076726,4,8.0894,17.0178,0.707386,0.112475,4,3.76981,17.0698,1.04545,0.09142,5,4.42379,17.0697,0.545455,0.0722805,5,4.13161,17.0689,0.556818,0.0849815,5,4.25125,17.0562,0.553977,0.0756555,5,4.45311,16.8806,0.823864,0.117084,5,
12.8873,15.6912,100,1.83503,4,7.71919,15.2496,1.04545,0.0818203,4,8.01306,13.8274,0.545455,0.0659807,4,7.8867,14.8451,0.553977,0.075761,4,7.94995,15.4,0.556818,0.076171,4,7.61483,16.1083,0.471591,0.0861255,4,5.22528,13.8113,1.04545,0.0791504,6,4.97795,14.087,0.545455,0.0658966,6,4.71291,14.3769,0.579545,0.0806367,5,4.73419,13.6236,0.585227,0.0778762,5,4.53354,14.3643,0.491477,0.0906837,5,
23.8017,12.8732,100,1.98885,6,8.11345,16.3832,1.04545,0.0800247,4,7.93516,15.7866,0.545455,0.0684395,4,7.68221,16.6344,0.605114,0.08379,4,8.13176,15.6598,0.588068,0.0791515,4,12.4648,12.4723,0.795455,0.112222,6,4.6024,16.575,1.04545,0.0864065,5,4.57673,16.6333,0.545455,0.068774,5,4.27551,16.6322,0.59375,0.0852295,5,4.1808,16.6344,0.596591,0.0847245,5,4.23632,16.6323,0.775568,0.109625,5,
30.378,12.0133,100,2.34793,7,12.1926,12.1058,1.04545,0.0902425,6,14.226,8.40471,0.545455,0.070654,7,7.71387,17.0294,0.582386,0.0896265,4,7.85843,17.0195,0.582386,0.087942,4,8.25706,15.1933,0.5625,0.113468,4,4.52007,16.9576,1.04545,0.0899915,5,4.1534,16.9855,0.545455,0.0720495,5,4.24121,17.0286,0.59375,0.093726,5,4.14988,17.0183,0.582386,0.0875655,5,4.21571,17.0172,0.795455,0.122702,5,
13.3357,15.4898,100,1.86289,4,8.26476,13.3652,1.04545,0.078279,4,9.86448,14.1108,0.545455,0.0663574,5,7.99268,14.2178,0.568182,0.0788842,4,14.1658,7.61242,0.678977,0.086324,7,12.2353,11.2829,0.965909,0.117713,6,5.53815,14.0357,1.04545,0.0784856,6,5.17467,14.7561,0.545455,0.0657106,6,5.06212,14.6117,0.602273,0.085451,5,4.86151,14.7497,0.607955,0.0865464,5,5.5209,13.3532,0.571023,0.0993184,6,
14.224,8.42643,100,1.61343,4,8.00193,10.3099,1.04545,0.0753767,4,7.78327,10.5906,0.545455,0.064907,4,10.0366,7.38388,0.565341,0.0756246,5,7.95559,10.4445,0.568182,0.0703153,4,7.85536,11.4889,0.352273,0.0903373,4,6.19591,12.9414,1.04545,0.078492,7,4.69241,11.5572,0.545455,0.0658085,5,4.73439,12.4811,0.585227,0.0825417,5,5.35551,10.5305,0.610795,0.0798472,6,5.07572,13.5241,0.420455,0.0894252,5,
14.6497,10.5366,100,1.69171,4,10.0171,12.8408,1.04545,0.077339,5,8.03854,11.8786,0.545455,0.0661535,4,8.20426,13.3089,0.582386,0.0826315,4,7.81584,14.1951,0.579545,0.0753367,4,8.15949,14.2134,0.46875,0.0906215,4,5.07286,14.0412,1.04545,0.0789218,5,4.8518,14.0357,0.545455,0.070385,5,5.55093,13.3879,0.596591,0.0830506,6,4.92531,13.9937,0.596591,0.0789202,5,5.88439,14.0695,0.460227,0.0848946,6,
15.932,12.341,100,1.62397,5,7.78154,12.2916,1.04545,0.0763073,4,7.75312,12.4588,0.545455,0.0654387,4,7.91789,11.9162,0.556818,0.0766548,4,7.84897,12.7945,0.559659,0.0710987,4,12.0129,7.70121,0.488636,0.089875,6,4.54679,12.2903,1.04545,0.0764717,5,7.07861,9.95447,0.545455,0.0646696,9,4.59843,12.1382,0.585227,0.0803227,5,4.67572,13.1905,0.576705,0.072202,5,4.90674,12.4776,0.448864,0.0861488,5,
20.1908,15.8652,100,2.09288,5,12.2979,13.9445,1.04545,0.090103,6,7.93511,16.7167,0.545455,0.0692122,4,7.84646,16.7981,0.590909,0.091559,4,8.12506,16.3452,0.590909,0.08384,4,12.505,13.6848,0.801136,0.123368,6,4.46545,16.9434,1.04545,0.0845065,5,4.2448,16.9682,0.545455,0.071158,5,4.62557,16.9682,0.573864,0.0905105,5,4.30243,16.9632,0.5625,0.073796,5,4.57046,16.9499,0.693182,0.106975,5,
9.63879,16.7827,100,2.19138,4,7.63755,15.0532,1.04545,0.085301,4,7.54475,14.706,0.545455,0.0707155,4,7.6737,15.4047,0.559659,0.0846815,4,7.86578,15.273,0.5625,0.0860663,4,10.3322,13.6351,0.761364,0.113139,5,4.2471,16.6782,1.04545,0.0907745,5,4.15101,16.6929,0.545455,0.07027,5,4.61561,16.687,0.571023,0.084052,5,4.45881,16.7755,0.559659,0.0743035,5,5.0677,16.624,0.647727,0.110274,5,
20.2724,11.6067,100,2.06224,5,7.81949,15.4946,1.04545,0.0938357,4,10.1636,12.3988,0.545455,0.0706716,5,14.1183,13.4204,0.642045,0.086095,7,7.65924,17.0024,0.556818,0.073227,4,8.29564,15.4433,0.852273,0.114647,4,4.70634,17.009,1.04545,0.087003,5,4.37213,17.0726,0.545455,0.0689983,5,4.77583,17.0623,0.582386,0.0824233,5,5.61133,16.5333,0.613636,0.0858462,6,4.53746,17.0454,0.818182,0.111799,5,
17.3264,14.1675,100,2.34985,4,7.95367,16.7746,1.04545,0.0894377,4,7.89317,17.0067,0.545455,0.071155,4,7.93761,16.6211,0.596591,0.0899213,4,7.96505,16.9046,0.579545,0.0861523,4,10.1192,15.214,0.556818,0.10727,5,4.39228,17.0616,1.04545,0.08621,5,4.11405,17.0559,0.545455,0.069399,5,4.53773,17.0212,0.5625,0.081383,5,4.44281,17.041,0.559659,0.083998,5,4.19025,17.0624,0.664773,0.096876,5,
10.7629,15.8814,100,1.69395,4,7.4864,15.8893,1.04545,0.0763455,4,7.43214,15.8669,0.545455,0.0652015,4,7.52068,15.8679,0.551136,0.074428,4,7.5313,15.8717,0.551136,0.0689415,4,7.34834,15.9264,0.772727,0.097742,4,4.37897,15.9193,1.04545,0.0802933,5,3.87361,15.9257,0.545455,0.065251,5,4.47313,15.9247,0.551136,0.0811257,5,4.35988,15.9247,0.551136,0.071454,5,4.4463,15.7918,0.732955,0.107299,5,
11.3721,16.9712,100,1.94612,4,7.78465,16.9276,1.04545,0.082042,4,8.05824,16.8383,0.545455,0.068556,4,10.1418,15.4511,0.568182,0.0810818,5,7.9508,16.842,0.559659,0.0752117,4,7.75569,16.9216,0.741477,0.102381,4,4.74102,16.9798,1.04545,0.084736,5,4.02179,17.0005,0.545455,0.067089,5,4.36106,17.0097,0.5625,0.08218,5,4.45706,17.0146,0.556818,0.0735065,5,4.63828,16.9423,0.803977,0.110595,5,
12.1035,17.2208,100,2.22059,4,7.70337,17.22,1.04545,0.0916725,4,7.79656,17.2215,0.545455,0.0785125,4,7.78131,17.2113,0.630682,0.10025,4,7.78823,17.2197,0.59375,0.080765,4,7.72208,17.2039,0.880682,0.120268,4,5.10566,17.1763,1.04545,0.0911,5,4.50478,17.2129,0.545455,0.074502,5,4.93255,17.1555,0.633523,0.0946485,5,4.23844,17.2081,0.602273,0.081938,5,4.99724,17.1852,0.897727,0.118545,5,
11.8216,15.0988,100,2.05719,4,7.58756,15.0941,1.04545,0.0801345,4,7.70709,15.0883,0.545455,0.077893,4,7.83697,15.0856,0.553977,0.080505,4,7.73612,15.084,0.559659,0.074261,4,7.5039,15.0702,0.556818,0.0993785,4,4.32057,15.0655,1.04545,0.0862567,5,4.5375,15.0674,0.545455,0.06901,5,4.39544,15.0347,0.5625,0.0799457,5,4.61183,15.0328,0.5625,0.0751983,5,4.27246,15.0669,0.457386,0.0933587,5,
26.2347,15.3974,100,2.38692,6,7.9263,17.169,1.04545,0.088742,4,8.30043,16.6466,0.545455,0.076616,4,7.80206,17.2033,0.622159,0.092682,4,8.30717,16.972,0.590909,0.094232,4,8.50125,16.8269,0.903409,0.124131,4,4.99949,17.1572,1.04545,0.0888128,5,4.42822,16.9433,0.545455,0.0758025,5,4.42532,17.1744,0.625,0.0929095,5,4.6115,17.1866,0.610795,0.084813,5,5.14386,17.082,1.125,0.13516,5,
9.50906,17.0527,100,1.92601,4,7.76137,17.0514,1.04545,0.0849095,4,7.73385,17.0523,0.545455,0.068624,4,7.59942,17.0535,0.678977,0.092507,4,7.9463,17.0303,0.619318,0.0847937,4,7.58209,16.9685,0.639205,0.100079,4,3.80765,17.0537,1.04545,0.080262,5,4.22459,17.0257,0.545455,0.0671085,5,4.36282,17.0536,0.678977,0.103848,5,4.42258,17.0165,0.633523,0.08253,5,4.58932,17.0221,0.596591,0.103351,5,
15.1806,17.3833,100,1.82689,4,8.17179,17.3833,1.04545,0.0847102,4,8.03412,17.3833,0.545455,0.066738,4,8.00958,17.3833,0.553977,0.0759695,4,7.78744,17.3805,0.565341,0.07106,4,7.59431,17.556,0.551136,0.099962,4,4.2883,17.4962,1.04545,0.081853,5,4.23361,17.3298,0.545455,0.0680605,5,5.08086,17.3833,0.579545,0.0795188,5,4.64208,17.2601,0.585227,0.0729726,5,5.13089,17.3833,0.607955,0.102472,5,
24.6844,13.6948,100,2.15283,6,12.159,9.67539,1.04545,0.0869472,6,8.11292,16.3597,0.545455,0.0716575,4,7.5233,17.0602,0.610795,0.083735,4,14.1893,11.6697,0.696023,0.0858684,7,8.34451,16.8001,0.752841,0.113324,4,4.40075,16.9248,1.04545,0.086703,5,4.30883,17.0596,0.545455,0.068464,5,4.2016,16.9631,0.610795,0.091111,5,4.39996,17.0593,0.588068,0.0811535,5,4.51472,17.0245,0.829545,0.115856,5,
13.8402,15.6338,100,2.03126,4,8.01777,16.5115,1.04545,0.0864507,4,7.59172,16.944,0.545455,0.06995,4,8.1437,16.2565,0.559659,0.0789598,4,8.20031,15.151,0.573864,0.0826635,4,7.75563,17.4574,0.536932,0.105726,4,4.54784,16.7927,1.04545,0.0850087,5,4.95116,17.0513,0.545455,0.068917,5,4.53981,17.1704,0.5625,0.08056,5,4.93333,17.2035,0.588068,0.0801695,5,4.15106,17.2861,0.5,0.100761,5,
10.991,15.9447,100,1.78878,4,7.91869,15.4455,1.04545,0.0777413,4,7.54578,15.9505,0.545455,0.06531,4,7.68841,15.9494,0.553977,0.0749815,4,7.49492,15.9494,0.553977,0.069634,4,7.96498,15.5344,0.872159,0.108114,4,3.94652,15.9371,1.04545,0.0773875,5,4.06946,15.9475,0.545455,0.0648833,5,4.47623,15.9353,0.553977,0.0746193,5,4.0453,15.9375,0.553977,0.068189,5,4.42378,15.9347,0.897727,0.107328,5,
