baseline,baseline,baseline,baseline,baseline,SI5,SI5,SI5,SI5,SI5,SI1000,SI1000,SI1000,SI1000,SI1000,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,
optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,optTime,Cost reduction,avgPercentDerivs,avgTimeDerivs,numIterations,
12255,0.508253,100,1854.38,6,2787.26,0.859831,20.0357,371.725,5,881.766,0.3689,0.142857,21.3412,4,1225.48,0.625944,1.25529,34.9687,6,978.485,0,0.809524,13.0283,3,1365.33,0.871215,2.97143,83.8852,5,
9493.03,0.328453,100,1666.11,5,3427.5,0.836256,20.0357,368.012,6,940.731,0.317884,0.142857,9.5835,4,1681.05,0.777013,1.63029,77.8052,6,965.237,0,0.686508,10.0357,3,1857.57,0.847338,3.55093,106.676,6,
5338.51,0.0452242,100,1651.94,3,3147.13,0.49253,20.0357,361.473,6,968.812,0.838812,0.142857,14.2384,5,1408.88,0.921061,2.18717,75.0873,6,975.766,0,0.761905,10.452,3,1942.61,0.582206,5.49339,169.228,6,
12931.1,0.859928,100,1511.24,8,1222.52,0.00732235,20.0357,215.885,3,924.13,0.26472,0.142857,11.1012,4,643.3,0.00739077,1.35317,24.1837,3,980.354,0,1.09921,15.0627,3,803.46,0.00732689,4.25595,78.0727,3,
9302.32,0.918728,100,1661.13,5,2695.65,0.582984,20.0357,341.362,5,1195.59,0.464667,0.142857,9.4602,5,1254.35,0.57983,1.21429,33.7325,6,967.267,0,0.690476,9.88867,3,1565.11,0.628633,3.0959,84.3203,6,
2473.92,0,100,511.173,3,1244.49,0,20.0357,105.659,3,941.082,0,0.142857,3.58267,3,950.54,0,1.04365,7.43967,3,965.934,0,0.81746,11.0157,3,976.753,0,1.68254,15.8507,3,
8727.2,0.881058,100,1555.3,5,2663.85,0.899028,20.0357,350.483,5,1003.53,0.938946,0.142857,19.1646,5,924.227,0.438766,1.05456,27.6448,4,989.784,0,1.10317,16.0993,3,1356.7,0.569936,3.41587,94.0292,5,
9198.38,0.864523,100,1647.73,5,3639.7,0.681178,20.0357,345.098,7,891.66,0.237213,0.142857,16.352,4,1315.68,0.740106,1.37235,40.2788,6,968.693,0,0.678571,10.8583,3,1968.06,0.691964,4.38549,114.845,7,
10207.8,0.525235,100,1536.38,6,1273.44,0,20.0357,113.829,3,1312.22,0.782394,0.142857,11.6073,6,974.672,0,1.33333,14.8623,3,991.133,0,0.956349,18.5683,3,1048.5,0,3.47619,39.9963,3,
10219.6,0.761057,100,1571.93,6,3085.09,0.862142,20.0357,347.7,6,1240,0.921144,0.142857,13.788,7,1208.83,0.648659,2.15238,72.2292,5,977.681,0,0.75,10.2547,3,1592.45,0.888005,5.95794,160.595,5,
8822.09,0.80562,100,1600.24,5,2672.72,0.359017,20.0357,356.123,5,972.971,0.699794,0.142857,15.7816,5,1388.31,0.806728,2.78016,102.245,5,999.194,0,1.08333,16.5357,3,2275.47,0.506318,7.42725,221.834,6,
13073,0.872286,100,1517.5,8,2639.45,0.403361,20.0357,335.897,5,1100,0.732902,0.142857,17.7682,5,1469.37,0.902869,2.07474,76.661,6,979.967,0,0.694444,12.818,3,1475.6,0.496151,3.99286,113.113,5,
12435.2,0.739359,100,1616.1,7,3670.14,0.766686,20.0357,347.577,7,427.99,0.0389199,0.142857,13.0033,3,1703.69,0.720505,2.13662,91.6126,7,984.039,0,0.702381,11.352,3,2313.55,0.743271,6.60384,207.291,6,
10820.9,0.688649,100,1634.89,6,2139.25,0.134164,20.0357,331.762,4,502.747,0.0452218,0.142857,19.2633,3,1449.9,0.866218,1.93519,74.3125,6,970.898,0,0.626984,11.5357,3,1825.72,0.616266,4.62169,138.305,6,
13185.3,0.776309,100,1527.83,8,1276.11,0,20.0357,114.571,3,1135.76,0.885519,0.142857,12.1617,6,975.265,0,1.46429,14.8993,3,981.865,0,0.912698,14.7123,3,1196.94,0,3.98016,61.6263,3,
9703.63,0.776628,100,1747.36,5,2699.34,0.745406,20.0357,349.623,5,1162.92,0.72412,0.142857,10.9538,5,1124.42,0.828565,1.15635,33.7176,5,970.342,0,0.980159,12.002,3,1384.79,0.75898,2.9254,79.6292,5,
11864,0.78943,100,1548.22,7,1199.63,0.00785626,20.0357,210.406,3,1061.77,0.625815,0.142857,11.931,5,671.306,0.00799119,1.51587,34.0007,3,981.84,0,1.05159,14.675,3,855.536,0.00785083,4.56349,95.6893,3,
10471.5,0.803769,100,1584.36,6,2674.74,0.899792,20.0357,356.443,5,1258.46,0.866556,0.142857,9.983,7,1144.78,0.833586,1.31508,48.5032,5,984.519,0,0.980159,13.731,3,1559.21,0.784973,3.59061,91.4213,6,
11870.2,0.830153,100,1548.54,7,3206.6,0.740247,20.0357,354.791,6,1053.85,0.917493,0.142857,14.741,8,1770.51,0.860365,2.03671,83.4172,8,979.19,0,0.694444,12.2143,3,1987.86,0.734639,5.57275,155.145,6,
12695,0.714227,100,1636.65,7,3579.74,0.846785,20.0357,339.946,7,1178.12,0.554078,0.142857,10.4482,5,1490.26,0.895164,1.38379,36.7587,7,963.357,0,0.690476,8.87133,3,1697.65,0.714774,3.34788,92.3963,6,
12854.7,0.669313,100,1492.91,8,2594.08,0.654914,20.0357,346.832,5,844.429,0.230395,0.142857,16.0712,4,1215.01,0.888923,1.53016,70.0386,5,966.119,0,0.686508,10.1807,3,1569.86,0.641731,3.82063,137.742,5,
