baseline,baseline,baseline,baseline,baseline,SI5,SI5,SI5,SI5,SI5,SI1000,SI1000,SI1000,SI1000,SI1000,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,
2328.38,0.777391,100,204.566,8,1226,0.777391,20.0357,69.7398,8,832.443,0.778096,0.142857,14.6461,8,901.179,0.777396,1.05804,18.9535,8,1094.83,0.779107,0.131378,35.9113,8,1152.76,0.777399,1.31952,32.962,8,
1027.03,0,100,79.0903,3,876.075,0,20.0357,23.958,3,877.724,0,0.142857,3.72233,3,979.648,0,1.36735,13.262,3,725.969,0.0966528,4.81463,84.5973,3,822.089,0,2.96429,14.4853,3,
2615.65,0.727712,100,227.368,8,1267.37,0.727761,20.0357,62.2762,8,644.543,0.767005,0.142857,13.529,6,897.981,0.766836,1.04656,17.7794,8,877.181,0.768055,0.232993,37.8457,6,984.405,0.732417,1.48661,27.274,8,
2516.4,0.882316,100,222.596,8,1234.6,0.882316,20.0357,68.3149,8,839.547,0.882538,0.142857,13.4206,8,979.352,0.882316,1.05421,18.4595,8,1122.1,0.882965,0.114796,36.8846,8,1111.38,0.88232,1.27232,33.7484,8,
2214.25,0.853417,100,192.635,8,1136.55,0.853419,20.0357,57.0994,8,758.722,0.853453,0.142857,13.682,8,924.416,0.853419,1.05485,19.2482,8,1050.13,0.853734,0.145408,39.3024,8,850.779,0.853419,1.35077,27.122,8,
1588.86,0.869699,100,201.422,5,937.282,0.8697,20.0357,57.1396,5,690.684,0.869972,0.142857,12.823,5,733.517,0.869726,1.04898,18.0998,5,896.799,0.869732,0.117347,32.7696,5,673.602,0.869702,1.25918,22.6754,5,
1621.92,0.24257,100,231.925,5,783.243,0.242026,20.0357,54.234,5,559.907,0.146545,0.142857,13.7243,3,725.967,0.240909,1.1398,24.4008,5,683.675,0.241878,1.1051,37.616,5,698.676,0.243587,1.54082,30.565,5,
1212.89,0.859642,100,150.487,5,782.495,0.859642,20.0357,55.1056,5,409.623,0.859242,0.142857,12.3762,5,574.628,0.859648,1.05,17.0302,5,538.067,0.859216,0.111224,33.9286,5,502.076,0.859644,1.13673,22.6488,5,
1371.17,0.815578,100,184.451,5,736.813,0.815577,20.0357,62.8802,5,464.105,0.81556,0.142857,13.7506,5,599.021,0.815572,1.05,18.5618,5,646.011,0.815545,0.107143,42.6456,5,532.848,0.815578,1.12959,26.0496,5,
1373.97,0.80588,100,162.237,5,1072.12,0.823896,20.0357,50.4349,7,632.815,0.787837,0.142857,14.0688,4,652.029,0.835419,1.05466,16.8979,7,650.948,0.790641,0.293367,37.9118,4,459.231,0.794429,1.1773,30.6257,4,
3097.49,0.363741,100,243.342,7,805.972,0.390626,20.0357,72.3255,4,715.24,0.474152,0.142857,13.6717,7,952.027,0.398649,1.28656,21.9322,6,799.35,0.387137,2.47066,54.4377,4,883.986,0.311816,2.10332,39.3135,4,
1589.89,0.843242,100,211.595,5,835.62,0.843242,20.0357,60.9042,5,522.967,0.843279,0.142857,12.545,5,576.003,0.843245,1.04796,18.4818,5,746.441,0.84343,0.131633,34.8548,5,569.419,0.843243,1.1449,24.4518,5,
3014.06,0.314602,100,268.453,6,1785.88,0.356932,20.0357,71.0501,7,773.434,0.118111,0.142857,14.5167,3,778.273,0.215921,1.13138,21.7518,4,1373.54,0.349247,1.94388,64.6965,6,1599.95,0.297311,2.17711,34.0361,7,
1340.54,0.827372,100,181.171,5,686.43,0.827373,20.0357,56.3308,5,446.925,0.827399,0.142857,13.0152,5,459.157,0.827374,1.05408,13.781,5,649.061,0.82751,0.109184,33.3736,5,529.597,0.827372,1.14694,27.0112,5,
2091.23,0.918607,100,200.748,7,1036.16,0.918608,20.0357,58.9279,7,647.553,0.383712,0.142857,14.4835,4,710.984,0.918614,1.05394,15.0457,7,1003.88,0.918273,0.186589,36.251,7,903.123,0.918615,1.33819,26.8074,7,
1535.45,0.81734,100,215.299,5,814.21,0.817008,20.0357,61.9842,5,636.567,0.743596,0.142857,13.3088,4,580.942,0.817294,1.06122,15.7334,5,676.687,0.817016,0.462245,35.9338,5,686.447,0.817359,1.29592,30.0042,5,
1763.18,0.839191,100,219.617,5,1004.39,0.83919,20.0357,70.7472,5,543.873,0.838866,0.142857,13.2366,5,657.471,0.839191,1.04388,17.1644,5,706.559,0.838813,0.109184,39.5798,5,799.595,0.839189,1.1449,29.1524,5,
1703.43,0.162131,100,292.196,4,892.261,0.173524,20.0357,85.9415,4,399.899,0.11624,0.142857,14.7397,3,763.35,0.138959,1.25765,37.4085,4,964.348,0.169058,3.72704,75.735,4,810.944,0.154045,2.33673,42.372,4,
1454.84,0.727715,100,191.423,5,832.075,0.730283,20.0357,56.4902,5,730.21,0.879029,0.142857,17.4844,5,549.472,0.879162,1.05,17.4026,5,774.163,0.879002,0.107143,31.1668,5,914.367,0.87783,1.56487,32.2469,7,
1304.32,0.819889,100,174.08,5,728.657,0.819887,20.0357,58.3392,5,591.863,0.81962,0.142857,16.7308,5,543.521,0.819879,1.04286,17.943,5,578.775,0.819504,0.123469,32.554,5,555.596,0.819881,1.16122,26.9642,5,
1382.05,0.881137,100,181.23,5,736.164,0.881135,20.0357,49.3652,5,535.855,0.881128,0.142857,14.7088,5,592.037,0.881137,1.04796,17.9478,5,790.098,0.881188,0.12551,39.4582,5,705.785,0.881137,1.23469,30.9108,5,
2133.81,0.878105,100,207.74,7,1119.51,0.878103,20.0357,66.1924,7,976.474,0.879293,0.142857,14.5625,8,813.081,0.878079,1.05248,18.2111,7,986.057,0.878555,0.171283,33.4834,7,813.544,0.878068,1.45773,30.14,7,
1867.88,0.818751,100,210.123,6,890.101,0.818752,20.0357,61.0365,6,595.537,0.818683,0.142857,13.1325,6,613.623,0.818761,1.05187,14.8268,6,700.956,0.816917,0.119388,41.4504,5,754.035,0.818752,1.22959,28.349,6,
1769.23,0.844797,100,172.335,7,1001.64,0.844831,20.0357,53.3764,7,366.431,0.600828,0.142857,17.515,3,695.345,0.844947,1.05175,17.9044,7,903.43,0.634706,0.483418,46.8328,4,521.1,0.630264,1.14286,25.5523,3,
1854.66,0.313284,100,304.586,4,1036.2,0.311889,20.0357,78.6377,4,803.929,0.302487,0.142857,14.347,5,720.991,0.292246,1.22347,25.6438,5,890.569,0.291857,2.40051,59.91,4,654.998,0.26043,1.87585,37.1047,3,
1521.16,0.804849,100,206.747,5,740.212,0.804849,20.0357,60.0518,5,516.801,0.804868,0.142857,16.4956,5,512.889,0.804852,1.05,15.9638,5,654.842,0.804871,0.111224,36.7844,5,622.252,0.804848,1.14796,25.7812,5,
2161.4,0.0106626,100,415.732,3,953.833,0.010866,20.0357,72.317,3,687.097,0.149914,0.142857,16.1765,4,82.079,1,1.22449,21.023,1,789.707,0.0786216,5.11565,106.899,3,854.471,0.0322943,2.77296,31.4543,3,
1158.34,0.864673,100,154.636,5,644.051,0.864672,20.0357,54.7162,5,419.769,0.864764,0.142857,12.3036,5,559.573,0.864674,1.05408,18.1786,5,613.061,0.864974,0.133673,40.9188,5,564.92,0.86467,1.17551,25.3298,5,
1598.93,0.168446,100,234.94,4,901.862,0.145754,20.0357,61.3122,4,503.076,0.116443,0.142857,12.4137,3,484.123,0.103717,1.18027,21.0357,3,772.955,0.0411685,3.78571,40.62,3,939.927,0.128757,2.64158,34.6028,4,
1449.32,0.784262,100,198.305,5,775.049,0.784262,20.0357,64.2722,5,678.158,0.78422,0.142857,18.4416,5,524.269,0.784245,1.05102,16.8942,5,616.589,0.784348,0.121429,38.3876,5,769.475,0.784256,1.21122,31.7448,5,
1208.58,0.218834,100,223.905,3,703.308,0.218848,20.0357,66.4023,3,497.984,0.115914,0.142857,8.33733,3,346.138,0.165408,1.17517,20.8733,3,671.018,0.525734,1.47449,42.534,3,580.157,0.228697,1.77551,25.5927,3,
1669.53,0.808835,100,225.735,5,752.607,0.808834,20.0357,59.8056,5,513.104,0.808865,0.142857,12.8072,5,577.652,0.80885,1.04694,18.4022,5,638.146,0.808813,0.107143,32.3506,5,633.717,0.808838,1.1602,28.606,5,
1466.91,0.851544,100,198.145,5,755.121,0.851537,20.0357,54.3844,5,531.978,0.8517,0.142857,12.251,5,541.978,0.851531,1.05102,18.7338,5,720.631,0.851907,0.113265,40.1888,5,562.563,0.851533,1.28469,29.1616,5,
1317.2,0.253555,100,282.038,3,759.079,0.25699,20.0357,82.3097,3,844.449,0.280639,0.142857,14.4785,4,959.307,0,1.19388,5.99933,3,1124.8,0.243132,4.49362,91.513,4,743.661,0.0606446,1.7551,18.544,3,
2115.89,0.813948,100,207.486,7,1011,0.813947,20.0357,57.9791,7,689.965,0.814189,0.142857,13.4331,7,691.818,0.813956,1.05248,16.4507,7,938.534,0.814754,0.131924,33.7639,7,958.454,0.813949,1.2449,32.0929,7,
1635.98,0.808681,100,176.78,6,816.952,0.808681,20.0357,58.2967,6,609.253,0.808543,0.142857,14.9863,6,769.395,0.808683,1.03997,18.325,6,707.753,0.807646,0.107143,45.013,5,751.676,0.808681,1.19983,29.5032,6,
1467.83,0.833785,100,164.38,5,733.277,0.833785,20.0357,50.7148,5,551.432,0.833828,0.142857,13.6506,5,618.665,0.833793,1.05204,19.2306,5,684.538,0.833835,0.107143,39.6958,5,669.127,0.833787,1.15816,21.9894,5,
1461.94,0.896867,100,203.19,5,715.938,0.896867,20.0357,52.5898,5,494.732,0.896822,0.142857,12.762,5,557.405,0.896865,1.0551,16.658,5,627.346,0.896852,0.127551,34.569,5,610.744,0.896866,1.18265,25.993,5,
1546.76,0.850427,100,173.378,6,778.213,0.850437,20.0357,47.4995,6,519.135,0.849272,0.142857,12.2477,6,555.801,0.850438,1.05442,15.8693,6,750.964,0.850616,0.433673,37.9675,6,642.587,0.85045,1.44643,27.5847,6,
3031.93,0.207067,100,305.065,6,611.345,0.128429,20.0357,89.5313,3,1034.26,0.723623,0.142857,15.1685,8,738.178,0.143707,1.125,28.358,4,1374.8,0.172675,2.58673,77.0176,5,826.605,0.129152,1.78061,33.7803,4,
1572.46,0.763503,100,217.897,5,764.661,0.763502,20.0357,67.933,5,483.925,0.763583,0.142857,13.314,5,531.083,0.76346,1.04694,17.0644,5,691.801,0.763829,0.123469,41.4002,5,564.993,0.7635,1.14286,26.075,5,
1729.72,0.816271,100,204.163,5,888.618,0.816272,20.0357,62,5,634.834,0.816466,0.142857,12.8128,5,819.612,0.816307,1.05204,21.2878,5,932.558,0.816559,0.107143,39.7132,5,825.698,0.816295,1.16735,31.4544,5,
1675.75,0.260513,100,259.896,4,1327.93,0.436691,20.0357,65.6893,6,901.415,0.268787,0.142857,13.492,5,175.968,0.0642366,1.28827,15.5865,2,690.348,0.230779,3.14966,52.7103,3,630.582,0.152471,2.10544,38.9927,3,
2481.94,0.859981,100,220.531,8,1237.01,0.859981,20.0357,60.0173,8,768.252,0.860048,0.142857,12.4121,8,972.27,0.859982,1.05867,18.1419,8,1108.62,0.860213,0.144133,34.5976,8,1137.25,0.859983,1.28954,30.5506,8,
1716.16,0.807712,100,242.606,5,878.43,0.807719,20.0357,63.5554,5,545.045,0.808422,0.142857,14.5908,5,567.554,0.807701,1.04796,17.8956,5,735.565,0.807808,0.307143,42.6386,5,714.58,0.807775,1.31735,30.6952,5,
1793.38,0.858717,100,207.441,6,1004.7,0.858717,20.0357,59.1887,6,642.546,0.85886,0.142857,12.3283,6,676.113,0.858716,1.05017,16.0615,6,908.054,0.859116,0.139456,38.4358,6,747.72,0.85872,1.16327,30.926,6,
1601.34,0.850821,100,169.984,6,810.782,0.850822,20.0357,49.8708,6,501.516,0.850711,0.142857,12.4952,6,618.347,0.85082,1.05442,16.8078,6,714.926,0.850549,0.136054,37.8872,6,648.427,0.850819,1.14796,28.4913,6,
2002.78,0.16991,100,343.519,4,994.562,0.17564,20.0357,87.7025,4,699.555,0.183273,0.142857,14.5573,4,410.795,0.14527,1.26786,25.0013,4,923.753,0.171006,2.80485,70.3953,4,783.133,0.184357,1.97577,40.2885,4,
2182.52,0.856047,100,219.042,7,1036.7,0.855046,20.0357,68.335,6,505.858,0.893749,0.142857,13.8958,5,816.515,0.860707,1.06341,18.299,7,1071.29,0.857859,0.441691,43.833,7,810.587,0.829331,1.35332,32.018,4,
1333.78,0.3431,100,286.863,3,869.716,0.417135,20.0357,82.6862,4,1842.43,0.45209,0.142857,15.964,8,618.314,0.393984,1.1773,25.5338,4,852.931,0.427589,2.94005,65.524,4,748.926,0.32817,2,34.024,3,
1734.69,0.836471,100,239.671,5,952.759,0.83647,20.0357,69.6376,5,516.278,0.836577,0.142857,11.0852,5,628.178,0.836474,1.05204,18.673,5,763.551,0.837026,0.133673,37.1642,5,782.154,0.836463,1.16633,31.0614,5,
1379.3,0.752733,100,209.705,4,803.073,0.75497,20.0357,64.4792,4,808.75,0.710482,0.142857,13.1637,4,606.239,0.756278,1.05357,13.7963,4,760.093,0.758925,0.807398,42.9695,4,653.474,0.752129,1.52041,27.3418,4,
1764.63,0.848384,100,161.267,7,908.154,0.848383,20.0357,51.0513,7,618.84,0.848314,0.142857,12.7077,7,738.142,0.84838,1.04956,19.3779,7,822.1,0.848342,0.199708,42.4083,7,836.491,0.848381,1.22085,30.1696,7,
1495.16,0.73103,100,220.719,4,831.635,0.731999,20.0357,60.4092,4,532.538,0.562885,0.142857,15.2257,3,910.887,0.805425,1.07872,16.3506,7,770.134,0.714401,0.758929,46.7048,4,612.225,0.811018,1.67959,29.756,5,
1884.99,0.834104,100,158.326,8,1040.75,0.834103,20.0357,55.2943,8,675.43,0.83424,0.142857,12.3202,8,776.995,0.834101,1.05931,15.6493,8,921.992,0.834392,0.130102,39.5695,8,870.32,0.834107,1.27168,26.6321,8,
1165.8,0.834735,100,158.292,5,627.687,0.834738,20.0357,41.437,5,486.179,0.834691,0.142857,14.9294,5,425.56,0.834772,1.05204,15.1126,5,599.256,0.834492,0.119388,35.6628,5,577.312,0.83475,1.15306,29.4644,5,
1531.02,0.848039,100,169.626,6,875.239,0.848039,20.0357,54.5282,6,577.027,0.84816,0.142857,13.1553,6,629.794,0.848034,1.05442,18.2408,6,709.128,0.848208,0.132653,42.952,6,717.743,0.84804,1.2517,30.5083,6,
1297.78,0.816586,100,167.642,5,665.774,0.817017,20.0357,52.5114,5,516.214,0.879405,0.142857,14.2722,5,547.132,0.816821,1.05102,18.4392,5,852.01,0.880162,0.272109,37.2455,6,707.609,0.823814,1.64213,26.906,7,
1536.11,0.800795,100,213.877,5,716.473,0.800797,20.0357,57.522,5,578.696,0.800833,0.142857,15.9454,5,537.032,0.800827,1.04796,15.671,5,633.243,0.800604,0.129592,33.5128,5,650.066,0.800818,1.1949,30.257,5,
1447.37,0.79646,100,179.637,5,683.832,0.79646,20.0357,56.6886,5,459.059,0.796568,0.142857,13.1402,5,526.64,0.796451,1.04592,16.5716,5,627.574,0.796926,0.177551,35.9276,5,577.327,0.79646,1.19694,24.5542,5,
2156.01,0.723079,100,207.339,7,873.018,0.72598,20.0357,58.5067,6,605.267,0.86775,0.142857,14.3142,5,726.198,0.869812,1.05102,19.4192,6,723.845,0.867451,0.119388,35.0374,5,859.146,0.870803,1.40598,28.0454,7,
2235.71,0.722854,100,181.806,8,719.788,0.596165,20.0357,47.4577,3,643.382,0.83251,0.142857,15.2773,4,529.44,0.629559,1.03912,16.5127,3,661.095,0.629488,0.871173,38.7043,4,877.368,0.659639,1.5,35.7305,4,
1559.7,0.867609,100,216.825,5,817.04,0.867814,20.0357,66.302,5,479.982,0.905793,0.142857,10.9642,5,875.321,0.873067,1.06341,18.4223,7,1194.22,0.700573,0.848852,49.1464,8,745.009,0.871354,1.54932,29.6553,6,
1429.19,0.844203,100,188.896,5,754.555,0.844203,20.0357,58.9816,5,557.355,0.844146,0.142857,12.9986,5,516.211,0.844236,1.04898,15.7048,5,731.788,0.843853,0.107143,40.9754,5,679.63,0.844216,1.1949,30.1246,5,
2310.45,0.824973,100,221.707,7,1168.7,0.824974,20.0357,68.8656,7,780.926,0.825211,0.142857,13.6311,7,741.599,0.824975,1.0481,15.6507,7,954.643,0.825685,0.133382,35.2511,7,1061.69,0.824976,1.27114,30.8037,7,
1108.8,0,100,93.5803,3,898.17,0.217966,20.0357,75.8022,4,1407.46,0.364302,0.142857,13.5271,7,973.959,0,1.67857,11.3173,3,707.827,0.177065,4.14456,76.8043,3,849.559,0,2.9898,7.82833,3,
1270.77,0.847473,100,173.176,5,654.078,0.847472,20.0357,49.2646,5,459.922,0.84734,0.142857,11.6092,5,534.853,0.847506,1.05,18.3872,5,596.308,0.847052,0.111224,42.887,5,521.706,0.847474,1.14082,24.0062,5,
1812.18,0.827349,100,211.976,6,907.543,0.82735,20.0357,61.6162,6,604.868,0.827041,0.142857,13.2767,6,658.66,0.827336,1.04592,17.8512,6,826.692,0.826361,0.12585,38.4955,6,808.504,0.827347,1.23724,27.1898,6,
1166.24,0.0515086,100,269.73,3,941.579,0.096832,20.0357,69.2738,4,710.907,0.0100625,0.142857,15.188,3,526.207,0.0544757,1.11565,18.556,3,1045.61,0.0798094,3.80485,84.4625,4,988.486,0,1.52551,11.7567,3,
2171.66,0.856761,100,217.376,7,1128.75,0.856765,20.0357,60.4447,7,684.925,0.856866,0.142857,13.4667,7,757.156,0.856766,1.05466,15.475,7,896.39,0.85717,0.145044,43.0747,7,836.144,0.856762,1.18732,24.1764,7,
2097.5,0.849789,100,206.055,7,1169.13,0.849789,20.0357,64.7201,7,859.637,0.849787,0.142857,14.7957,7,823.404,0.849789,1.04592,17.9801,7,859.63,0.849569,0.139213,32.7419,7,836.575,0.84979,1.27332,26.4979,7,
1177.49,0.836825,100,157.152,5,615.31,0.836825,20.0357,45.1004,5,509.345,0.836646,0.142857,15.6136,5,462.019,0.836816,1.04796,16.0412,5,510.04,0.836702,0.135714,30.4804,5,554.861,0.836821,1.17347,22.514,5,
2454.52,0.118136,100,409.387,4,1227.35,0.123655,20.0357,103.733,4,582.819,0.350475,0.142857,13.1142,5,734.47,0.0912171,1.31122,23.6757,3,1029.06,0.146189,4.10332,86.675,4,842.274,0.102581,2.10587,37.8098,4,
1794.77,0.837594,100,199.454,6,868.163,0.837595,20.0357,53.5335,6,606.814,0.837446,0.142857,13.1358,6,677.633,0.837594,1.05102,16.2477,6,757.612,0.83729,0.146259,40.5018,6,705.428,0.837594,1.32483,29.2922,6,
986.369,0.0882215,100,139.017,3,695.307,0.0885565,20.0357,48.3687,3,581.025,0.0516243,0.142857,13.3897,3,560.762,0.208653,1.2449,25.1242,4,843.403,0.285076,4.23087,83.1975,4,753.876,0.217481,2.3023,44.227,4,
1577.86,0.797491,100,177.119,6,806.813,0.79749,20.0357,51.9248,6,523.798,0.797572,0.142857,12.8293,6,635.45,0.797485,1.05102,18.2973,6,733.763,0.798005,0.127551,32.5197,6,655.265,0.797487,1.26105,28.8972,6,
1313.93,0.822278,100,177.414,5,723.735,0.822277,20.0357,53.252,5,493.779,0.822226,0.142857,13.7526,5,527.421,0.822275,1.04898,18.1052,5,638.18,0.822194,0.117347,35.78,5,641.319,0.822274,1.14796,23.3214,5,
1680.73,0.820711,100,149.859,7,836.519,0.820713,20.0357,48.3829,7,717.342,0.82087,0.142857,16.5629,7,630.924,0.820719,1.05539,15.0523,7,716.313,0.821196,0.13484,31.0806,7,655.531,0.820714,1.23615,23.9613,7,
2448.42,0.841232,100,209.702,6,1236.88,0.834481,20.0357,51.3976,5,626.339,0.83005,0.142857,13.0243,4,752.287,0.86604,1.06122,19.0819,7,1214.58,0.834569,0.282653,40.9684,5,740.103,0.830176,1.16199,25.1093,4,
1504.6,0.800012,100,211.394,5,794.23,0.800013,20.0357,63.0938,5,501.382,0.800047,0.142857,12.9374,5,522.743,0.800013,1.04184,16.3342,5,713.831,0.800039,0.107143,38.67,5,673.267,0.800016,1.20714,33.5708,5,
1515.54,0.815581,100,213.504,5,749.722,0.81588,20.0357,57.805,5,515.898,0.681197,0.142857,15.2623,3,607.412,0.897623,1.0449,18.8198,5,816.597,0.897172,0.320578,35.4457,6,684.613,0.819588,1.41071,26.7948,6,
1219.74,0.10865,100,257.738,3,900.633,0.16358,20.0357,72.0735,4,512.011,0.150449,0.142857,12.3897,3,225.972,0.060412,1.32653,22.0525,2,674.779,0.144588,5.55952,82.939,3,577.241,0.0949513,2.48639,40.3013,3,
1665.42,0.787228,100,225.447,5,822.62,0.787229,20.0357,63.7716,5,621.248,0.78759,0.142857,14.1014,5,614.323,0.787232,1.04286,18.795,5,730.006,0.788343,0.117347,40.1094,5,650.419,0.787211,1.2102,30.3416,5,
1471.86,0.153442,100,288.686,3,877.779,0.162002,20.0357,84.8967,3,567.191,0.0534369,0.142857,15.6027,3,347.496,0.0924906,1.14286,25.2523,3,690.719,0.143324,2.68197,53.431,3,674.859,0.108908,1.89286,39.2943,3,
1450.3,0.825125,100,197.679,4,804.535,0.825125,20.0357,58.766,4,691.726,0.825389,0.142857,14.7468,4,715.61,0.825127,1.04847,21.256,4,1013.34,0.838348,0.257143,33.7062,5,1325.53,0.843266,1.20918,29.0998,6,
1383.65,0.81269,100,165.346,5,674.403,0.81269,20.0357,58.9498,5,580.53,0.812523,0.142857,15.5678,5,491.468,0.812686,1.04898,15.468,5,566.262,0.812251,0.107143,34.869,5,616.833,0.81269,1.16429,24.5452,5,
1872.04,0.839802,100,211.82,6,935.251,0.839802,20.0357,59.2763,6,616.566,0.839812,0.142857,13.8968,6,681.877,0.839808,1.04677,17.8798,6,792.217,0.839787,0.130952,34.2788,6,749.75,0.839805,1.26276,29.2653,6,
2512.4,0.729128,100,226.694,8,1302.97,0.730344,20.0357,67.9264,8,622.441,0.762633,0.142857,13.3285,6,938.278,0.764389,1.05612,20.269,8,917.672,0.763041,0.222789,40.5332,6,1126.65,0.764334,1.58992,29.4887,8,
2068.4,0.813798,100,228.225,6,980.702,0.813798,20.0357,59.4358,6,618.8,0.813987,0.142857,12.9732,6,729.769,0.813796,1.04847,19.9105,6,955.592,0.814302,0.115646,37.0322,6,729.544,0.813795,1.19558,28.0298,6,
1254.77,0.803065,100,175.292,5,718.808,0.803065,20.0357,61.7908,5,437.456,0.803143,0.142857,12.0774,5,473.024,0.803062,1.04796,14.898,5,579.527,0.803274,0.113265,23.0856,5,542.2,0.803065,1.18163,29.0864,5,
1601.18,0.718603,100,216.564,5,742.606,0.718966,20.0357,52.8542,5,693.351,0.793548,0.142857,18.054,6,618.083,0.720851,1.05612,20.815,5,760.77,0.793847,0.260204,41.2212,6,766.811,0.724314,1.42092,33.5192,6,
