baseline,baseline,baseline,baseline,baseline,setInterval100,setInterval100,setInterval100,setInterval100,setInterval100,setInterval200,setInterval200,setInterval200,setInterval200,setInterval200,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_jerk,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,adaptive_accel,iterative_error,iterative_error,iterative_error,iterative_error,iterative_error,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval20_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,setInterval100_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_jerk_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,adaptive_accel_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,iterative_error_bpp,
6.06421,15.123,100,0.921056,4,4.32065,15.124,1.04545,0.051548,4,4.33408,15.1159,0.545455,0.0456435,4,4.4027,15.1443,0.556818,0.0520265,4,4.31788,15.1435,0.55303,0.0480975,4,4.25492,15.1669,0.25,0.060879,4,2.57714,14.9922,1.04545,0.0515557,5,2.64725,15.0361,0.545455,0.045407,5,2.68869,14.9291,0.556818,0.0579557,5,2.60187,14.9266,0.556818,0.0553013,5,2.78724,15.019,0.25,0.0554647,5,
6.22669,15.533,100,0.946681,4,4.56058,15.0654,1.04545,0.0561787,4,4.47567,14.9338,0.545455,0.045135,4,4.71376,15.2832,0.556818,0.0545485,4,4.25389,15.6407,0.556818,0.048131,4,4.47202,15.3582,0.280303,0.0616683,4,2.19831,15.6407,1.04545,0.052015,5,2.36344,15.6407,0.545455,0.04584,5,2.47679,15.5775,0.556818,0.053232,5,2.26619,15.6407,0.556818,0.048733,5,2.31396,15.6407,0.265152,0.05675,5,
6.0336,14.6754,100,0.898634,4,4.39137,14.6751,1.04545,0.0501705,4,4.40339,14.676,0.545455,0.0449505,4,4.35954,14.6641,0.556818,0.053226,4,4.28064,14.6637,0.556818,0.048805,4,4.25901,14.6811,0.242424,0.050503,4,2.48579,14.4154,1.04545,0.0557203,5,2.42546,14.4191,0.545455,0.0449987,5,2.65646,14.4412,0.556818,0.0537003,5,2.55984,14.4411,0.556818,0.048975,5,2.70704,14.5083,0.242424,0.053414,5,
5.10628,15.5737,100,0.938512,4,4.26169,15.5737,1.04545,0.052324,4,4.19101,15.5737,0.545455,0.045372,4,4.21357,15.5737,0.556818,0.051813,4,4.22612,15.5737,0.556818,0.047743,4,4.21154,15.5737,0.287879,0.059019,4,2.5713,15.5737,1.04545,0.05187,5,2.308,15.5737,0.545455,0.05476,5,2.19918,15.5737,0.556818,0.051724,5,2.58766,15.5737,0.556818,0.047435,5,2.4446,15.5737,0.287879,0.058677,5,
6.15934,15.4148,100,0.928918,4,4.27012,15.4962,1.04545,0.051106,4,4.43356,15.0702,0.545455,0.0451765,4,4.40766,15.1094,0.55303,0.0605425,4,4.27725,15.1735,0.55303,0.0480355,4,4.42954,16.7621,0.325758,0.06346,4,2.84541,16.4867,1.04545,0.053581,5,2.50666,16.3208,0.545455,0.0453843,5,2.75663,14.8753,0.556818,0.0538773,5,2.89509,14.762,0.556818,0.04798,5,2.87517,16.7064,0.325758,0.0634453,5,
6.99545,15.4422,100,0.879911,4,4.29767,15.4654,1.04545,0.049965,4,4.4515,14.8842,0.545455,0.049517,4,4.62875,15.1254,0.560606,0.05232,4,4.43392,15.5671,0.55303,0.047084,4,4.64841,14.3164,0.265152,0.0584508,4,2.2798,15.5896,1.04545,0.050355,5,2.4649,15.6601,0.545455,0.044262,5,2.51587,15.6601,0.55303,0.052175,5,2.67686,15.6601,0.55303,0.046856,5,2.32186,15.6601,0.234848,0.050303,5,
6.0168,14.7904,100,0.892079,4,4.37411,14.7913,1.04545,0.050114,4,4.38852,14.7907,0.545455,0.044739,4,4.49619,14.799,0.556818,0.0531515,4,4.40965,14.7992,0.556818,0.047987,4,4.46841,14.8034,0.227273,0.046915,4,2.73963,14.6632,1.04545,0.0503603,5,2.65648,14.6864,0.545455,0.044559,5,2.75961,14.6825,0.560606,0.0533693,5,2.51912,14.686,0.560606,0.0487923,5,2.76509,14.1399,0.223485,0.0470288,5,
6.82449,15.4509,100,0.841115,4,4.46652,14.9777,1.04545,0.0498127,4,4.49289,14.9132,0.545455,0.044379,4,4.56482,15.2453,0.55303,0.0520232,4,4.54001,15.0951,0.556818,0.047924,4,4.19349,15.6423,0.189394,0.04256,4,2.3641,15.6423,1.04545,0.049154,5,2.58357,15.6423,0.545455,0.04447,5,2.48395,15.6423,0.55303,0.051668,5,2.28578,15.6423,0.55303,0.046895,5,2.59203,15.6423,0.189394,0.042799,5,
7.14461,15.28,100,0.93646,4,4.582,15.1403,1.04545,0.0519955,4,4.51392,15.377,0.545455,0.0464733,4,4.44486,15.313,0.55303,0.0528557,4,4.27981,15.5548,0.556818,0.0481865,4,4.31846,15.4836,0.352273,0.055465,4,2.21559,15.5682,1.04545,0.050748,5,2.30834,15.5682,0.545455,0.045019,5,2.19621,15.5682,0.55303,0.052819,5,2.37174,15.5682,0.556818,0.059187,5,2.19923,15.5682,0.272727,0.056112,5,
5.98685,14.7069,100,0.891964,4,4.24064,14.7074,1.04545,0.0504675,4,4.37189,14.707,0.545455,0.047827,4,4.38197,14.7072,0.556818,0.052776,4,4.33663,14.7072,0.556818,0.048308,4,4.27526,14.7102,0.280303,0.0490705,4,2.57639,14.3844,1.04545,0.0525387,5,2.63543,14.3847,0.545455,0.0447553,5,2.81843,14.4242,0.564394,0.0530365,5,2.89709,14.422,0.556818,0.0486185,5,2.89422,13.9888,0.382576,0.0550332,5,
5.94519,15.4565,100,0.865269,4,5.62505,14.6286,1.04545,0.054332,5,5.74149,14.8003,0.545455,0.046257,5,4.53854,15.0375,0.556818,0.052838,4,4.33635,15.4747,0.556818,0.048657,4,4.30726,15.4746,0.234848,0.046575,4,2.25314,15.4748,1.04545,0.049648,5,2.32969,15.4748,0.545455,0.0451,5,2.52268,15.4748,0.556818,0.053157,5,2.50596,15.4748,0.556818,0.047978,5,2.3795,15.4748,0.234848,0.046598,5,
6.1611,15.2407,100,0.952572,4,4.37542,15.2429,1.04545,0.050944,4,4.4111,15.2086,0.545455,0.0451785,4,4.43709,15.2105,0.556818,0.0525725,4,4.3265,15.2043,0.556818,0.048204,4,4.43469,15.3165,0.310606,0.0575915,4,2.77944,15.0123,1.04545,0.0512593,5,2.88619,15.0221,0.545455,0.0451335,5,2.88562,14.9989,0.568182,0.0523612,5,2.89804,15.0042,0.57197,0.0501147,5,2.65486,15.314,0.30303,0.057524,5,
6.93853,15.3181,100,0.881086,4,4.6286,15.125,1.04545,0.049979,4,4.51904,14.9531,0.545455,0.0467627,4,4.29561,15.6416,0.556818,0.05284,4,4.52717,15.2014,0.568182,0.0493827,4,4.42284,15.528,0.219697,0.045313,4,2.19789,15.6416,1.04545,0.050177,5,2.21463,15.6416,0.545455,0.053092,5,2.40775,15.6416,0.556818,0.052236,5,2.33756,15.6416,0.556818,0.047414,5,2.54278,15.6416,0.227273,0.046461,5,
6.35124,17.4499,100,0.993947,4,4.37487,17.454,1.04545,0.0517465,4,4.40159,17.4536,0.545455,0.045645,4,4.5766,17.135,0.57197,0.0543092,4,4.35821,17.4475,0.564394,0.049764,4,4.53361,16.646,0.454545,0.0643737,4,2.65419,16.2025,1.04545,0.0539643,5,2.54849,15.7089,0.545455,0.0452733,5,2.82708,16.4144,0.575758,0.053821,5,2.58225,16.537,0.583333,0.0512943,5,2.88755,16.9702,0.537879,0.065637,5,
6.0325,14.9198,100,0.912601,4,4.30711,14.9194,1.04545,0.051331,4,4.35729,14.9192,0.545455,0.0528485,4,4.38259,14.9197,0.560606,0.053829,4,4.33418,14.9199,0.556818,0.0484175,4,4.26123,14.9212,0.219697,0.0463025,4,2.78098,14.6749,1.04545,0.0503733,5,2.77363,14.6316,0.545455,0.0454007,5,2.73898,14.6567,0.564394,0.0539637,5,2.86829,14.6986,0.556818,0.057197,5,2.88922,14.7003,0.219697,0.047183,5,
7.0881,15.4817,100,0.877037,4,4.58654,15.3208,1.04545,0.0495683,4,4.43591,15.5882,0.545455,0.0514313,4,4.58366,15.3133,0.55303,0.0542833,4,4.6677,15.3018,0.55303,0.0476427,4,4.38468,15.7847,0.234848,0.04934,4,2.52879,15.7847,1.04545,0.049454,5,2.37636,15.7847,0.545455,0.044879,5,2.26006,15.7847,0.55303,0.051514,5,2.20836,15.7847,0.55303,0.047043,5,2.52476,15.7847,0.234848,0.049553,5,
7.19873,17.4085,100,0.937718,4,4.3939,17.4602,1.04545,0.0503045,4,4.30694,17.4428,0.545455,0.0451955,4,4.34656,17.4528,0.583333,0.054865,4,4.38081,17.4396,0.587121,0.055048,4,4.42278,16.7739,0.469697,0.062187,4,2.6968,16.1461,1.04545,0.05461,5,2.57241,15.8536,0.545455,0.045,5,2.89206,16.0357,0.602273,0.0543153,5,2.67513,15.982,0.594697,0.049999,5,2.74114,16.3971,0.393939,0.0617057,5,
6.9002,15.4263,100,0.85835,4,4.63265,15.231,1.04545,0.0497417,4,4.49861,15.3142,0.545455,0.044482,4,4.32452,15.6961,0.556818,0.0532025,4,4.63985,14.5612,0.57197,0.0489752,4,4.38527,15.6961,0.212121,0.046705,4,2.50211,15.647,1.04545,0.050601,5,2.48313,15.5627,0.545455,0.048719,5,2.27219,15.6963,0.556818,0.053264,5,2.6009,15.65,0.556818,0.047439,5,2.29704,15.6963,0.212121,0.046713,5,
7.24403,15.392,100,0.958247,4,4.5429,15.0695,1.04545,0.0513887,4,4.52585,15.0561,0.545455,0.0455293,4,4.55643,15.1437,0.556818,0.0533943,4,4.55678,14.995,0.568182,0.0584127,4,4.54412,15.4719,0.359848,0.0596287,4,2.26288,15.7015,1.04545,0.050337,5,2.30905,15.6345,0.545455,0.045097,5,2.33526,15.6256,0.556818,0.053384,5,2.49926,15.6175,0.556818,0.047994,5,2.41106,15.7015,0.393939,0.064177,5,
6.073,14.7048,100,0.901362,4,4.34368,14.7064,1.04545,0.0509125,4,4.36229,14.7025,0.545455,0.0450045,4,4.37777,14.7118,0.556818,0.0582245,4,4.36246,14.7107,0.556818,0.0486525,4,4.40307,14.6899,0.219697,0.048378,4,2.55933,14.4502,1.04545,0.0507773,5,2.76059,14.4456,0.545455,0.044814,5,2.83059,14.4776,0.560606,0.0533155,5,2.60249,14.4604,0.560606,0.049049,5,2.79561,14.5558,0.219697,0.0491142,5,
5.91052,15.4937,100,0.864727,4,4.36387,15.4997,1.04545,0.049936,4,4.40831,15.5,0.545455,0.0446775,4,4.37646,15.5017,0.564394,0.05274,4,4.32554,15.5006,0.564394,0.048912,4,4.34609,15.4999,0.325758,0.052385,4,2.20444,15.5051,1.04545,0.050444,5,2.36301,15.4992,0.545455,0.044834,5,2.37277,15.5049,0.564394,0.052497,5,2.66805,15.5049,0.564394,0.048689,5,2.2022,15.5051,0.363636,0.05655,5,
6.04542,15.0868,100,0.934844,4,4.40635,15.0893,1.04545,0.056036,4,4.3342,15.0929,0.545455,0.0449955,4,4.38815,15.0879,0.564394,0.054884,4,4.36144,15.0881,0.560606,0.0493495,4,4.39091,15.094,0.253788,0.0499605,4,2.6301,14.7205,1.04545,0.0509243,5,2.77171,14.8305,0.545455,0.045162,5,2.79483,14.817,0.568182,0.05543,5,2.78917,14.8186,0.564394,0.0493413,5,2.83814,14.8419,0.265152,0.0519477,5,
6.15089,15.6128,100,0.846408,4,4.44663,15.4083,1.04545,0.0494363,4,4.51414,15.2824,0.545455,0.0455447,4,4.17672,15.6134,0.556818,0.052062,4,4.20009,15.6134,0.556818,0.048613,4,4.324,15.6131,0.19697,0.0442055,4,2.21823,15.6134,1.04545,0.04964,5,2.19709,15.6134,0.545455,0.044963,5,2.3933,15.6134,0.556818,0.052726,5,2.45696,15.6134,0.556818,0.047708,5,2.54444,15.6134,0.19697,0.04337,5,
6.94146,15.5071,100,0.866794,4,4.43689,15.3792,1.04545,0.0499447,4,4.68483,14.3497,0.545455,0.0470205,4,4.25877,15.7205,0.556818,0.051915,4,4.64684,15.1222,0.564394,0.0488803,4,4.3146,15.7205,0.242424,0.051435,4,2.28923,15.7205,1.04545,0.04919,5,2.20932,15.7205,0.545455,0.044498,5,2.25472,15.7205,0.556818,0.052273,5,2.37874,15.7205,0.556818,0.047877,5,2.3516,15.7205,0.242424,0.051695,5,
6.97987,15.3246,100,0.860466,4,4.39275,15.2391,1.04545,0.050813,4,4.69196,14.6074,0.545455,0.0451217,4,4.71055,14.6269,0.556818,0.0526028,4,4.37381,15.6916,0.556818,0.048195,4,4.16497,15.7454,0.257576,0.055611,4,2.53627,15.7454,1.04545,0.051262,5,2.35924,15.7454,0.545455,0.044591,5,2.21538,15.7454,0.556818,0.052797,5,2.5739,15.7454,0.556818,0.047549,5,2.39774,15.7454,0.257576,0.054753,5,
6.98203,14.5997,100,0.905735,4,4.49264,14.5995,1.04545,0.0535827,4,4.44871,14.6096,0.545455,0.0449483,4,4.47013,14.5873,0.556818,0.053327,4,4.30562,14.6125,0.556818,0.0524625,4,4.36017,14.6227,0.246212,0.0479695,4,2.7595,14.3747,1.04545,0.050649,5,2.86779,14.3733,0.545455,0.0474907,5,2.99024,13.8976,0.57197,0.05695,5,2.99986,13.7745,0.564394,0.0509715,5,3.07222,13.561,0.310606,0.0555598,5,
7.12985,15.2961,100,0.951658,4,4.53901,14.9692,1.04545,0.0516013,4,4.52984,15.0514,0.545455,0.0492167,4,4.35994,15.4943,0.556818,0.052884,4,4.42774,15.4956,0.55303,0.0477185,4,4.43566,15.4578,0.257576,0.0536525,4,2.35627,15.4949,1.04545,0.050894,5,2.45679,15.4949,0.545455,0.0450375,5,2.7193,15.4946,0.556818,0.057496,5,2.72124,15.4949,0.55303,0.052542,5,2.69085,15.4949,0.257576,0.0542745,5,
5.99692,14.9567,100,0.899351,4,4.31893,14.9558,1.04545,0.0507505,4,4.32897,14.9572,0.545455,0.0449165,4,4.25238,14.9667,0.55303,0.0522245,4,4.29785,14.9667,0.55303,0.0475755,4,4.38975,14.9496,0.227273,0.048477,4,2.4787,14.7859,1.04545,0.050827,5,2.78891,14.5723,0.545455,0.0449127,5,2.56452,14.4875,0.556818,0.0526507,5,2.65089,14.4928,0.55303,0.0515013,5,2.58489,14.6798,0.378788,0.054298,5,
6.06918,15.5552,100,0.913824,4,4.38986,15.5919,1.04545,0.050738,4,4.27296,15.5931,0.545455,0.045286,4,4.24558,15.5932,0.556818,0.051854,4,4.20251,15.5932,0.556818,0.04831,4,4.23661,15.5932,0.25,0.050948,4,2.31057,15.5932,1.04545,0.052105,5,2.25075,15.5932,0.545455,0.045511,5,2.1994,15.5932,0.556818,0.052425,5,2.51206,15.5932,0.556818,0.048295,5,2.41071,15.5932,0.25,0.052431,5,
5.94426,15.4075,100,0.885314,4,4.49522,16.8477,1.04545,0.0507815,4,4.48763,16.8449,0.545455,0.044629,4,4.35185,16.848,0.560606,0.053819,4,4.46093,16.8629,0.564394,0.0504005,4,4.54358,16.8842,0.314394,0.061959,4,2.67023,16.8295,1.04545,0.051052,5,2.67725,16.7898,0.545455,0.045031,5,2.70005,16.8472,0.560606,0.05318,5,2.69907,16.8268,0.568182,0.050133,5,2.89742,16.8615,0.325758,0.0630373,5,
5.8763,15.3638,100,0.835121,4,4.40326,15.361,1.04545,0.0500405,4,4.32949,15.3563,0.545455,0.044475,4,4.3494,15.364,0.560606,0.052807,4,4.23577,15.3646,0.560606,0.047786,4,4.27814,15.358,0.204545,0.0435315,4,2.44713,15.3616,1.04545,0.0491995,5,2.73612,15.358,0.545455,0.0446195,5,2.40082,15.364,0.560606,0.052758,5,2.70379,15.3646,0.560606,0.0525795,5,2.47433,15.364,0.204545,0.044463,5,
7.38568,15.5383,100,0.987285,4,5.75981,11.4149,1.04545,0.0518438,5,5.81462,14.5717,0.545455,0.0463508,5,4.63177,14.3382,0.564394,0.0540853,4,4.34301,15.6625,0.556818,0.0483105,4,4.57494,15.6576,0.265152,0.055403,4,2.53068,15.7988,1.04545,0.050987,5,2.208,15.7988,0.545455,0.044951,5,2.25103,15.7988,0.556818,0.053403,5,2.20857,15.7988,0.556818,0.049261,5,2.38909,15.7988,0.25,0.052066,5,
6.0963,14.8148,100,0.910394,4,4.29862,14.816,1.04545,0.050533,4,4.35045,14.8134,0.545455,0.0448945,4,4.38046,14.8179,0.556818,0.053592,4,4.30124,14.8184,0.556818,0.0488775,4,4.40192,14.6453,0.234848,0.048904,4,2.79171,14.288,1.04545,0.0567797,5,2.79927,14.3321,0.545455,0.0449687,5,2.8276,14.3053,0.560606,0.0532053,5,2.73996,14.3134,0.564394,0.0522343,5,2.73165,14.4411,0.227273,0.0486645,5,
5.90991,15.5472,100,0.865045,4,4.43594,15.5494,1.04545,0.050079,4,4.42339,15.5492,0.545455,0.0446925,4,4.40444,15.5499,0.564394,0.05229,4,4.33685,15.5499,0.564394,0.0482695,4,4.39402,15.551,0.238636,0.0492055,4,2.2564,15.552,1.04545,0.049429,5,2.2727,15.552,0.545455,0.044236,5,2.59547,15.552,0.564394,0.052376,5,2.24996,15.552,0.564394,0.048621,5,2.5416,15.552,0.242424,0.049083,5,
8.01407,15.9305,100,0.894038,5,4.3274,15.5986,1.04545,0.050314,4,4.48215,15.7258,0.545455,0.044674,4,4.32451,15.7029,0.556818,0.0531645,4,4.37203,15.7173,0.556818,0.04848,4,5.51641,16.0157,0.409091,0.0589683,5,2.62594,16.1155,1.04545,0.0505523,5,2.91888,16.659,0.545455,0.0508303,5,2.61246,16.6407,0.57197,0.0529208,5,2.48882,16.6524,0.560606,0.0487583,5,2.85627,16.7088,0.344697,0.0598662,5,
6.81587,15.5166,100,0.835834,4,4.55504,15.2919,1.04545,0.0495143,4,4.52367,15.1184,0.545455,0.044554,4,4.61423,15.1613,0.55303,0.0540267,4,4.57402,15.2822,0.556818,0.047486,4,4.18255,15.7612,0.204545,0.045664,4,2.52257,15.7612,1.04545,0.049087,5,2.59262,15.7612,0.545455,0.044464,5,2.19203,15.7612,0.55303,0.051419,5,2.32004,15.7612,0.55303,0.046956,5,2.27267,15.7612,0.204545,0.045886,5,
6.97314,15.3816,100,0.859393,4,4.41665,15.3038,1.04545,0.049438,4,4.67443,15.0363,0.545455,0.0447245,4,4.56766,15.2219,0.556818,0.0524613,4,4.44469,15.6734,0.556818,0.0475805,4,4.33917,15.696,0.227273,0.046309,4,2.54873,15.6917,1.04545,0.059223,5,2.52523,15.6706,0.545455,0.0447515,5,2.49909,15.5938,0.556818,0.05182,5,2.48125,15.6958,0.556818,0.0469835,5,2.42305,15.6959,0.227273,0.046737,5,
7.32336,15.1062,100,0.988848,4,4.46178,14.8822,1.04545,0.05163,4,4.4815,14.9097,0.545455,0.0455017,4,4.49552,14.8319,0.564394,0.0539573,4,4.26972,15.2583,0.564394,0.0489845,4,4.32122,15.294,0.238636,0.0509515,4,2.2407,15.4719,1.04545,0.052662,5,2.49411,15.3249,0.545455,0.0456505,5,2.4763,15.2699,0.560606,0.0534405,5,2.6116,15.466,0.560606,0.049177,5,2.419,15.2926,0.19697,0.044277,5,
6.03245,15.0649,100,0.91836,4,4.27608,15.0628,1.04545,0.051047,4,4.26872,15.0614,0.545455,0.044747,4,4.23171,15.0677,0.55303,0.0527565,4,4.3707,15.0648,0.55303,0.052927,4,4.48763,15.0613,0.280303,0.060468,4,2.66707,14.9178,1.04545,0.0506253,5,2.44071,14.9088,0.545455,0.0476643,5,2.51938,14.8135,0.55303,0.0529337,5,2.67453,14.7523,0.556818,0.0479395,5,2.94522,14.7656,0.280303,0.0601345,5,
6.88253,15.3354,100,0.846044,4,4.50178,15.3124,1.04545,0.0500517,4,4.488,15.0123,0.545455,0.0515037,4,4.5157,15.2775,0.560606,0.0585983,4,4.54079,15.5039,0.556818,0.0478557,4,4.46684,15.5671,0.204545,0.0440735,4,2.4611,15.6115,1.04545,0.049694,5,2.25821,15.6115,0.545455,0.044309,5,2.2989,15.6115,0.560606,0.053907,5,2.24524,15.6115,0.556818,0.047703,5,2.53865,15.6115,0.204545,0.043685,5,
7.18081,15.2671,100,0.925008,4,4.42867,15.1906,1.04545,0.050275,4,4.51516,15.6562,0.545455,0.0449945,4,4.40782,15.0364,0.556818,0.0528323,4,4.31372,15.6196,0.556818,0.048105,4,4.71194,14.439,0.378788,0.0550025,4,2.38717,15.7805,1.04545,0.050374,5,2.25671,15.8115,0.545455,0.044326,5,2.20657,15.8115,0.556818,0.052647,5,2.24221,15.8115,0.556818,0.047802,5,2.30634,15.8021,0.234848,0.047874,5,
7.31527,15.2615,100,0.99071,4,4.48239,15.1713,1.04545,0.0513927,4,4.48878,15.3684,0.545455,0.048718,4,4.51798,15.4232,0.556818,0.052937,4,5.79997,14.5281,0.564394,0.04888,5,4.59525,15.4179,0.299242,0.0608067,4,2.56582,15.3805,1.04545,0.051781,5,2.47153,15.4193,0.545455,0.045775,5,2.45699,15.4575,0.556818,0.053284,5,2.45086,15.4538,0.556818,0.048789,5,2.55886,15.624,0.310606,0.063112,5,
7.10888,15.3035,100,0.946981,4,4.51152,15.5581,1.04545,0.0515147,4,4.33692,16.3159,0.545455,0.045375,4,4.40387,16.7684,0.575758,0.0551543,4,4.59521,17.0848,0.579545,0.0579533,4,4.46945,17.3587,0.325758,0.0638685,4,2.79935,17.2959,1.04545,0.050814,5,2.70899,17.2937,0.545455,0.0481,5,3.05678,16.4635,0.587121,0.0559735,5,2.57571,17.3201,0.579545,0.05129,5,2.85473,17.2833,0.333333,0.063219,5,
