Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.9863002141577276,14.237534610394908,226.62995171546936,19,3.278688524590164
1,0.005897092338945642,1033.1844531774323,41.47419309616089,5,3.278688524590164
3,0.965568422876053,35.78943237762171,29.60344624519348,8,3.278688524590164
4,0.3256835466289284,700.950780458404,8.48130989074707,3,3.278688524590164
5,0.35727295533870196,668.1536368473345,34.0657696723938,7,3.278688524590164
6,0.16821449698950253,864.3845197339547,42.56607222557068,6,3.278688524590164
7,0.74572524142667,264.2248294048955,23.44265055656433,7,3.278688524590164
8,0.009522049400405797,1029.1769533481788,37.27719688415527,5,3.278688524590164
9,0.012837346447364673,1025.6730511445683,23.988028526306152,4,3.278688524590164
10,0.8959122945771465,108.21197282925891,31.860782623291016,12,3.278688524590164
11,0.4314193110683193,591.1452796394968,22.13676142692566,5,3.278688524590164
12,0.570876357409497,446.18085017905463,34.65716624259949,7,3.278688524590164
13,0.735224215273516,275.3171301509134,28.07901167869568,6,3.278688524590164
14,0.7778432991184009,231.01543416678376,52.598963260650635,12,3.278688524590164
15,0.9927671327296286,7.514599415125891,58.68349766731262,20,3.278688524590164
16,0.17211853942776256,860.0797642250807,32.81184244155884,5,3.278688524590164
17,0.9485649524683915,53.43244837591273,23.110164642333984,9,3.278688524590164
18,0.01380010338358273,1024.4396090640341,31.021971940994263,5,3.278688524590164
19,0.172026039794686,860.030177239572,22.379339933395386,4,3.278688524590164
