Iteration,Cost,Cost reduction,time (ms)
0,7.39953863684648,0.0,320.86873054504395
1,7.312067487508448,0.011821162592822287,1088.3500576019287
2,6.139690667910991,0.1702603406463742,4765.608549118042
3,4.640223864374846,0.3729036238464176,18967.946767807007
4,4.505793886776175,0.39107096970353217,22756.337642669678
5,4.152204428190338,0.43885630821438415,26727.00548171997
6,4.056242319640791,0.45182496927004734,32081.525802612305
7,3.967099735360454,0.46387201553269486,35802.056074142456
8,3.5949213201506542,0.5141695318341184,39721.296548843384
9,3.023821017576146,0.591350060324189,44245.7811832428
10,2.895574015450429,0.6086818168592659,48532.08899497986
11,2.7974060820227855,0.6219485809435575,52929.18300628662
12,2.6290116326698016,0.6447060064557987,57285.16364097595
13,2.5754699819701807,0.6519418157849111,62186.09547615051
14,2.5470031412050456,0.6557889260119436,67179.2860031128
15,2.408933081195822,0.6744482055677925,72529.949426651
16,2.3794403298494173,0.6784339610038874,77120.49436569214
17,2.375100152076218,0.6790205080828616,82534.10220146179
18,2.304989975397889,0.6884954470107039,88014.44625854492
19,2.146507297011965,0.7099133605001677,93647.60398864746
20,1.9326657606952107,0.7388126671747646,98516.34788513184
21,1.9069993181201856,0.7422813216185994,103952.28815078735
22,1.8476246171188997,0.7503054301360718,109498.90995025635
23,1.8427264892771946,0.7509673805740781,115649.57904815674
24,1.816280184973834,0.7545414283088476,121170.85456848145
25,1.729138827719619,0.766318021625124,126591.84765815735
26,1.706278302684903,0.7694074743811216,132329.39958572388
27,1.6928085729475795,0.7712278216214549,138208.3592414856
28,1.6775487321434988,0.7732900908456595,143785.97116470337
29,1.6716023665068993,0.7740937038718809,149800.231218338
30,1.6537339793799042,0.7765085013347955,155749.16195869446
31,1.6475314147069002,0.777346738011082,160990.61822891235
32,1.6475314147069002,0.777346738011082,163360.38327217102
