Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.000149987,129.983,2824.98,7,13,28.5714,751.718,0.197,700.441,0,51.074,1755.9,253.281
0.497592,80.6803,3971.46,7,13,85.7143,2277.04,0.599,2124.35,0,152.077,1352.28,264.929
0.000847388,122.155,2460.61,7,13,14.2857,380.056,0.098,354.718,0,25.238,1761.07,255.108
0.962917,4.20699,5452.8,9,13,88.8889,3374.46,0.804,3147.44,0,226.193,1626.64,365.629
0.220861,86.3805,4825.82,7,13,85.7143,2586.04,0.609,2399.04,0,186.368,1888.53,270.723
0.0587535,85.092,4294.08,7,13,71.4286,2063.79,0.512,1917.44,0,145.828,1882.43,271.911
0.083,95.8571,2797.46,7,13,28.5714,716.625,0.201,665.313,0,51.107,1771.44,245.327
0,52.5131,2552.8,7,13,14.2857,393.774,0.1,368.295,0,25.377,1829.79,265.68
0.531496,74.453,4648.07,8,13,75,2159.37,0.614,2006.95,0,151.789,2114.18,295.346
0.155027,121.656,3688.25,7,13,57.1429,1522.91,0.409,1420.77,0,101.717,1820.77,272.757
0.683517,38.2952,2139.14,7,13,42.8571,1149.93,0.308,1073.76,0,75.85,625.144,296.183
0.920131,9.30243,4171.33,7,13,100,3001.38,0.736,2789.26,0,211.36,791.365,295.37
0.152115,61.0073,4087.56,7,13,71.4286,1887.66,0.519,1743.05,0,144.07,1869.57,257.285
0.930322,8.73838,3925.38,10,13,60,2842.55,0.63,2661.33,0,180.564,551.281,443.443
0,152.89,2556.59,7,13,14.2857,403.922,0.102,372.741,0,31.077,1836.96,253.524
0.401821,102.465,2775.64,7,13,71.4286,1758.31,0.512,1630.43,0,127.358,678.972,265.383
0.812424,11.7666,2952.49,7,13,28.5714,821.411,0.206,759.219,0,61.98,1801.11,266.208
0.895928,17.1571,2922.81,7,13,28.5714,780.799,0.202,729.482,0,51.11,1777.49,301.691
0.119207,100.714,3109.56,7,13,42.8571,1083.14,0.296,1006.41,0,76.418,1703.43,257.831
0.00991652,157.377,2789.61,7,13,28.5714,737.794,0.201,686.431,0,51.157,1742.44,246.892
0,125.048,2454.9,7,13,14.2857,398.037,0.1,372.937,0,24.998,1733.91,260.964
0.0197301,176.878,3502.75,8,13,37.5,1150.41,0.29,1073.63,0,76.483,1990.23,289.996
0,110.674,2461.97,7,13,14.2857,399.731,0.102,374.485,0,25.142,1739.59,261.089
0,63.0467,2440.76,7,13,14.2857,396.378,0.1,370.713,0,25.562,1729.01,254.444
0.0572225,88.5024,3175.34,7,13,42.8571,1129.25,0.297,1053.54,0,75.405,1731.81,248.665
0.909936,6.42806,3148.46,7,13,42.8571,1201.9,0.292,1126.26,0,75.342,1562.52,319.175
0,164.098,2444.17,7,13,14.2857,396.624,0.101,371.24,0,25.281,1725.87,259.895
0.55212,60.9105,1976.03,7,13,28.5714,769.422,0.199,718.377,0,50.841,840.471,304.218
0,121.618,2458.86,7,13,14.2857,399.4,0.099,373.893,0,25.406,1736.37,260.694
0.00844963,128.13,2785.63,7,13,28.5714,754.017,0.199,702.798,0,51.015,1719.45,249.337
0.575478,22.9783,2857.05,7,13,28.5714,760.908,0.196,709.36,0,51.347,1766.8,266.221
0.00361249,172.62,2813.01,7,13,28.5714,721.68,0.203,670.688,0,50.784,1780.77,247.366
1.09079e-05,105.577,2897.58,7,13,28.5714,785.864,0.204,735.193,0,50.461,1780.08,265.596
0.143371,146.638,2794.94,7,13,28.5714,725.654,0.197,674.652,0,50.8,1747.98,255.574
0.0318979,90.1722,3290.77,7,13,42.8571,1196.05,0.293,1119.33,0,76.424,1763.02,263.29
0.946698,3.51549,4141.89,7,13,100,2813.74,0.71,2637.02,0,175.988,957.483,294.548
0.0144243,59.0428,2879.57,7,13,28.5714,787.184,0.204,736.183,0,50.791,1771.33,256.255
6.38039e-08,64.226,4960.99,7,13,100,2811.07,0.713,2632.55,0,177.778,1798.3,269.561
0,64.8838,2446.36,7,13,14.2857,366.102,0.104,340.818,0,25.178,1770.6,249.703
0.033389,172.661,2881.8,7,13,28.5714,782.803,0.205,731.045,0,51.547,1774.95,259.184
0.87357,7.46274,3844.73,7,13,85.7143,2296.83,0.611,2137.53,0,158.668,1207.23,267.372
0,121.939,2493.8,7,13,14.2857,396.34,0.104,371.033,0,25.201,1769.3,265.436
0.0315672,172.933,2665.47,7,13,28.5714,719.649,0.201,667.77,0,51.671,1619.32,263.734
0.000152196,59.838,2481.83,7,13,14.2857,389.866,0.102,364.521,0,25.24,1768.93,258.16
0.0747819,125.231,2816.6,7,13,28.5714,729.862,0.197,679.59,0,50.071,1776.74,247.351
0.613288,20.5135,2439.06,7,13,57.1429,1449.78,0.403,1347.73,0,101.638,652.451,268.081
0.252264,69.3587,2910.27,7,13,28.5714,786.775,0.206,736.163,0,50.4,1775.17,285.019
0,177.38,2491.45,7,13,14.2857,400.661,0.101,375.101,0,25.456,1762.84,264.91
0.00572175,160.908,3528.54,7,13,57.1429,1423.15,0.406,1320.43,0,102.295,1789.33,247.842
0.941418,10.1184,3041.25,7,13,57.1429,1489.6,0.406,1387,0,102.175,1196.19,287.018
0.0154786,137.975,2864.11,7,13,28.5714,770.829,0.201,719.831,0,50.791,1772.27,256.156
0.61958,30.6129,6097.65,10,13,100,3983.36,1.015,3710.09,0,272.232,1630.78,381.859
0,78.5096,2495.68,7,13,14.2857,395.468,0.104,364.314,0,31.046,1792.36,247.204
0.0937109,84.3971,4405.56,7,13,85.7143,2267.56,0.601,2109.3,0,157.642,1804.23,257.748
0.00462993,120.019,2876.75,7,13,28.5714,766.039,0.205,708.972,0,56.857,1793.32,253.032
0.000109553,52.596,3244.66,7,13,42.8571,1149.36,0.304,1072.53,0,76.517,1767.45,260.095
0,114.482,2450.13,7,13,14.2857,358.825,0.099,333.366,0,25.356,1781.17,249.579
0,132.144,2466.64,7,13,14.2857,362.883,0.106,337.395,0,25.38,1796.36,246.918
0.00472692,172.904,2868.22,7,13,28.5714,752.933,0.202,702.229,0,50.497,1786.62,265.106
0.701315,19.64,2412.96,7,13,28.5714,678.783,0.202,628.184,0,50.391,1415.36,255.296
0.899344,11.4286,1852.87,7,13,42.8571,1134.93,0.302,1058.36,0,76.264,370.603,281.627
0.347055,67.9971,3048.17,7,13,57.1429,1592.53,0.402,1490.14,0,101.965,1119.33,265.059
0.969315,2.21307,3043.8,7,13,42.8571,1276.15,0.305,1198.87,0,76.965,1398.28,299.933
