Iteration,Cost,Cost reduction,time (ms)
0,4.8269354368464406,0.0,30.729055404663086
1,4.483816496536108,0.07108421995685543,195.4946517944336
2,3.8509980879943715,0.20218570594548368,618.6931133270264
3,3.4337348104897387,0.28863046638695367,1264.420509338379
4,3.2206079038691824,0.33278413477738844,2033.756971359253
5,2.9104593780813066,0.3970378481004122,2384.359359741211
6,2.855345212726388,0.4084558929605536,2965.754270553589
7,2.5512524419232014,0.47145503077414286,3376.5201568603516
8,2.3006174295209947,0.5233792828552837,4019.172191619873
9,2.0688316621981073,0.5713985220507263,4468.512058258057
10,1.9873384669414162,0.5882815312235055,4923.330783843994
11,1.8163058168586383,0.6237144994743752,5612.2190952301025
12,1.8137306601030931,0.6242479967190012,6303.149223327637
13,1.7485843332390516,0.6377444123467609,6954.143285751343
14,1.743521876077033,0.6387932055672739,7537.455797195435
15,1.7136817659980539,0.6449752045745932,8213.704347610474
16,1.7069249704897382,0.6463750151991021,8998.891115188599
17,1.7061091493621618,0.6465440295019139,9746.087551116943
