Iteration,Cost,Cost reduction,time (ms)
0,35.5962,0.169653,300.577
1,35.5962,0.169653,562.352
2,34.2282,0.201563,720.076
3,34.2282,0.201563,992.435
4,34.2282,0.201563,1144.59
5,34.2282,0.201563,1277.85
