Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
131.408,393.024,99.3333,337.118,10.4319,32.4339,0.467633
119.709,441.305,99.3333,392.51,12.6353,21.7474,1.02
132.135,444.855,99.3333,399.258,12.6703,18.2782,0.784611
120.562,440.632,99.3333,389.53,12.8796,23.781,0.597533
123.981,425.082,99.3333,382.247,12.777,16.0437,0.770067
97.0939,414.994,99.3333,372.851,12.8747,15.6515,0.825001
97.043,406.305,99.3333,362.426,12.9655,16.944,1.069
118.363,437.947,99.3333,392.219,12.894,18.5162,1.10533
137.195,423.626,99.3333,379.72,13.0847,16.7801,0.971143
123.936,427.585,99.3333,384.608,12.7585,16.3106,0.947328
138.722,433.578,99.3333,389.117,12.726,17.4538,0.947653
123.973,415.847,99.3333,373.65,12.8515,15.9008,0.782283
115.583,427.051,99.3333,383.477,12.66,16.8538,1.01527
106.922,406.59,99.3333,364.856,12.8971,15.4905,0.877421
109.529,436.158,99.3333,391.199,12.722,17.9771,0.964456
104.465,407.627,99.3333,364.714,12.956,16.3471,1.07094
106.017,420.768,99.3333,376.38,12.7207,17.8797,0.809522
101.509,408.462,99.3333,365.145,12.769,17.0518,1.14368
129.183,432.992,99.3333,387.061,12.7733,18.6926,0.79387
105.587,422.827,99.3333,377.781,12.9674,17.9989,1.13482
128.415,437.394,99.3333,393.079,12.7718,17.1159,0.950362
118.862,433.649,99.3333,388.576,12.7253,17.8709,1.14346
118.272,422.686,99.3333,379.516,12.796,16.7422,0.837389
125.297,425.939,99.3333,380.413,12.7235,18.9288,0.86063
116.662,418.981,99.3333,375.261,12.7501,17.1686,0.722065
90.3526,417.143,99.3333,373.449,12.6951,17.3466,1.01197
109.36,441.134,99.3333,395.118,12.6685,18.671,1.02964
114.683,422.058,99.3333,378.564,12.6517,16.8768,0.934799
121.708,420.584,99.3333,378.162,12.6947,16.0724,0.93402
113.285,434.712,99.3333,389.013,12.7842,18.7004,0.853391
129.442,428.605,99.3333,385.279,12.86,16.2939,0.890537
121.839,451.546,99.3333,404.413,12.809,19.1214,1.00088
111.242,412.385,99.3333,369.462,12.9827,16.4001,0.987999
108.017,412.861,99.3333,370.073,12.7056,16.331,1.09656
105.903,420.27,99.3333,376.164,12.7861,17.1028,1.02955
113.27,426.233,99.3333,381.177,12.7055,18.1719,0.839277
92.8271,408.948,99.3333,366.01,12.8793,16.4226,1.0674
129.973,427.551,99.3333,384.482,12.6826,16.4802,0.835252
125.247,441.651,99.3333,396.027,12.757,17.9708,0.943798
145.239,434.289,99.3333,389.44,12.8048,17.719,0.725157
106.463,398.519,99.3333,356.563,12.6823,15.9707,0.793286
87.0912,400.417,99.3333,358.372,12.8341,15.95,0.883745
114.387,425.054,99.3333,380.564,12.7999,17.4199,1.1625
100.271,423.575,99.3333,377.527,12.7672,19.6164,0.874776
133.447,426.266,99.3333,384.018,12.8251,15.6841,0.910669
137.862,445.696,99.3333,400.224,12.693,18.1409,0.883402
131.353,445.548,99.3333,399.886,12.9032,17.9014,1.09568
140.548,438.909,99.3333,391.955,12.7674,19.2457,0.69238
131.317,438.124,99.3333,393.897,12.6484,17.4301,0.816307
138.521,440.234,99.3333,394.923,12.6469,17.9036,1.08625
124.395,439.015,99.3333,392.837,12.7989,18.7102,0.902644
107.781,429.49,99.3333,384.521,12.7983,17.5492,0.960586
99.1369,408.375,99.3333,366.071,12.9232,16.1135,0.79136
126.326,430.969,99.3333,386.566,12.7839,17.0597,1.24877
158.433,533.915,99.3333,480.442,16.2821,19.3105,1.12532
162.869,535.491,99.3333,477.493,16.7707,22.8969,0.803446
138.023,398.714,99.3333,353.011,13.3325,20.0773,0.634352
104.663,411.818,99.3333,368.871,12.6305,16.4841,0.836231
125.217,430.283,99.3333,387.004,12.5694,16.6813,0.836534
132.772,419.429,99.3333,371.997,12.667,21.0167,0.638086
134.865,439.021,99.3333,390.318,12.5778,21.5712,0.850084
97.5474,409.475,99.3333,366.711,12.7008,16.3401,1.12972
110.361,416.945,99.3333,373.589,12.772,16.6755,0.757041
113.334,433.901,99.3333,388.584,12.7566,18.1006,0.856614
