Iteration,Cost,Cost reduction,time (ms)
0,41.1835,0.461998,176.086
1,23.9194,0.687528,300.17
2,23.69,0.690525,436.405
3,23.69,0.690525,562.389
4,17.2511,0.774639,650.122
5,14.7411,0.80743,793.109
