Iteration,Cost,Cost reduction,time (ms)
0,4176.86,0.00154484,394.155
1,4138.28,0.0107689,776.549
2,4088.56,0.0226532,1156.58
3,3784.83,0.0952579,1617.79
4,2346.26,0.43914,2097.21
5,1854.65,0.556657,2627.57
