Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
31.7732,60.1516,2.66667,17.5993,8.9843,19.7669,0.63501
22.2325,60.7539,2.66667,18.7937,9.14856,18.2085,0.537063
86.2472,69.9213,2.66667,19.2327,8.92598,27.2961,0.277499
37.6312,65.7611,2.66667,18.0559,9.00244,24.5629,0.403936
131.978,69.8851,2.66667,18.511,8.99879,27.9864,0.272688
62.9502,59.9788,2.66667,16.8723,9.05541,22.4213,0.175252
73.3001,73.7766,2.66667,18.4803,9.41973,33.2895,1.31959
43.0466,80.1066,2.66667,20.5205,9.15142,34.0915,0.746412
61.1023,86.5814,2.66667,18.7519,9.00922,45.2022,0.228965
32.7272,78.99,2.66667,19.1068,9.13795,36.209,12.5557
55.1653,72.9297,2.66667,17.9761,9.10727,31.8158,1.95986
22.1461,57.1335,2.66667,18.23,9.03559,16.239,1.0099
29.5494,63.0523,2.66667,17.6621,9.07109,22.7987,0.7871
32.3202,66.8264,2.66667,18.6928,9.0588,24.1932,0.803516
58.8592,74.7491,2.66667,17.9779,9.04032,34.4646,0.261464
28.2754,70.428,2.66667,18.9044,9.06966,27.6121,0.304857
29.7158,79.4186,2.66667,18.2628,9.012,38.524,0.259094
87.9761,80.7824,2.66667,18.3393,9.0003,39.8177,0.243166
25.3787,73.7613,2.66667,19.294,8.99105,30.6256,0.452534
69.0303,89.3061,2.66667,18.3939,9.02419,48.6411,0.47902
26.6197,62.8206,2.66667,18.2068,9.01951,21.2897,0.646204
28.7263,64.0842,2.66667,20.2809,8.97571,17.9018,1.06035
61.9778,68.7583,2.66667,18.1865,9.23328,27.5066,2.1691
35.6845,62.4729,2.66667,16.968,9.07266,23.5895,0.338472
39.4437,59.8087,2.66667,17.2761,9.04805,20.2619,0.437797
21.9161,63.1208,2.66667,18.72,9.11754,20.9027,0.468286
66.6209,88.3923,2.66667,18.422,9.11055,47.8147,0.112827
135.341,62.4286,2.66667,17.0275,9.01169,23.9986,0.0777595
1323.2,42.909,2.66667,14.9459,9.08295,9.5646,0.0377268
179.796,85.2248,2.66667,18.3935,9.01447,44.0446,0.157912
44.2471,65.1558,2.66667,18.0401,9.02346,24.5424,0.469423
65.7747,79.7246,2.66667,18.8669,9.05463,37.0133,0.195735
202.541,59.8632,2.66667,15.5581,9.04052,24.5046,0.173075
78.9926,65.7358,2.66667,17.3038,8.99854,26.5836,0.245398
72.7092,78.4824,2.66667,18.7667,9.11598,35.6642,0.448292
33.4102,69.1329,2.66667,19.4479,9.03345,25.6424,0.433278
69.0659,76.9151,2.66667,16.0091,9.01661,40.7847,0.174084
76.7414,88.1901,2.66667,18.9425,9.04927,45.9118,0.19291
55.656,72.8781,2.66667,18.532,9.04211,31.4403,0.232013
35.8395,68.9022,2.66667,18.6275,9.00283,27.1515,0.374726
46.627,66.1914,2.66667,17.294,8.98981,27.1796,0.469573
54.7509,64.4141,2.66667,17.1443,9.009,25.7387,0.559817
172.088,72.4945,2.66667,18.7081,8.99373,29.9463,0.17463
56.907,64.1006,2.66667,16.9213,8.99604,25.8268,0.481771
73.864,70.4637,2.66667,19.0064,9.06409,28.0374,0.187013
52.0523,78.9075,2.66667,19.1359,9.29451,35.1865,3.37312
1096.75,58.5612,2.66667,17.0514,8.97022,19.6833,0.164196
32429.2,44.3158,2.66667,15.0025,9.14201,10.0897,0.257972
165.217,49.3485,2.66667,15.7145,9.06552,14.6541,0.0186837
33.7694,70.7244,2.66667,20.244,9.02023,24.4676,0.395931
23.7449,69.0043,2.66667,20.0748,9.09059,23.4104,0.613604
25.6894,73.0107,2.66667,20.7272,9.0104,26.455,0.411337
21.5751,53.1791,2.66667,17.3762,8.98902,13.8652,1.02343
23.593,64.3813,2.66667,20.8515,9.03776,17.9076,0.734439
50.2483,69.9718,2.66667,19.0634,9.04889,27.1626,4.36843
73.9727,72.7856,2.66667,18.3673,8.96648,31.584,0.192149
39.4286,76.8495,2.66667,18.319,8.99987,36.1001,1.4611
70.2556,96.3092,2.66667,17.8181,9.10569,57.1613,0.916445
68.1143,89.5498,2.66667,19.2864,8.97806,47.2444,0.184109
45.8795,71.4971,2.66667,18.623,8.9926,29.3393,0.160317
782.476,69.5575,2.66667,17.3936,9.00696,30.5071,0.236982
23.587,56.0727,2.66667,17.7221,9.03745,15.2116,0.558437
37.718,66.6898,2.66667,18.8636,9.02687,23.8154,0.545713
25.1759,65.2996,2.66667,18.0725,9.02521,24.7976,0.827353
549.234,65.3345,2.66667,17.6546,9.05644,25.7764,0.130466
80.563,95.3863,2.66667,18.7646,9.08946,54.6075,0.0625762
805.164,41.5141,2.66667,14.3046,9.0096,9.46417,0.036864
2646.7,50.6764,2.66667,16.5726,9.05754,13.6674,0.130012
43.2414,66.2825,2.66667,18.0969,9.10072,24.8535,0.34608
25.3409,68.0286,2.66667,21.3177,9.03742,19.6762,0.746349
61.721,73.4702,2.66667,18.6108,9.03297,31.4284,0.604896
48.6333,67.7158,2.66667,19.552,9.05313,23.1929,0.79912
55.4464,74.1319,2.66667,18.6206,9.00414,31.696,0.371517
26.4915,73.4277,2.66667,19.0902,9.10836,30.7612,0.870115
74.4765,67.8404,2.66667,17.01,9.01795,29.8283,0.143259
20.952,56.9976,2.66667,18.0189,9.01334,15.6184,0.835717
32.9677,77.2158,2.66667,19.3642,9.09758,33.3412,0.466224
72.0171,88.727,2.66667,18.3379,9.04872,47.7588,0.231794
28.2895,64.7121,2.66667,19.6736,9.08099,20.1288,0.528754
26.1071,72.0059,2.66667,19.5371,8.98616,28.3151,0.428098
618.592,52.3653,2.66667,16.0803,8.99043,16.6282,0.0644013
26.2944,60.0614,2.66667,18.4062,9.01301,18.2651,0.366209
22.3755,53.9242,2.66667,17.3598,9.06562,14.7008,0.877544
62.9447,62.8284,2.66667,18.0302,8.99471,22.0972,0.560042
155.184,72.4934,2.66667,16.9904,9.06626,34.8045,0.157756
78.657,65.684,2.66667,18.4611,9.07095,24.1743,6.53117
947.915,73.2817,2.66667,17.2867,9.0012,34.7697,0.148671
24.1547,61.1248,2.66667,18.9659,9.03709,17.9313,0.661542
35.2034,67.7636,2.66667,17.9169,9.01335,27.1949,0.183806
28.3684,67.3746,2.66667,18.6455,9.05366,24.9209,0.634963
27.3425,68.5271,2.66667,19.9645,9.05228,23.2594,0.390609
425.007,81.278,2.66667,16.6417,8.99248,43.4174,0.10905
80.2421,75.5658,2.66667,16.4814,9.0303,38.3967,0.0727235
26.0471,59.4915,2.66667,19.3207,9.02156,15.7423,1.08627
75.3409,80.1798,2.66667,17.7947,9.00931,40.5246,0.0955256
21.8019,53.1775,2.66667,17.5487,9.01908,13.4048,0.752696
51.2287,69.7775,2.66667,18.0904,9.06633,28.8788,0.30803
66.7984,88.2342,2.66667,17.5857,9.06734,49.3651,0.404962
24.6178,59.7434,2.66667,19.2568,9.03998,16.205,0.610585
116.393,86.4095,2.66667,18.1698,9.00376,45.7627,0.0775097
