Iteration,Cost,Cost reduction,time (ms)
0,5.000733836846436,0.0,28.769969940185547
1,4.658131366126973,0.06851043904698495,175.15254020690918
2,3.8878954175678992,0.22253502297581096,1300.0986576080322
3,3.697197629036321,0.260668983861007,1655.3230285644531
4,3.6205778497103314,0.2759906909995552,2120.877265930176
5,3.521533682793039,0.2957966175192821,2488.9392852783203
6,2.648618168407009,0.47035410105384023,2910.2518558502197
7,2.5193568927735077,0.4962025624698584,3348.703384399414
8,2.511884313295896,0.4976968590514025,3731.2211990356445
9,2.5026346615452844,0.4995465179319569,5050.4796504974365
10,2.4926559041997294,0.5015419765328585,5526.9615650177
11,2.4925729363377442,0.5015585676702179,5838.877201080322
