Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.624623,2.89802,4764.65,6,55,9.15212,2922,8,2225,55,628,1211,549
0,16.5676,2881.31,6,55,2.25848,783,4,641,11,126,1503,521
0.529881,3.46008,2926.12,6,55,2.98212,1067,6,784,22,254,1277,504
0.606481,3.42343,4111.92,6,55,6.19091,2228,6,1522,55,637,1239,572
0.526296,4.10826,2913.97,6,55,2.66545,961,4,677,21,256,1272,600
0.398405,5.26858,2770.82,6,55,1.79667,769,3,482,21,259,1260,652
0.845122,1.41383,4181.95,6,55,5.96273,2308,7,1450,66,779,1305,495
0.556763,3.42129,2546.43,6,55,1.42545,662,3,373,22,261,1321,484
0.0767319,7.85796,2803.22,6,55,1.75091,833,3,542,22,262,1267,616
0.672402,4.92449,2789.01,6,55,2.14576,1006,5,570,33,396,1253,455
0.603662,3.46021,3047.18,6,55,2.70939,1169,4,733,33,396,1250,549
0.537005,11.196,3342.16,6,55,3.73788,1469,5,1029,33,398,1226,565
0.863128,1.12513,4275.43,6,55,5.63152,2289,7,1556,55,665,1274,631
0.493668,7.22353,2687.58,6,55,2.30879,877,4,584,22,264,1265,467
0.758766,2.70127,4326.22,6,55,6.00424,2362,7,1622,55,672,1266,610
0.177314,7.95915,2516.54,6,55,1.68576,747,4,450,22,269,1251,439
0,13.0209,2158.23,6,55,0.760606,351,2,204,11,133,1247,483
0.0955064,8.15055,2734.92,6,55,2.27818,945,5,650,22,265,1260,446
0.838986,1.68918,3999.7,6,55,5.57061,2150,7,1419,55,664,1229,541
0.564867,3.19789,4867.3,6,55,7.06606,2934,9,2106,56,756,1262,586
0.453862,4.21633,2772.7,6,55,1.93182,882,4,557,22,296,1301,513
0.51949,7.33436,3224,6,55,3.14455,1330,5,864,33,424,1263,551
0.708398,2.76753,5027.44,6,55,6.97121,3077,9,2254,57,751,1278,585
0.42223,3.9961,3615.06,6,55,4.11909,1717,5,1213,34,459,1267,559
0,10.7235,2332.73,6,55,1.31061,507,3,341,11,150,1251,500
0.256451,9.2455,4730.58,6,55,6.73758,2785,8,2128,45,598,1254,610
0.57697,5.09438,3537.21,6,55,3.93303,1719,4,1232,34,446,1241,500
0.55919,8.72994,3997.47,6,55,5.05333,2051,7,1550,34,456,1276,586
0.463751,5.29268,4947.43,6,55,7.87152,3076,7,2248,58,754,1265,531
0.218219,21.7732,4636.81,6,55,6.30424,2706,8,2038,45,607,1246,600
0.271792,5.44994,2690.51,6,55,2.01152,885,4,556,22,301,1266,469
0.422859,10.4605,2834.74,6,55,1.95909,975,5,543,33,391,1261,516
0.855089,1.04933,4055.97,6,55,4.45848,2010,5,1376,44,576,1335,632
0.0299069,10.1474,2702.81,6,55,1.78273,803,3,470,22,304,1316,515
0.797275,2.58818,5125.12,6,55,6.64848,2936,7,2120,56,744,1453,648
0,8.58151,2217.37,6,55,0.975152,409,3,246,11,148,1252,484
0.337778,5.54657,2573.24,6,55,1.93182,764,5,472,21,262,1280,459
0.630073,3.58411,3977.62,6,55,4.47879,2044,6,1253,55,720,1317,538
0.783954,1.55887,3831.97,6,55,4.34394,1901,5,1238,44,606,1289,556
0.839989,1.26658,3921.05,6,55,3.99636,2007,6,1196,55,742,1263,571
0.769805,1.98216,4380.59,6,55,5.48485,2479,7,1678,55,733,1239,586
0.543666,3.24456,5106.72,6,55,8.27697,3183,8,2514,46,610,1238,606
0.00193465,10.7828,2984.35,6,55,2.99939,1141,4,807,22,304,1278,490
0.737698,1.97992,4906.45,6,55,7.23182,3021,7,2038,68,897,1229,578
0.120861,13.0856,3144.99,6,55,2.83424,1228,4,897,22,301,1268,559
0,7.34025,2371.53,6,55,1.39182,528,3,363,11,149,1262,498
0.478511,9.7407,2606.51,6,55,1.89636,791,5,500,21,261,1282,457
0.821047,1.92548,3618.49,6,55,3.13182,1720,6,958,55,694,1258,560
0.212392,10.0642,2628.99,6,55,1.74848,823,3,492,22,301,1255,472
0.366154,5.55222,3193.05,6,55,3.15242,1400,4,926,33,432,1242,472
0.808702,2.22922,4697.04,6,55,6.90242,2780,7,1972,57,736,1294,543
0.722975,2.15038,4487.38,6,55,5.12697,2274,6,1614,45,603,1516,617
0,8.1067,2341.86,6,55,1.57515,593,3,424,11,153,1269,402
0.684885,4.32441,4344.9,6,55,5.7497,2393,9,1746,44,589,1258,612
0,7.36944,2340.98,6,55,1.36061,525,3,360,11,150,1310,438
0.0153135,12.8078,3514.78,6,55,3.43212,1597,7,959,44,582,1252,587
0.688915,2.85032,3458.91,6,55,3.51727,1538,5,1048,33,446,1265,580
0.11867,6.88473,2811.74,6,55,2.12909,899,4,574,22,298,1265,574
0.618513,2.54705,4438.69,6,55,5.3003,2514,6,1710,55,734,1265,577
0.606134,3.79433,3285.89,6,55,2.87,1390,4,911,33,437,1281,524
0.442574,3.99708,3120.7,6,55,2.96515,1271,5,779,34,449,1264,512
0.580381,4.41565,4034.19,6,55,4.59939,2143,6,1321,55,752,1282,537
0.0825038,13.0688,3501.66,6,55,3.49364,1584,5,1101,33,441,1295,545
0.0679487,6.71857,2820.46,6,55,2.19576,908,4,587,22,292,1279,556
0,8.23001,2191.45,6,55,0.827273,357,2,213,11,130,1299,462
0.825655,1.43594,3930.3,6,55,3.7403,1744,7,1121,44,567,1613,501
0.358265,11.3592,3627.09,6,55,4.11121,1790,6,1293,34,453,1277,476
0.561543,5.17786,6840.16,6,55,12.5442,4848,12,3850,70,907,1335,574
0.805808,1.4391,3029.77,6,55,2.28818,1108,4,623,33,443,1285,566
