Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
682.881,10.1473,10.6667,1.5188,1.36959,5.71585,0.179173
315.344,9.89304,10.6667,1.51213,1.37762,5.4676,0.281033
162.929,10.0435,10.6667,1.54403,1.36809,5.56646,0.284622
364.829,10.1489,10.6667,1.54452,1.37073,5.69043,0.262114
242.5,9.90652,10.6667,1.52102,1.36265,5.48167,0.321947
364.816,10.1681,10.6667,1.5327,1.36669,5.73374,0.268043
163.034,9.83318,10.6667,1.52796,1.36042,5.38943,0.350875
139.666,9.85617,10.6667,1.52896,1.36608,5.41349,0.349171
225.797,10.1297,10.6667,1.54922,1.36858,5.65239,0.323534
231.844,10.0825,10.6667,1.52171,1.36848,5.65693,0.298038
556.769,10.4224,10.6667,1.54355,1.37012,5.95187,0.178623
149.412,9.63429,10.6667,1.50383,1.36348,5.23799,0.341321
184.065,10.0926,10.6667,1.54663,1.36418,5.61354,0.361248
156.886,9.82548,10.6667,1.51978,1.36422,5.39952,0.285484
352.768,10.0619,10.6667,1.52265,1.36684,5.63373,0.311951
230.234,9.96503,10.6667,1.50127,1.36571,5.5676,0.314216
247.518,10.1937,10.6667,1.52108,1.36997,5.76281,0.303266
74.0769,9.55486,10.6667,1.51843,1.36862,5.11803,0.427284
420.253,10.2491,10.6667,1.53649,1.37033,5.79809,0.233008
197.222,9.88613,10.6667,1.52603,1.3665,5.45281,0.328195
325.148,10.0043,10.6667,1.56277,1.36833,5.5045,0.411235
130.303,9.83906,10.6667,1.5322,1.37766,5.37346,0.343996
402.378,10.2559,10.6667,1.52649,1.36393,5.84302,0.287039
161.508,10.0189,10.6667,1.52864,1.36709,5.56871,0.281129
196.289,9.94144,10.6667,1.53891,1.36887,5.4822,0.310554
459.58,10.1258,10.6667,1.51207,1.3643,5.72817,0.226214
74.4181,9.72633,10.6667,1.51897,1.3662,5.28777,0.377239
142.385,9.87229,10.6667,1.5184,1.36654,5.44089,0.347103
125.399,9.93606,10.6667,1.53201,1.37012,5.47957,0.363446
129.15,9.9751,10.6667,1.5331,1.36131,5.53042,0.379282
162.862,9.89903,10.6667,1.54196,1.36954,5.43895,0.374753
126.563,9.73945,10.6667,1.54452,1.36238,5.27901,0.395385
