Iteration,Cost,Cost reduction,time (ms)
0,36.3136,0.235431,2159.06
1,31.8215,0.330011,4452.07
2,24.9096,0.475538,6718.57
3,18.0773,0.619389,9026.58
4,15.7143,0.669142,11360.7
5,15.7143,0.669142,13694
