Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
54.03,0,100,42.274,3.395,4.63,0,0,0
55.553,0,100,43.748,3.365,4.556,0,0,0
60.077,0,100,47.956,4.189,4.565,0,0,0
59.165,0,100,46.743,4.382,4.398,0,0,0
65.057,0,100,51.97,4.605,4.366,0,0,0
65.631,0,100,51.741,4.86,4.609,0,0,0
65.252,0,100,51.337,4.793,4.811,0,0,0
67.374,0,100,53.69,4.67,4.642,0,0,0
68.131,0,100,54.217,4.738,4.706,0,0,0
68.802,0,100,54.583,4.696,5.113,0,0,0
68.796,0,100,54.825,4.803,4.588,0,0,0
68.34,0,100,54.259,4.827,4.656,0,0,0
67.982,0,100,53.074,4.82,5.544,0,0,0
99.882,0,100,83.655,4.687,5.937,0,0,0
131.383,0,100,112.503,4.869,7.265,0,0,0
142.316,0,100,123.146,4.738,7.412,0,0,0
144.763,0,100,125.229,4.899,7.356,0,0,0
145.664,0,100,126.336,4.782,7.387,0,0,0
144.341,0,100,125.048,4.887,7.492,0,0,0
145.412,0,100,125.418,4.775,8.215,0,0,0
144.566,0,100,125.886,4.714,7.271,0,0,0
144.865,0,100,125.679,4.766,7.443,0,0,0
145.639,0,100,126.19,4.853,7.636,0,0,0
143.695,0,100,124.578,4.818,7.381,0,0,0
143.299,0,100,123.526,4.958,7.672,0,0,0
145.179,0,100,125.96,4.788,7.445,0,0,0
146.085,0,100,126.648,4.894,7.396,0,0,0
144.346,0,100,125.288,4.798,7.468,0,0,0
140.306,0,100,120.881,4.933,7.434,0,0,0
139.725,0,100,120.465,4.86,7.381,0,0,0
140.685,0,100,121.476,4.754,7.574,0,0,0
139.244,0,100,120.143,4.763,7.436,0,0,0
141.753,0,100,122.469,4.795,7.511,0,0,0
136.625,0,100,116.978,5.049,7.632,0,0,0
137.131,0,100,117.751,4.825,7.394,0,0,0
137.338,0,100,118.018,4.88,7.474,0,0,0
137.87,0,100,118.429,4.953,7.45,0,0,0
135.472,0,100,116.395,4.772,7.343,0,0,0
136.725,0,100,117.697,4.693,7.377,0,0,0
135.542,0,100,116.396,4.885,7.464,0,0,0
135.811,0,100,116.442,4.94,7.446,0,0,0
135.971,0,100,116.626,4.857,7.472,0,0,0
138.726,0,100,119.387,4.816,7.322,0,0,0
137.69,0,100,118.335,4.826,7.577,0,0,0
140.571,0,100,121.136,5.106,7.431,0,0,0
136.385,0,100,116.961,4.896,7.439,0,0,0
139.747,0,100,120.57,4.978,7.314,0,0,0
139.759,0,100,120.8,4.799,7.274,0,0,0
139.263,0,100,119.152,4.738,8.305,0,0,0
141.725,0,100,122.033,5.063,7.556,0,0,0
139.656,0,100,119.909,4.771,7.575,0,0,0
141.82,0,100,122.434,4.944,7.405,0,0,0
133.236,0,100,113.579,4.777,7.731,0,0,0
127.644,0,100,109.062,4.835,7.169,0,0,0
125.521,0,100,107.547,4.959,6.675,0,0,0
124.972,0,100,106.713,4.919,7.005,0,0,0
124.619,0,100,106.911,4.751,6.618,0,0,0
123.067,0,100,105.056,4.813,6.835,0,0,0
124.146,0,100,105.762,4.842,6.756,0,0,0
121.239,0,100,103.07,4.922,6.694,0,0,0
123.438,0,100,105.107,4.894,6.843,0,0,0
123.653,0,100,105.45,5.009,6.871,0,0,0
125.999,0,100,107.634,4.768,7.172,0,0,0
122.084,0,100,104.007,4.964,6.761,0,0,0
121.179,0,100,103.056,4.837,6.811,0,0,0
124.279,0,100,106.076,4.914,6.868,0,0,0
122.808,0,100,104.217,5.169,6.814,0,0,0
124.594,0,100,106.283,4.902,6.831,0,0,0
124.259,0,100,106.082,4.811,6.828,0,0,0
123.733,0,100,105.521,4.828,6.752,0,0,0
125.325,0,100,107.448,4.743,6.719,0,0,0
