Iteration,Cost,Cost reduction,time (ms)
0,10.1694,0.67565,621.114
1,9.16422,0.707711,1194.16
2,9.16422,0.707711,1768.37
3,9.16422,0.707711,1867.21
4,9.16422,0.707711,1952.6
5,9.16422,0.707711,2028.63
6,9.16422,0.707711,2106.78
