Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
59.6445,0,0,8.46785,100,5.53822,0.681389,1.36096,0
5.66762,0,0,8.85504,100,5.78053,0.713276,1.46288,0
53.126,0,0,8.4749,100,5.55978,0.690829,1.3414,0
412.922,0,0,8.06535,100,5.29843,0.682616,1.22066,0
16.2787,0,0,8.54219,100,5.55305,0.701929,1.39683,0
34.7646,0,0,8.57504,100,5.61228,0.692506,1.37825,0
26.0048,0,0,8.59097,100,5.62205,0.698713,1.38355,0
326.625,0,0,8.15468,100,5.32729,0.676718,1.28214,0
60.754,0,0,8.51034,100,5.57027,0.69745,1.36027,0
263.466,0,0,8.16052,100,5.35132,0.678864,1.26831,0
16.9108,0,0,8.73248,100,5.70606,0.700065,1.4242,0
10.3555,0,0,8.62037,100,5.64438,0.694492,1.39491,0
42.8256,0,0,8.42119,100,5.5106,0.686939,1.34527,0
12.8862,0,0,8.71315,100,5.66597,0.707461,1.43957,0
390.933,0,0,8.07219,100,5.29241,0.672641,1.24069,0
114.197,0,0,8.349,100,5.45161,0.69105,1.32727,0
17.8848,0,0,8.8755,100,5.76278,0.710525,1.49807,0
56.223,0,0,8.35144,100,5.49046,0.680906,1.30632,0
10.3447,0,0,9.24056,100,5.9835,0.732618,1.60259,0
67.7977,0,0,8.41841,100,5.50194,0.694568,1.33518,0
31.0399,0,0,8.67594,100,5.66543,0.706607,1.41251,0
103.056,0,0,8.08608,100,5.29405,0.677296,1.24252,0
17.1427,0,0,8.91077,100,5.81393,0.711256,1.47677,0
58.4333,0,0,8.25673,100,5.42603,0.675871,1.28413,0
42.7545,0,0,8.59389,100,5.63289,0.695482,1.37809,0
41.965,0,0,8.23831,100,5.40168,0.67823,1.28722,0
25.3387,0,0,8.68066,100,5.66842,0.700821,1.4178,0
23.7408,0,0,8.90157,100,5.81115,0.715211,1.4802,0
15.7947,0,0,8.81513,100,5.74287,0.701241,1.47125,0
1106.46,0,0,7.68273,100,5.05317,0.65871,1.12532,0
64.9462,0,0,8.56567,100,5.60952,0.695176,1.3741,0
465.836,0,0,7.93144,100,5.22375,0.673346,1.18064,0
9.22098,0,0,8.702,100,5.69639,0.702663,1.41139,0
70.0914,0,0,8.25828,100,5.41606,0.683115,1.28155,0
9.08063,0,0,8.85254,100,5.78949,0.703917,1.45495,0
524.842,0,0,8.21628,100,5.37279,0.682599,1.29261,0
14.7467,0,0,8.84637,100,5.77983,0.699584,1.46756,0
18.4998,0,0,8.33928,100,5.45855,0.683017,1.31998,0
