Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.172158,111.072,161.242,1,13,0.2,29.189,0.022,3.752,1.236,24.175,50.633,33.829
0.693921,18.2869,155.48,1,13,0.2,28.649,0.014,3.393,1.206,24.032,43.275,40.169
0.293684,37.3559,147.439,1,13,0.2,28.758,0.007,3.489,1.211,24.049,41.061,33.056
0.805899,24.2931,165.221,1,13,0.2,30.008,0.006,2.769,1.311,25.918,53.967,37.065
0.860277,8.62482,139.949,1,13,0.2,29.429,0.006,3.488,1.823,24.109,25.201,40.368
0.275603,47.1866,153.199,1,13,0.2,28.831,0.006,3.394,1.089,24.34,46.901,33.234
0.74949,38.1263,150.473,1,13,0.2,28.636,0.006,2.846,1.203,24.576,41.967,36.506
0.330129,64.4351,188.477,1,13,0.2,30.385,0.007,3.317,1.212,25.846,70.884,42.99
0.158009,109.895,162.456,1,13,0.2,29.359,0.006,3.427,1.242,24.681,51.802,35.791
0.499948,51.5007,148.393,1,13,0.2,28.353,0.006,3.259,1.102,23.983,42.661,33.659
0,171.924,79.826,1,13,0.2,29.457,0.007,3.2,1.238,25.009,12.37,0
0.270712,103.647,167.896,1,13,0.2,28.877,0.007,3.39,1.156,24.321,54.844,39.787
0.770481,33.6094,164.052,1,13,0.2,29.103,0.012,2.806,1.333,24.949,54.19,37.716
0.762775,32.5262,164.478,1,13,0.2,28.63,0.016,2.804,1.266,24.541,55.188,37.353
0.75312,32.3237,138.395,1,13,0.2,28.31,0.006,3.318,1.165,23.818,30.121,34.353
0.195014,67.2698,154.747,1,13,0.2,28.885,0.007,3.179,1.183,24.513,41.204,38.547
0.104664,135.337,141.617,1,13,0.2,28.594,0.006,2.702,1.316,24.567,29.605,39.729
0.0397649,142.233,142.825,1,13,0.2,28.94,0.007,3.154,1.167,24.61,30.183,39.564
0.877986,6.26299,145.116,1,13,0.2,29.551,0.007,3.447,1.213,24.882,34.113,37.177
0.774686,36.1983,174.19,1,13,0.2,28.463,0.007,2.692,1.143,24.618,65.364,37.095
0.731158,41.1788,138.722,1,13,0.2,29.338,0.006,3.207,1.236,24.885,29.409,34.987
0.0989584,53.1161,168.062,1,13,0.2,30.473,0.011,3.425,1.24,25.793,56.775,35.455
0.82824,17.4335,158.589,1,13,0.2,28.439,0.008,2.856,1.225,24.347,51.232,36.84
0.321877,89.8309,161.094,1,13,0.2,28.486,0.006,3.173,1.155,24.149,51.604,38.587
0.724704,43.1279,158.386,1,13,0.2,29.911,0.006,3.419,1.721,24.762,48.719,34.724
0.138672,90.7061,157.224,1,13,0.2,29.189,0.007,3.417,1.224,24.539,47.44,35.35
0.791604,23.3296,150.573,1,13,0.2,29.589,0.006,2.779,1.777,25.023,42.945,35.401
0.238444,69.2896,155.53,1,13,0.2,29.065,0.006,3.54,1.183,24.333,43.204,37.855
0.0408833,160.154,140.235,1,13,0.2,29.525,0.006,3.608,1.196,24.711,27.41,38.908
0,106.065,81.253,1,13,0.2,29.439,0.006,3.475,1.264,24.691,12.322,0
0.866221,12.1403,160.474,1,13,0.2,29.272,0.006,2.816,1.25,25.196,52.658,36.122
0.857409,24.2824,149.728,1,13,0.2,29.118,0.007,2.993,1.767,24.348,43.804,34.839
0.39357,44.8557,169.028,1,13,0.2,28.751,0.007,3.402,1.105,24.234,48.421,46.921
0.894821,5.92273,141.63,1,13,0.2,28.629,0.006,2.699,1.239,24.682,32.691,38.219
0.534508,34.4982,137.175,1,13,0.2,30.142,0.006,3.335,1.206,25.59,28.098,32.993
0.905369,8.05396,152.034,1,13,0.2,30.593,0.006,3.464,2.131,24.988,38.343,37.981
0.0532253,174.091,143.425,1,13,0.2,29.39,0.006,3.397,1.256,24.728,29.507,39.737
0.84962,19.5497,169.055,1,13,0.2,28.288,0.007,2.833,1.129,24.317,60.215,37.364
0.219046,125.411,155.526,1,13,0.2,30.89,0.008,3.502,2.262,25.116,42.68,38.511
0,122.258,78.92,1,13,0.2,29.231,0.006,2.803,1.266,25.153,12.104,0
0.813259,21.1853,144.459,1,13,0.2,28.664,0.01,2.913,1.158,24.58,36.568,36.589
0.243054,83.9201,157.754,1,13,0.2,30.093,0.006,3.496,1.18,25.407,49.324,33.298
0.263589,66.5742,145.518,1,13,0.2,29.648,0.009,3.584,1.199,24.853,35.404,35.119
0.79481,21.4492,156.648,1,13,0.2,29.815,0.006,2.888,1.346,25.573,48.319,36.054
0.45886,28.4169,162.632,1,13,0.2,29.574,0.007,3.443,1.184,24.937,53.3,33.425
0.699583,47.7412,186.418,1,13,0.2,28.849,0.006,2.693,1.216,24.93,77.71,36.108
0.213903,113.18,159.528,1,13,0.2,29.291,0.007,3.514,1.07,24.698,46.912,39.416
0.767199,28.1695,145.924,1,13,0.2,29.228,0.006,2.805,1.214,25.199,38.467,35.249
0.346353,76.1314,145.82,1,13,0.2,29.486,0.007,3.394,1.153,24.929,30.975,40.44
0.848699,10.8864,158.897,1,13,0.2,29.011,0.01,2.848,1.361,24.79,48.697,38.231
0.783837,27.1091,142.693,1,13,0.2,28.693,0.007,2.897,1.125,24.661,35.363,36.371
0.762974,36.2389,163.088,1,13,0.2,29.797,0.007,2.791,2.128,24.868,54.381,36.605
0.726991,46.7648,158.498,1,13,0.2,29.546,0.006,2.683,1.849,25.006,51.156,35.195
0.111206,55.7536,132.227,1,13,0.2,29.534,0.007,3.413,1.235,24.876,25.327,34.007
0.709116,47.9546,146.585,1,13,0.2,29.906,0.007,2.65,1.191,26.054,37.353,35.531
0.792852,23.6863,146.142,1,13,0.2,28.319,0.006,2.703,1.171,24.437,39.095,36.834
0.773332,36.0295,174.131,1,13,0.2,28.985,0.007,2.87,1.214,24.892,63.937,37.626
0.165901,104.303,163.903,1,13,0.2,29.835,0.007,3.594,1.188,25.044,53.151,34.588
0.620805,68.4214,166.376,1,13,0.2,30.173,0.007,3.502,1.217,25.443,52.254,39.393
0.152649,93.7801,142.509,1,13,0.2,28.543,0.006,3.166,1.151,24.218,28.208,39.889
0,63.0467,128.259,1,13,0.2,29.627,0.012,3.108,1.314,25.19,14.263,42.083
0.215168,73.6754,138.841,1,13,0.2,28.895,0.014,2.815,1.349,24.714,28.94,36.365
0.864389,9.67882,169.485,1,13,0.2,29.649,0.007,2.828,1.128,25.683,58.005,37.801
