Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.324832,45.5221,740.734,1,55,0.467273,210.001,1.743,38.912,11.836,157.506,392.955,79.654
0.276546,45.2157,757.961,1,55,0.618182,216.51,1.764,44.884,12.155,157.703,394.309,90.511
0.177041,51.0769,747.972,1,55,0.545455,216.268,1.873,43.649,11.857,158.885,396.164,78.587
0.297307,47.1642,762.997,1,55,0.585455,215.242,1.92,42.818,12.077,158.422,398.898,93.89
0.185086,56.7422,773.721,1,55,0.68,219.884,1.864,46.973,11.617,159.426,401.184,92.387
0.174732,58.8051,783.447,1,55,0.663636,225.477,1.682,53.198,11.786,158.807,396.159,100.212
0.403628,38.5983,751.827,1,55,0.610909,217.487,1.721,44.806,11.877,159.078,409.195,69.94
0.358,42.8739,754.447,1,55,0.310909,202.987,1.63,31.044,11.528,158.782,399.683,89.414
0.210641,54.421,748.752,1,55,0.589091,215.353,1.765,41.237,12.174,160.173,400.337,75.302
0.285844,47.3179,764.505,1,55,0.483636,212.554,2.481,39.507,11.753,158.809,400.126,89.646
0.249125,48.5524,759.169,1,55,0.449091,207.654,1.7,34.383,11.735,159.833,403.683,92.449
0.194755,51.893,759.457,1,55,0.505455,213.599,1.714,39.5,11.772,160.608,399.594,89.26
0.201476,53.531,737.683,1,55,0.310909,207.789,1.657,34.613,11.511,160.004,397.507,73.602
0.188345,51.3893,737.794,1,55,0.470909,211.981,1.731,37.525,12.378,160.343,398.704,70.684
0.228731,46.8222,740.58,1,55,0.505455,215.141,1.743,39.85,12.457,161.088,391.388,74.243
0.321353,46.2906,760.631,1,55,0.449091,214.149,1.66,38.552,12.308,161.626,418.579,72.762
0.209882,48.1877,758.573,1,55,0.492727,215.754,1.706,39.84,12.256,161.948,401.324,83.871
0.322217,43.3105,758.474,1,55,0.485455,220.41,1.698,43.914,12.403,162.392,398.423,79.025
0.384555,40.922,750.199,1,55,0.574545,216.804,1.673,40.605,12.421,162.101,389.462,87.857
0.326324,43.1168,737.97,1,55,0.376364,207.07,1.766,32.605,11.901,160.794,399.319,75.163
0.271416,47.6754,748.853,1,55,0.554545,219.555,1.766,43.547,12.139,162.1,390.898,78.264
0.274301,45.2642,797.187,1,55,0.650909,222.201,1.832,47.307,12.222,160.837,411.242,100.756
0.31225,42.3756,764.291,1,55,0.545455,217.895,1.715,41.752,12.073,162.35,401.811,81.275
0.297347,42.5525,773.782,1,55,0.670909,219.278,1.73,44.419,11.669,161.456,406.473,91.805
0.368915,37.8384,770.679,1,55,0.523636,217.014,2.418,41.149,12.076,161.368,402.953,91.891
0.251909,47.9498,769.438,1,55,0.476364,215.5,1.725,39.303,12.177,162.291,403.089,92.538
0.353475,41.6928,745.338,1,55,0.523636,214.798,1.68,39.661,11.962,161.49,403.4,70.59
0.309694,46.2744,767.922,1,55,0.450909,213.651,1.714,35.443,11.709,164.781,404.087,91.028
0.353247,38.4252,745.391,1,55,0.523636,215.583,1.782,39.108,12.035,162.653,403.729,70.688
0.276997,48.5289,782.286,1,55,0.501818,223.337,1.768,43.198,12.223,166.144,399.608,95.949
0.414361,39.324,740.781,1,55,0.398182,208.869,1.67,32.391,11.781,163.023,397.711,77.692
0.261603,50.173,772.957,1,55,0.498182,223.621,1.82,42.795,11.931,167.071,401.399,82.106
0.186596,57.7411,755.883,1,55,0.545455,220.409,1.745,43.691,11.438,163.531,399.681,74.4
0.288122,38.5661,750.097,1,55,0.549091,223.713,1.728,42.868,12.382,166.731,398.587,69.474
0.225743,49.5068,768.063,1,55,0.576364,224.467,1.744,46.81,12.121,163.789,399.725,79.263
0.312121,43.8023,777.682,1,55,0.618182,222.21,1.819,41.051,11.957,167.379,400.99,96.2
0.391576,41.0331,748.843,1,55,0.476364,218.055,1.747,38.784,11.833,165.687,400.634,72.895
0.361391,43.1298,756.25,1,55,0.565455,217.949,1.68,39.373,11.841,165.052,405.46,75.621
0.172618,54.3422,781.151,1,55,0.541818,225.694,1.717,47.858,11.915,164.2,400.058,94.912
0.350619,44.3921,774.308,1,55,0.570909,221.407,1.682,41.071,12.275,166.376,402.19,92.687
0.366781,43.576,741.654,1,55,0.445455,212.501,2.269,33.23,11.962,165.037,402.631,70.117
0.299491,42.228,762.208,1,55,0.549091,225.746,1.845,45.007,12.262,166.628,400.313,75.468
0.349918,40.3999,769.238,1,55,0.601818,221.366,1.919,42.592,12,164.85,399.047,90.801
0.400291,40.7385,761.402,1,55,0.436364,214.346,1.695,35.758,11.945,164.944,405.622,84.371
0.331987,45.067,750.134,1,55,0.443636,212.587,1.708,33.93,11.818,165.128,402.116,74.382
0.214783,54.4637,794.898,1,55,0.501818,221.461,1.977,43.407,11.526,164.547,404.416,108.571
0.264214,42.893,773.271,1,55,0.534545,218.58,1.757,40.033,11.813,164.974,403.766,93.307
0.211139,49.3603,756.512,1,55,0.467273,217.282,1.758,37.739,11.706,166.075,408.77,71.125
0.361868,41.3448,744.482,1,55,0.423636,213.404,1.67,34.916,11.848,164.966,401.698,70.606
0.240115,49.4811,757.809,1,55,0.463636,216.837,1.686,37.442,11.88,165.825,401.548,79.395
0.243986,54.8324,770.816,1,55,0.570909,236.583,1.871,57.458,11.778,165.472,401.409,72.807
0.36579,41.2274,785.081,1,55,0.501818,240.935,1.777,60.709,12.044,166.4,405.327,75.217
0.221521,47.9557,861.184,1,55,0.636364,233.579,1.81,54.33,12.159,165.278,483.203,80.876
0.304512,44.3414,782.145,1,55,0.692727,232.375,1.85,51.817,11.952,166.751,403.642,82.401
0.35145,44.5817,775.787,1,55,0.692727,225.415,1.793,45.722,12.399,165.497,401.391,92.008
0.223227,50.2122,787.304,1,55,0.505455,220.404,1.72,40.97,11.781,165.931,405.082,102.908
0.385112,40.5574,747.419,1,55,0.441818,215.179,2.281,35.408,12.118,165.368,400.863,72.837
0.294779,47.6707,756.772,1,55,0.561818,220.745,1.758,40.354,12.192,166.437,398.977,76.917
0.339785,40.6343,768.23,1,55,0.456364,214.266,1.76,34.371,11.753,166.378,399.144,96.918
0.23229,56.4616,794.005,1,55,0.578182,226.734,1.764,46.492,12.394,166.081,399.416,105.822
0.36842,38.6975,787.021,1,55,0.661818,221.678,1.768,41.759,12.17,165.977,397.407,109.413
0.369147,39.856,742.1,1,55,0.470909,217.209,1.698,37.396,12.176,165.935,396.601,70.401
0.33388,42.7489,748.768,1,55,0.354545,215.194,1.785,34.619,11.768,167.018,396.372,75.382
0.164732,53.7978,793.702,1,55,0.507273,225.58,1.824,45.135,12.025,166.593,398.791,103.467
0.336235,43.9643,760.766,1,55,0.68,229.142,2.671,47.44,12.219,166.808,387.227,76.79
0.400033,39.9785,749.414,1,55,0.432727,218.431,1.768,35.759,12.105,168.795,400.556,71.558
0.279974,45.7607,747.435,1,55,0.401818,214.904,1.718,35.637,11.766,165.78,399.873,73.25
0.291383,43.6165,752.834,1,55,0.510909,219.925,1.765,40.827,12.301,165.028,397.723,76.464
0.400474,40.0285,761.01,1,55,0.489091,217.763,1.785,38.813,11.957,165.204,409.657,74.762
0.324424,43.1079,775.763,1,55,0.505455,219.519,1.733,39.821,12.149,165.812,403.812,91.52
0.307026,46.4467,761.384,1,55,0.54,223.322,1.838,43.702,11.758,166.02,398.763,77.292
0.221113,56.0285,760.192,1,55,0.545455,218.219,1.78,36.748,11.765,167.923,397.693,81.112
0.198409,55.7418,771.98,1,55,0.489091,220.592,1.772,40.076,11.785,166.955,406.53,83.611
0.169462,59.4003,766.144,1,55,0.554545,223.679,1.823,44.706,12.049,165.098,403.686,76.12
0.337496,45.3524,758.37,1,55,0.485455,219.673,1.723,38.198,13.727,166.021,402.097,77.139
0.219183,54.2637,780.199,1,55,0.605455,223.426,1.898,43.48,12.345,165.7,402.984,94.866
0.323811,44.9634,789.819,1,55,0.532727,222.8,1.751,42.254,12.18,166.612,406.409,103.009
0.192045,53.5971,786.268,1,55,0.581818,223.744,1.768,43.805,12.141,166.026,419.65,81.911
0.3069,46.0294,792.238,1,55,0.672727,229.024,1.801,50.741,11.773,164.706,406.595,95.337
0.199088,56.6403,761.272,1,55,0.625455,223.506,1.712,44.606,12.228,164.956,398.37,80.327
0.257213,47.4025,805.169,1,55,0.514545,224.862,1.782,43.101,11.728,168.248,403.022,112.525
0.264573,50.1082,782.567,1,55,0.672727,227.196,1.845,45.207,12.186,167.954,400.152,93.903
0.316595,44.6268,782.934,1,55,0.543636,219.12,1.874,38.955,11.97,166.317,401.32,100.353
