Iteration,Cost,Cost reduction,time (ms)
0,7.8130538368464775,0.0,81.88271522521973
1,7.728701519589228,0.010796331244953494,370.6939220428467
2,4.504389767143609,0.4234789800243228,899.4345664978027
3,4.3466709273491695,0.44366556046878813,1724.7912883758545
4,3.640524724693975,0.5340458672478094,2633.1870555877686
5,3.381722905142654,0.5671701519328589,3577.8090953826904
6,3.2556454160572725,0.5833069265818187,4464.48540687561
7,2.8757492859693192,0.6319301842760583,5505.2900314331055
8,2.474012240536834,0.6833488809626069,6551.684856414795
9,2.4655304397679108,0.6844344745020913,7839.2932415008545
10,2.392435561004006,0.6937899557633604,9071.02084159851
11,2.3707440960784014,0.6965662664580734,10446.939706802368
12,2.3678454465944476,0.6969372672913563,11637.707710266113
13,2.095203475142529,0.7318329658421758,12858.538389205933
14,1.7142173389407422,0.7805957344289031,13953.389167785645
15,1.6751572146769464,0.7855950759257693,15271.401643753052
16,1.6494696945096239,0.7888828454335358,16348.60634803772
17,1.6024566186340312,0.7949000925762444,17468.427896499634
18,1.6024553617009656,0.7949002534522721,19869.170904159546
