Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.0209271,-0.0547995,0.511786,-1.5677,0.0383146,-0.012406,0.532219,0.0111448,0.0317988,0.0155095,-0.144449,-0.0633511,0.202767,-0.00126162,0,0,0,0,0,0,0,0.020855,-0.0549662,0.511675,-1.56626,0.0386552,1.55637,1.31764,0.000117973,-0.00124651,-0.00056842,-0.000217661,0.00330748,-0.00214963,0.000540347,0.106693,-27.4327,-0.812364,27.0026,1.06994,3.05962,0.0577852,2.14151,1.86333,2.16277,-0.969049,1.15191,0.171749,0.182417,0.445746,0.179837,0.195517,0.115073,-0.342238,0.0850249,
0.0209856,-0.054592,0.511865,-1.56832,0.0379826,-0.0115613,0.532214,0.0146397,0.051882,0.0198073,-0.155293,-0.0830031,0.21118,-0.00135475,0,0,0,0,0,0,0,0.0208547,-0.0549626,0.511676,-1.56626,0.0386289,1.55637,1.31764,0.000854197,-8.04568e-05,-0.000360437,-0.000212281,-0.00425936,0.000212615,0.000758122,0.106693,-27.4565,-0.836168,27.0026,1.24115,3.05321,0.0779268,1.94292,1.89143,2.13726,-0.981215,1.02034,0.239788,0.250592,0.380369,0.24795,0.203627,0.132996,-0.34217,0.086261,
0.0208546,-0.0549644,0.511677,-1.56626,0.0385927,-0.0144276,0.532239,-7.8333e-05,-0.000120972,-1.0636e-05,-3.32856e-05,-0.00149512,-6.16567e-05,-4.53818e-06,0,0,0,0,0,0,0,0.0208547,-0.0549626,0.511676,-1.56626,0.0386289,1.55637,1.31764,0.000854197,-8.04568e-05,-0.000360437,-0.000212281,-0.00425936,0.000212615,0.000758122,0.106693,-27.4565,-0.836168,27.0026,1.24115,3.05321,0.0779268,1.94292,1.89143,2.13726,-0.981215,1.02034,0.239788,0.250592,0.380369,0.24795,0.203627,0.132996,-0.34217,0.086261,
0.0208542,-0.0549649,0.511677,-1.56626,0.038588,-0.014428,0.532239,-9.76211e-05,-0.000126475,-2.61594e-05,-1.19326e-05,-0.00118532,-8.76534e-05,-2.53733e-06,0,0,0,0,0,0,0,0.0208547,-0.0549626,0.511676,-1.56626,0.0386289,1.55637,1.31764,0.000854197,-8.04568e-05,-0.000360437,-0.000212281,-0.00425936,0.000212615,0.000758122,0.106693,-27.4565,-0.836168,27.0026,1.24115,3.05321,0.0779268,2.12053,1.75206,2.2324,-0.857694,1.10669,0.125708,0.140461,0.406174,0.126047,0.236544,0.122215,-0.33408,0.0868587,
0.0208537,-0.0549654,0.511677,-1.56626,0.0385842,-0.0144284,0.532239,-0.000108059,-0.000133084,-3.28133e-05,3.84208e-06,-0.000949112,-0.000107287,-1.12028e-06,0,0,0,0,0,0,0,0.0208547,-0.0549626,0.511676,-1.56626,0.0386289,1.55637,1.31764,0.000854197,-8.04568e-05,-0.000360437,-0.000212281,-0.00425936,0.000212615,0.000758122,0.106693,-27.4565,-0.836168,27.0026,1.24115,3.05321,0.0779268,1.66388,1.30084,1.96429,-0.586524,0.839313,0.0493471,0.0627349,0.288362,0.0445751,0.214583,0.103974,-0.316397,0.0850425,
0.0208533,-0.054966,0.511677,-1.56626,0.0385811,-0.0144289,0.532239,-0.000112444,-0.00014058,-3.35342e-05,1.55998e-05,-0.000767077,-0.000123244,-1.20998e-07,0,0,0,0,0,0,0,0.0208547,-0.0549626,0.511676,-1.56626,0.0386289,1.55637,1.31764,0.000854197,-8.04568e-05,-0.000360437,-0.000212281,-0.00425936,0.000212615,0.000758122,0.106693,-27.4565,-0.836168,27.0026,1.24115,3.05321,0.0779268,1.66388,1.30084,1.96429,-0.586524,0.839313,0.0493471,0.0627349,0.288362,0.0445751,0.214583,0.103974,-0.316397,0.0850425,
0.0208528,-0.0549666,0.511677,-1.56626,0.0385786,-0.0144295,0.532239,-0.000112743,-0.00014872,-3.03696e-05,2.44822e-05,-0.000625204,-0.000137186,5.84115e-07,0,0,0,0,0,0,0,0.0208547,-0.0550465,0.511675,-1.56665,0.038607,1.5569,1.31763,0.00207048,-0.00487152,0.00177365,-0.0323892,-0.0156567,0.0397568,-0.00166139,0.106693,-26.5599,-0.812364,26.1298,1.27777,3.03948,0.131027,0.456767,1.14306,1.42399,-0.541976,0.118774,0.315965,0.31957,-0.0302455,0.321023,0.169473,0.145193,-0.277824,0.085998,
0.0208524,-0.0549672,0.511677,-1.56626,0.0385765,-0.0144301,0.532239,-0.000110341,-0.000157277,-2.47446e-05,3.13046e-05,-0.000513333,-0.000150086,1.08169e-06,0,0,0,0,0,0,0,0.0208547,-0.0550465,0.511675,-1.56665,0.038607,1.5569,1.31763,0.00207048,-0.00487152,0.00177365,-0.0323892,-0.0156567,0.0397568,-0.00166139,0.106693,-26.5599,-0.812364,26.1298,1.27777,3.03948,0.131027,0.456767,1.14306,1.42399,-0.541976,0.118774,0.315965,0.31957,-0.0302455,0.321023,0.169473,0.145193,-0.277824,0.085998,
0.020852,-0.0549679,0.511677,-1.56626,0.0385749,-0.0144307,0.532239,-0.000106208,-0.000166054,-1.76467e-05,3.66446e-05,-0.00042406,-0.000162468,1.4325e-06,0,0,0,0,0,0,0,0.0208547,-0.0550465,0.511675,-1.56665,0.038607,1.5569,1.31763,0.00207048,-0.00487152,0.00177365,-0.0323892,-0.0156567,0.0397568,-0.00166139,0.106693,-26.5599,-0.812364,26.1298,1.27777,3.03948,0.131027,1.78973,1.93189,0.933005,-1.26983,1.28422,0.300095,0.308893,0.700993,0.324731,-0.160339,0.117097,-0.263128,0.0845131,
0.0208516,-0.0549686,0.511677,-1.56626,0.0385734,-0.0144314,0.532239,-0.000101025,-0.000174886,-9.75481e-06,4.091e-05,-0.000351966,-0.000174579,1.67934e-06,0,0,0,0,0,0,0,0.0208547,-0.0550465,0.511675,-1.56665,0.038607,1.5569,1.31763,0.00207048,-0.00487152,0.00177365,-0.0323892,-0.0156567,0.0397568,-0.00166139,0.106693,-26.5599,-0.812364,26.1298,1.27777,3.03948,0.131027,1.78973,1.93189,0.933005,-1.26983,1.28422,0.300095,0.308893,0.700993,0.324731,-0.160339,0.117097,-0.263128,0.0845131,
