Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
7.367,4.161,1.087,1.125,61.3333,1.05671,32.3372,4.07366
9.02,4.963,1.08,1.907,70.1111,0.854273,14.3946,6.29072
7.575,4.475,1.082,1.011,67.2222,0.330611,18.3823,13.031
7.8,4.574,1.224,0.987,67.6667,0.836143,14.2984,1.18849
9.754,4.714,1.106,2.906,70.7778,1.27352,5.27906,6.47842
7.348,4.265,1.132,0.948,66.2222,0.811018,6.04471,1.52978
8.418,4.34,1.122,1.952,64.4444,0.438013,1.0277,1.19883
7.454,4.346,1.125,0.969,65.3333,0.128101,1.2036,1.09334
8.517,4.48,1.111,1.906,69.1111,0.817156,0.791247,0.558045
7.217,4.157,1.11,0.949,64.4444,0.740607,14.3737,4.53856
7.543,4.433,1.122,0.983,68.3333,0.867916,4.15976,1.16446
7.614,4.554,1.107,0.933,69.7778,1.05786,20.1778,0.755393
10.26,4.494,1.113,3.698,71.3333,1.72655,0.161647,0.570525
7.44,4.31,1.12,1.028,70.2222,0.436844,0.776285,0.564803
8.695,4.663,1.132,1.895,71.1111,0.432291,1.28983,1.45332
7.576,4.451,1.119,0.979,70.3333,0.458538,1.22981,0.92745
8.127,5.04,1.105,0.946,74,0.768404,1.56934,1.19714
7.873,4.705,1.155,1.002,73.5556,0.719892,0.880146,0.60399
8.622,5.413,1.144,0.987,75.8889,0.752648,20.2363,3.63919
10.933,4.811,1.144,3.939,71.3333,2.44587,0.743851,2.03292
8.063,4.893,1.148,1.026,71.8889,0.89196,7.59582,0.856466
9.399,5.049,1.199,2.058,71.4444,0.0540275,0.586064,0.831863
9.29,5.229,1.15,1.441,74.6667,0.847365,6.32645,1.36429
8.644,4.942,1.466,1.179,74.4444,1.05769,7.78713,0.663008
8.532,4.866,1.639,0.98,73.6667,0.280298,0.532905,0.569255
8.735,5.32,1.345,1.005,72.6667,1.42061,3.35645,1.48565
8.358,5.098,1.143,1.03,73.5556,1.54565,6.45752,1.70531
8.619,5.342,1.143,1.009,71.4444,0.768597,1.81352,0.361434
8.466,5.073,1.168,1.107,73.6667,0.416733,1.53942,1.18855
12.187,4.955,1.144,5.001,71.4444,4.8501,0.0661234,0.898928
11.781,4.848,1.136,4.799,72.1111,0,0.0501152,1.07381
7.999,4.71,1.166,1.052,70.7778,0.612738,1.2508,0.383148
8.31,5.083,1.144,1.034,71,0.847712,1.65732,0.289127
12.122,5.103,1.192,4.836,71.2222,0,0.0200561,0.350835
8.152,4.945,1.118,1.021,70,0.470879,0.305362,0.362383
12.272,4.926,1.472,4.865,69.8889,0,0.0237641,0.370778
12.195,5.105,1.132,4.904,69,0.348008,0.0178327,0.379294
11.368,4.504,1.082,4.753,67,2.878,0.0265344,0.327707
9.703,4.6,1.089,2.95,69.1111,0.287879,0.234737,0.52912
9.259,5.004,1.092,1.974,72.2222,1.3923,1.03821,0.491965
11.159,4.99,1.126,3.957,72.1111,0.176459,0.385756,2.18927
8.991,4.79,1.124,2.049,73.4444,0.319951,1.90201,2.21114
9.032,4.904,1.114,1.975,71,1.61538,1.03146,0.584495
11.689,4.617,1.106,4.999,73,0,0.0472017,0.971752
7.578,4.433,1.121,1.005,71.3333,0.756701,1.11007,0.300106
9.659,4.566,1.113,2.953,70.7778,0.696316,0.10662,0.242921
9.178,4.975,1.139,2.008,70.8889,0.932966,0.636447,0.289904
9.7,5.216,1.124,2.234,74.3333,0.108323,0.457862,0.734399
8.894,5.339,1.121,1.344,74.1111,0.956293,30.1274,1.76458
8.386,5.136,1.13,1.014,73.5556,0.936806,45.3635,2.45785
8.383,5.075,1.144,1.105,73.8889,1.13229,1.60621,1.02369
9.219,5.031,1.147,1.957,76,0.446076,0.886644,1.17116
10.047,4.953,1.142,2.877,72.6667,1.23112,1.00334,1.62754
7.934,4.863,1.117,0.959,75.7778,0.930218,2.23939,0.790822
7.764,4.576,1.176,1.008,72.3333,0.637944,0.649578,0.387168
7.799,4.564,1.146,1.016,71.5556,0.926731,4.59485,0.219875
7.669,4.439,1.146,1.019,70.2222,0.173289,0.14435,0.195366
8.058,4.815,1.13,1.055,73.4444,1.47297,0.839294,0.0559145
10.558,5.171,1.165,3.142,74.6667,0.179435,0.0160306,0.0544222
11.514,5.198,1.138,4.124,76.6667,2.94588,0.0170799,0.0997971
10.67,5.33,1.113,3.139,74.3333,2.19179,0.155676,0.170267
8.188,4.962,1.132,1.015,71.6667,1.05472,3.18986,2.31408
8.145,4.907,1.137,1.036,72.3333,0.320064,0.899027,0.866172
8.296,4.947,1.142,1.104,70.5556,0.33928,3.60714,3.89022
8.509,5.147,1.177,1.039,71,1.39924,2.98393,0.322692
9.027,5.59,1.16,1.145,77.6667,1.16173,12.7834,0.391966
8.428,5.147,1.143,1.059,73.3333,1.09315,2.14952,0.299625
8.479,5.204,1.144,1.053,75.4444,0.878332,0.233325,0.113925
