Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.0446792,9.16821,66.8966,4.73192,1.13509,2.221,0.605821
0.0530787,9.18202,70.7053,4.85722,1.14702,2.09883,0.723758
0.0816557,9.22964,67.9435,4.7362,1.13728,2.28877,0.604043
0.028654,8.94763,67.259,4.62852,1.13424,2.13487,0.703309
0.0558652,9.15355,70.4792,4.86544,1.15093,2.05993,0.78583
0.0133573,8.9649,72.2506,4.95197,1.15597,1.78271,0.877648
0.359598,9.26239,65.8136,4.61736,1.12679,2.4557,0.669709
0.13717,8.99629,67.1988,4.70356,1.13122,2.09588,0.757159
0.0414926,9.16567,69.3743,4.80169,1.14539,2.14332,0.68862
0.276493,9.35928,67.2965,4.74781,1.13528,2.40303,0.677061
0.611834,9.1892,62.0702,4.30004,1.10365,2.76213,0.525214
0.0509845,9.23222,69.911,4.84147,1.1474,2.16804,0.684155
0.153734,9.37307,68.7067,4.79343,1.13584,2.36681,0.649748
0.138102,9.30933,70.6651,4.96837,1.16221,2.08482,0.743906
0.109016,9.37075,67.9022,4.73808,1.13737,2.42727,0.651346
0.100284,9.14456,71.2182,4.92839,1.15322,1.98555,0.732616
0.0577855,9.38244,69.748,4.93612,1.15211,2.19155,0.774786
0.0743755,9.14217,71.1617,4.91092,1.14968,1.9977,0.725787
0.0525262,9.04882,69.1693,4.75194,1.1448,2.08979,0.829881
0.050652,9.17883,71.4354,4.93525,1.15019,2.0128,0.795664
0.325887,9.28079,67.204,4.67104,1.13147,2.41737,0.606107
0.0373034,9.23152,70.03,4.84988,1.14348,2.16589,0.760423
0.151127,9.29696,66.72,4.57708,1.12637,2.54606,0.560321
0.08895,9.199,67.3879,4.65527,1.12813,2.3611,0.670709
0.0560952,8.97035,68.1606,4.68973,1.1406,2.07576,0.702609
0.023852,9.06046,70.2856,4.84407,1.1484,1.99424,0.718652
0.216711,9.14092,69.1319,4.76728,1.14402,2.16194,0.680046
0.17108,9.32441,66.7264,4.69055,1.129,2.43623,0.655405
0.588221,9.26435,65.9077,4.5262,1.12249,2.57197,0.659606
0.0960513,9.31566,65.9955,4.62337,1.12963,2.5,0.583453
10.5181,9.90889,63.0156,4.44887,1.10029,3.31238,0.236702
0.0328888,9.07626,70.9899,4.87837,1.14949,1.97444,0.708653
0.146829,9.36634,67.5042,4.78244,1.13045,2.37066,0.630549
0.183623,9.15191,70.109,4.82532,1.14355,2.10754,0.775902
0.099702,9.05888,68.0093,4.74693,1.14354,2.09688,0.676889
0.0968445,9.08754,69.5261,4.75781,1.14104,2.12549,0.69017
0.0484329,9.28579,71.0592,4.91232,1.14411,2.14855,0.792325
0.0310304,9.07394,71.0173,4.86954,1.15,1.98289,0.72271
0.133891,9.31836,68.4024,4.74614,1.13139,2.37613,0.638899
0.0687786,9.19552,68.9121,4.73136,1.1377,2.2644,0.661942
0.0798301,9.00732,69.4932,4.78189,1.14255,2.01431,0.695332
0.0594042,9.06493,69.891,4.80672,1.14421,2.04448,0.710865
0.0844217,9.36389,69.5211,4.88281,1.14581,2.24811,0.703572
0.0298305,9.10426,71.1818,5.01715,1.15658,1.83695,0.751358
0.038377,9.02267,68.0317,4.70954,1.14269,2.10781,0.680594
0.0753438,9.20728,69.9947,4.85884,1.14489,2.12264,0.670317
0.0331044,9.01235,72.9284,4.9793,1.15659,1.79812,0.854642
0.153846,9.31702,64.3916,4.46753,1.11266,2.69894,0.507737
0.021983,9.26293,71.415,4.97212,1.15238,2.04961,0.854693
0.137958,9.24952,68.6805,4.78706,1.13512,2.256,0.669126
0.0903955,9.31984,68.5144,4.72884,1.13257,2.39978,0.618803
0.112552,9.21448,71.0909,4.94209,1.15385,2.02845,0.743622
0.0346849,9.10041,69.9169,4.88836,1.15174,1.97767,0.8214
0.0535974,9.1807,67.6888,4.63367,1.13177,2.3591,0.681193
0.149632,9.22297,67.5231,4.62886,1.13016,2.41298,0.668932
0.0567567,9.16784,69.5976,4.79843,1.13971,2.16449,0.674116
0.0546332,9.20693,68.2637,4.7194,1.13768,2.29196,0.728487
0.202793,9.26403,68.0704,4.73932,1.13999,2.31101,0.635391
0.0780743,9.29254,68.1854,4.68932,1.12996,2.41756,0.600874
0.0443631,9.04928,70.5679,4.89143,1.15339,1.92306,0.725515
0.0837658,9.14908,70.0696,4.83871,1.14543,2.09506,0.699819
0.0360902,9.1877,70.7597,4.90336,1.15143,2.05113,0.714998
0.12505,9.29162,69.5324,4.77736,1.13799,2.31222,0.694168
0.0473648,9.1589,69.9365,4.81627,1.14019,2.13424,0.737678
0.152536,9.16649,68.8575,4.76927,1.14135,2.18776,0.677612
0.0446479,9.24351,69.327,4.84253,1.14386,2.17728,0.682511
0.256792,9.33863,67.7855,4.78659,1.13699,2.32964,0.646468
0.053166,9.2195,69.9392,4.83007,1.14413,2.17029,0.705233
0.0221219,9.23592,71.9086,4.98432,1.14906,2.01228,0.787015
0.235394,9.16537,68.0989,4.68283,1.1395,2.28517,0.642227
0.0993774,9.17916,70.6835,4.87731,1.14774,2.07466,0.70052
0.0680731,9.26437,70.8519,4.97411,1.15583,2.03448,0.727298
