Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.6561256082747471,2.6455696540333067,5.344160556793213,7,3.278688524590164
1,0.7698830391654373,1.7841169180517404,5.875327825546265,12,3.278688524590164
3,0.7627185382965989,1.868192364782392,5.670170307159424,10,3.278688524590164
4,0.7460911295585541,2.0144823660283038,5.738753318786621,12,3.278688524590164
5,0.6490764119347444,2.805542368086096,6.7159528732299805,10,3.278688524590164
7,0.7136768061745915,2.168890702109792,5.633055210113525,11,3.278688524590164
8,0.671128048519948,2.4718666503138476,9.303219318389893,10,3.278688524590164
10,0.7725628383496485,1.832209992708381,8.002541780471802,15,3.278688524590164
11,0.7174068273240977,2.2939076441146633,11.631707191467285,15,3.278688524590164
12,0.7755800963798247,1.8355532459246837,6.669173717498779,14,3.278688524590164
13,0.7157355602147473,2.3426662963805924,4.879317760467529,10,3.278688524590164
14,0.6055397135482634,3.2754004508420635,5.618497371673584,10,3.278688524590164
15,0.7432511148466047,1.8998232956598082,6.374866724014282,12,3.278688524590164
16,0.4855028019258416,3.777261151483425,16.91000270843506,7,3.278688524590164
17,0.7784601867853795,1.6137114710972207,12.069822549819946,18,3.278688524590164
18,0.7446207019248696,1.8455704728359557,17.584465265274048,21,3.278688524590164
19,0.7411921652050135,1.855598197701873,8.773545265197754,15,3.278688524590164
