Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
1.7842,14.7217,39.1762,10.6552,1.18005,2.88643
0.891795,14.4682,39.1567,10.5119,1.1767,2.77967
0.243976,14.062,37.7418,10.281,1.17882,2.60214
0.685131,14.8828,39.5502,10.6574,1.18306,3.04237
0.193847,13.1971,35.8338,9.57377,1.16334,2.45995
0.7877,14.1839,36.8425,10.0606,1.15679,2.96647
0.333109,14.4187,39.4741,10.6423,1.18692,2.58951
0.659981,14.6159,39.013,10.5725,1.17683,2.86653
0.428252,14.8804,41.3642,11.0586,1.19091,2.63081
7.27146,14.6285,37.3395,10.2858,1.16617,3.17658
0.699016,14.7904,38.3791,10.6687,1.18667,2.935
23.7033,11.8229,22.7773,7.0719,1.053,3.69804
0.321394,14.5065,35.7426,10.4093,1.10807,2.9892
0.29502,14.2586,38.8956,10.4887,1.18756,2.58231
0.615512,14.7233,39.1387,10.609,1.18902,2.9252
0.189239,14.6819,41.086,10.9207,1.19565,2.56564
1.00757,14.9589,40.1881,10.9235,1.19342,2.84195
0.424766,14.3047,37.7875,10.3976,1.17892,2.72818
0.940365,14.1061,38.5915,10.2935,1.18105,2.63157
0.698986,14.86,41.5089,11.029,1.19177,2.63919
0.977463,15.018,39.7207,10.9304,1.1929,2.89461
0.240177,14.2992,40.1832,10.7505,1.20731,2.34136
0.279649,14.8193,41.7585,11.1994,1.20049,2.41944
0.831857,13.434,34.5422,9.58723,1.17344,2.6733
0.436227,14.5422,38.9719,10.6028,1.18613,2.75321
0.306982,14.9066,39.4097,10.7892,1.18192,2.93547
1.49047,14.4027,38.4165,10.2872,1.17541,2.94009
0.463383,15.0915,42.6978,11.2267,1.20127,2.66349
0.374254,14.5962,39.674,10.6811,1.18264,2.73245
1.04693,14.1155,36.1178,10.0255,1.16942,2.92057
0.270843,14.3699,39.1772,10.6096,1.18225,2.57798
0.413839,14.6234,39.5416,10.7075,1.18237,2.73356
0.633738,14.547,40.5215,10.8204,1.1934,2.53317
4.80814,14.6841,38.0697,10.4893,1.17687,3.01791
0.515735,14.4997,38.7561,10.4049,1.17704,2.91781
2.17079,14.0024,37.1884,9.84559,1.16624,2.99055
0.393732,14.9211,40.6723,10.9155,1.18783,2.81778
0.388133,15.0601,40.4853,11.083,1.18896,2.78815
0.334611,14.7534,41.3182,10.932,1.19092,2.63047
13.3647,14.861,39.691,10.4717,1.1834,3.2059
0.300323,14.6331,41.3028,10.7394,1.189,2.70476
26.3313,14.7436,33.0051,9.72848,1.15361,3.86155
0.861095,14.9492,40.18,10.9459,1.19263,2.81066
0.453526,14.7549,39.9741,10.822,1.19137,2.74151
0.501084,15.0731,40.4242,11.0395,1.18974,2.8438
0.572629,14.689,40.7152,10.7132,1.189,2.78678
0.188086,14.5396,40.1831,10.8445,1.19454,2.50062
0.49122,14.313,38.8688,10.4721,1.17576,2.66511
0.340128,14.1165,37.7467,10.2853,1.17856,2.65256
1.08207,14.9036,39.8618,10.7645,1.18476,2.95427
4.67049,13.9293,35.1963,9.69541,1.15419,3.07972
