Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.88087,3.047,45.319,7,9,15,17,0,11,0,5,0,11
0.826245,3.95703,34.712,7,9,18,14,0,6,0,6,0,8
0.935606,2.01919,46.832,10,9,14.7,19,0,9,0,7,0,11
0.959252,1.50261,35.429,7,9,18,16,0,9,0,5,0,7
0.904318,2.11667,48.943,9,9,21,23,0,10,0,8,0,11
0.895602,3.77674,40.097,7,9,21,18,0,9,0,6,0,9
0.890714,3.00566,34.87,7,9,15,14,0,8,0,4,0,8
0.935972,1.75919,32.778,7,9,15,12,0,5,0,4,1,7
0.9591,0.934562,49.823,9,9,21,22,0,11,0,8,0,9
0.953545,1.84852,49.669,9,9,21,23,0,12,0,8,0,9
0.862557,3.25228,43,8,9,18.375,19,0,8,0,7,0,9
0.9458,1.2334,58.5,10,9,21,29,0,17,0,8,0,11
0.862644,3.47248,44.035,8,9,21,19,0,9,0,7,0,10
0.869421,3.62737,35.239,7,9,18,14,0,7,0,5,0,7
0.977179,0.950227,54.163,10,9,21,24,0,11,0,9,0,10
0.885649,2.81732,27.448,7,9,9,8,0,4,0,3,1,7
0.768332,12.8169,41.621,8,9,18.375,21,0,8,0,7,0,8
0.969408,0.999926,45.879,8,9,21,20,0,10,0,8,0,9
0.920599,3.26873,31.976,7,9,15,12,0,5,0,4,0,8
0.828371,4.148,37.417,7,9,18,15,0,7,0,6,0,7
0.939819,2.08395,38.48,7,9,21,18,0,8,0,7,0,7
0.846287,3.95955,32.003,7,9,15,12,0,6,0,4,0,7
0.947098,1.86973,45.942,9,9,18.6667,18,0,9,0,8,0,10
0.951908,1.57124,50.11,9,9,21,23,0,12,0,9,0,9
0.946024,1.61541,54.384,10,9,21,24,0,12,0,9,0,10
0.897511,4.41114,41.71,8,9,18.375,19,0,10,0,6,0,8
0.730832,6.58833,38.646,7,9,21,17,0,10,0,5,0,7
0.848605,5.2505,30.243,7,9,12,11,0,5,0,4,0,9
0.951361,1.42523,38.06,7,9,18,18,0,10,0,5,0,7
0.875333,2.53366,33.843,7,9,15,15,0,8,0,5,0,7
0.862585,2.57162,37.231,7,9,18,17,0,10,0,6,0,8
0.736634,6.31255,32.523,7,9,15,15,0,6,0,4,0,7
0.983903,0.676838,39.154,7,9,21,17,0,9,0,7,0,7
0.970058,1.27761,37.736,7,9,21,15,0,7,0,6,0,7
0.963688,1.04733,50.239,9,9,21,22,0,10,0,8,0,10
0.950219,1.82638,38.581,7,9,21,17,0,8,0,7,0,7
0.800168,6.89488,24.876,7,9,6,6,0,3,0,2,0,7
0.905611,3.59262,42.323,8,9,18.375,17,0,10,0,6,0,10
0.818889,4.08614,36.828,7,9,21,15,0,7,0,7,0,7
0.924147,2.66952,41.241,8,9,21,17,0,8,0,8,0,8
0.741047,5.52295,28.142,7,9,12,9,0,4,0,4,0,7
0.769607,4.63488,41.563,7,9,21,21,0,13,0,7,0,7
0.530685,11.0997,31.778,7,9,15,13,0,6,0,5,0,7
0.677892,7.30822,32.755,7,9,15,12,0,6,0,5,0,7
0.968765,0.952338,43.711,8,9,21,18,0,10,0,7,0,8
0.881037,2.65512,38.063,7,9,21,17,0,8,0,6,0,7
0.950105,1.22352,35.305,7,9,18,15,0,6,0,6,0,7
0.984967,0.694733,40.4,7,9,21,19,0,9,0,7,0,7
