Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.15585,23.2449,84.591,20.5,0.92123,1.82372
0.115887,26.9429,94.0311,23.932,1.09468,1.91621
0.301917,28.3632,94.7201,24.6675,1.3272,2.36854
9.42733,30.2392,94.7209,26.2534,1.32596,2.65985
11.4301,19.3155,54.3784,14.9944,1.14202,3.17912
0.259821,26.3837,83.7223,22.6418,1.24517,2.49667
0.450363,28.0607,94.9655,24.3643,1.31996,2.37644
0.223375,28.1565,94.2295,24.5344,1.32039,2.30175
0.334062,28.5711,93.9898,24.8562,1.31529,2.39956
14.4719,29.7744,94.3222,25.8266,1.3171,2.63072
7.36566,28.9226,95.1209,24.9104,1.31262,2.69963
0.258764,27.6916,94.7012,24.0716,1.31486,2.30522
0.324743,27.9176,94.7482,24.3112,1.31116,2.2953
0.258401,27.6785,94.9056,24.0436,1.3142,2.32067
0.67984,28.7681,94.7109,24.9687,1.31841,2.48102
2.66891,27.745,94.9499,24.0093,1.31431,2.42143
8.91247,33.941,94.2751,29.5258,1.40856,3.00659
1.24593,30.427,94.3239,26.2987,1.34249,2.78581
0.35972,28.1578,95.0268,24.3895,1.32352,2.44475
0.212352,28.1218,94.6727,24.5215,1.30975,2.29053
0.361367,27.7139,94.9674,24.056,1.3091,2.34881
0.23386,28.8049,94.2775,25.1362,1.3148,2.35391
0.278363,29.2999,93.9805,25.4865,1.31931,2.49413
0.170231,29.1124,94.1865,25.4377,1.31854,2.35612
0.311047,28.7595,94.1685,24.9397,1.31131,2.50848
16.0891,12.7137,28.3262,8.28518,1.00874,3.41977
14.9475,28.2447,83.861,23.9733,1.21454,3.05691
0.200689,27.4778,94.9354,23.8644,1.30796,2.30537
6.4101,29.6339,94.3791,25.4083,1.31299,2.91263
25.7866,32.8271,94.4212,27.9967,1.32198,3.50839
0.177671,27.7125,94.7012,24.1045,1.30833,2.29965
0.932818,28.8511,94.1914,25.0722,1.31045,2.46844
0.301924,28.9694,93.7713,25.241,1.31743,2.41102
0.827046,29.8562,94.2212,26.0916,1.32026,2.44437
16.1927,30.9747,94.558,26.6104,1.3174,3.04695
0.23724,28.5976,94.599,25.0237,1.31373,2.26013
0.301539,27.9246,94.4937,24.3011,1.31091,2.31267
1.16635,28.7637,94.6631,24.948,1.31887,2.49686
28.4135,22.5205,58.0463,17.6522,1.12992,3.73839
0.357171,28.4382,94.2391,24.785,1.31818,2.3351
0.214894,29.0336,94.7085,25.2973,1.31688,2.41938
0.172872,28.6211,93.9187,24.8402,1.31636,2.4645
0.232658,27.4302,94.7822,23.8891,1.31019,2.23093
0.251018,28.5023,94.5652,24.8213,1.31349,2.36753
0.217772,28.566,94.3293,24.9205,1.31555,2.32996
0.766425,27.7788,94.2076,23.886,1.30782,2.58494
0.175239,26.954,94.9546,23.4237,1.30337,2.22696
0.947717,28.9896,94.5986,25.1203,1.31222,2.55704
0.243301,27.6817,94.593,24.0028,1.30969,2.36914
0.853879,29.1733,93.291,25.1073,1.31121,2.75474
3.53438,29.003,94.6223,25.2231,1.31315,2.4667
0.328107,28.8071,94.1244,25.0838,1.31743,2.40589
0.196777,27.711,94.537,24.1038,1.31268,2.29459
18.4467,31.0653,94.6645,26.5449,1.31201,3.20843
0.189931,29.0589,94.4424,25.2894,1.31207,2.45743
0.378327,28.3747,94.5939,24.675,1.31428,2.38546
0.189064,28.6189,94.6325,24.9338,1.31559,2.36945
0.233643,29.2668,94.3811,25.4698,1.31715,2.47982
0.272557,27.6838,94.6482,24.0076,1.30684,2.36928
3.57026,29.3385,94.197,25.2637,1.31168,2.76307
12.6695,29.7262,90.5294,25.1716,1.30085,3.25373
0.361852,29.3093,94.1356,25.2442,1.31279,2.75228
0.229778,28.2651,94.2873,24.5708,1.31491,2.37931
0.185272,28.3098,94.3396,24.7097,1.31199,2.2881
26.0545,17.6416,43.4392,12.923,1.08284,3.63573
0.475564,27.3132,84.7703,23.5245,1.24132,2.54737
12.1343,29.9895,94.1511,25.7202,1.31376,2.95559
28.3239,29.7592,83.368,24.5563,1.26686,3.93601
0.231391,27.3814,84.3048,23.3192,1.27175,2.79046
0.189423,28.6058,94.9357,24.923,1.31521,2.36759
0.250223,28.3664,94.6629,24.7523,1.30961,2.30447
0.210697,28.7308,93.907,25.0068,1.31471,2.40928
0.307609,28.1671,94.909,24.5338,1.30943,2.32388
0.189065,28.817,94.2665,25.2097,1.31562,2.2917
12.7876,30.2479,93.9423,25.8947,1.30717,3.04603
0.307382,28.3384,93.3978,24.5624,1.30851,2.46746
0.334514,27.92,94.9888,24.1088,1.31117,2.50004
10.3199,29.5966,94.3909,25.3551,1.31074,2.93071
0.273416,29.0487,94.6103,25.2671,1.31856,2.46304
0.334472,28.4305,94.0337,24.6561,1.31104,2.46331
0.319499,29.2421,94.5488,25.405,1.31355,2.52357
0.432556,28.6326,94.011,24.7239,1.31198,2.59669
0.741857,29.81,94.4646,26.0171,1.32001,2.47291
0.324525,28.6888,94.3443,24.862,1.3117,2.51505
0.303101,28.3371,94.9428,24.63,1.3061,2.401
18.0907,30.6275,93.6517,25.9314,1.30946,3.38666
0.775924,28.5997,94.5477,24.6522,1.3065,2.64099
0.185288,27.8404,94.4593,24.154,1.30655,2.37981
0.219097,28.721,94.5972,25.0407,1.3162,2.3641
0.574827,29.2354,94.3564,25.1973,1.3122,2.72582
21.8246,32.3189,94.9273,27.8012,1.31361,3.20404
0.299788,28.9876,94.6656,25.1867,1.31445,2.48651
23.9794,31.3825,92.3609,26.2576,1.30544,3.81949
10.8418,20.0529,55.1226,15.5367,1.13838,3.37789
1.63527,26.3009,82.7008,22.3853,1.22884,2.68686
9.42066,21.6122,62.2453,17.3652,1.16171,3.08528
0.931051,29.2559,93.6747,25.1449,1.30307,2.80794
9.16651,21.0939,60.2583,16.6618,1.16286,3.26922
0.188406,26.3563,82.9688,22.5558,1.24778,2.55276
0.31741,29.2186,94.5228,25.4091,1.31673,2.49273
