Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
19.5583,22.7922,60.9791,18.1286,1.25558,3.40802
26.4838,23.2255,61.7728,18.2886,1.24994,3.68689
18.3966,18.4323,57.4991,13.4751,1.20659,3.75062
0.0974831,21.306,63.8887,17.6715,1.26201,2.37247
0.101259,20.2366,64.8723,16.7928,1.25849,2.18531
0.0808826,20.4467,63.3941,16.9489,1.25676,2.24097
0.0837161,20.1091,64.7382,16.6971,1.25344,2.15863
0.264416,20.2546,64.0551,16.7272,1.25408,2.2733
0.0851286,20.0628,64.7662,16.6358,1.25466,2.17235
0.126682,19.6616,64.8873,16.2924,1.25224,2.11702
0.0955298,20.0826,63.3866,16.4057,1.25249,2.42445
0.137408,20.6196,62.9352,17.0114,1.25966,2.34846
0.140392,20.3262,64.4294,16.698,1.25814,2.37005
0.236365,21.036,63.8927,17.2898,1.2583,2.48791
0.119163,20.5945,64.0678,16.9567,1.26187,2.3759
0.173481,20.7963,64.6682,17.2545,1.26382,2.27802
0.0921115,19.7905,64.7456,16.3386,1.25484,2.19712
0.0890351,20.241,63.8258,16.7772,1.25634,2.2074
0.134252,20.321,64.4404,16.7238,1.25828,2.33893
23.7645,22.2917,59.6721,17.2305,1.24309,3.81809
19.0401,23.447,62.0206,18.6299,1.25556,3.5615
0.100732,19.8105,63.764,16.3348,1.25339,2.22233
0.0699518,20.5688,63.2673,17.0274,1.26233,2.27911
3.58351,20.2912,64.1669,16.4335,1.24952,2.60816
0.0798449,19.9634,64.5878,16.5633,1.25191,2.14815
0.104324,20.4722,63.5417,16.9033,1.25632,2.31263
0.144453,21.0006,64.1609,17.3224,1.26055,2.41766
17.2618,21.6152,61.4778,16.9374,1.24199,3.4358
4.97605,21.1779,60.9624,16.9918,1.2481,2.93797
19.5707,22.6828,62.6228,17.9533,1.25656,3.47292
0.123638,20.1843,65.2636,16.7754,1.25782,2.15107
0.155018,20.3435,64.339,16.8027,1.25189,2.28891
0.0943476,20.6457,63.5232,17.0248,1.26298,2.35799
0.312813,20.7493,63.9364,17.003,1.26007,2.48623
5.8226,21.3341,62.921,17.2024,1.25036,2.88133
13.4185,22.3392,62.4017,17.7489,1.25348,3.33688
0.161751,20.3371,64.3407,16.7475,1.25649,2.33311
24.8336,22.8579,60.3148,17.6757,1.24171,3.94046
0.137784,20.3316,64.1747,16.6697,1.25496,2.40698
0.0922184,20.3576,64.1207,16.7369,1.25751,2.36314
0.142618,20.6229,64.4396,17.0371,1.25894,2.32681
0.431414,20.658,62.6201,16.9239,1.25154,2.48252
0.337092,20.6999,64.9823,16.9334,1.25597,2.51053
0.214357,20.4884,64.778,16.8998,1.25528,2.33333
0.114111,20.8493,63.8591,17.2892,1.26166,2.29844
0.0746922,19.7981,64.5153,16.235,1.251,2.31211
1.14217,20.5899,63.7622,16.8192,1.25118,2.51948
0.149916,20.4713,64.1013,16.7989,1.25635,2.41608
0.112035,20.9562,64.255,17.3744,1.26027,2.32154
0.107588,20.1112,64.7206,16.5522,1.25752,2.30152
