Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.226601,24.3912,84.0836,20.9205,1.28569,2.18502
21.4822,26.9156,79.9052,22.0536,1.2863,3.57568
0.179357,25.3689,82.5576,21.7795,1.29948,2.28997
0.180685,25.7351,82.0488,21.9678,1.30112,2.46619
0.171132,25.3715,83.244,21.8173,1.29825,2.25593
0.203049,25.098,83.7596,21.5708,1.29802,2.22917
0.122041,24.7854,83.2511,21.1255,1.29499,2.36492
0.602326,24.9434,83.1388,21.2175,1.28965,2.43616
18.5017,27.6367,82.0473,22.9945,1.29067,3.3515
0.12723,25.2175,83.0576,21.6242,1.29675,2.29662
0.507961,25.0519,83.6386,21.4117,1.29509,2.34505
0.156241,24.9075,82.4585,21.4357,1.29921,2.17257
15.8311,27.9058,81.4362,23.6528,1.29755,2.95547
0.215,25.2252,83.5106,21.5884,1.29469,2.34213
0.189722,26.07,82.6594,22.4586,1.2998,2.31164
0.0969416,25.7213,82.7766,22.0963,1.29997,2.32501
0.245271,25.7797,83.1123,22.1323,1.30657,2.34076
0.188769,24.6241,83.8642,21.0943,1.29619,2.23366
0.173562,25.7881,82.8239,22.0831,1.29684,2.40818
0.196013,25.1638,82.6574,21.4789,1.29575,2.38918
0.232534,25.4788,83.0151,21.7959,1.29738,2.38556
5.17032,26.3186,81.5202,22.1663,1.29618,2.85612
0.143254,24.7058,83.1273,21.1414,1.29341,2.271
0.33431,26.0647,82.5104,22.3086,1.29519,2.46089
0.180375,25.0143,84.0794,21.4506,1.29286,2.27077
0.275711,25.0739,83.0034,21.3702,1.29331,2.41035
0.236475,25.4436,83.4522,21.6833,1.29859,2.46179
0.13862,25.3606,83.2002,21.7997,1.2982,2.26267
13.4085,27.0211,78.107,22.4936,1.29184,3.23566
14.4059,25.7145,78.6209,21.1548,1.27843,3.28122
12.2307,27.9667,81.1198,23.6915,1.29464,2.98061
17.3017,27.2622,81.5663,22.7623,1.29053,3.2094
0.180643,24.9416,83.7078,21.3326,1.29284,2.31614
0.13227,25.4297,82.5396,21.7822,1.29634,2.3511
0.303278,26.254,82.7057,22.3139,1.30063,2.63947
0.82195,25.5824,82.3656,21.7224,1.29482,2.56517
0.325613,25.3534,83.1701,21.492,1.29239,2.56898
0.188076,24.6296,82.3629,21.0076,1.28812,2.33383
0.154052,25.6592,83.4029,22.0388,1.29654,2.3238
0.140753,24.9214,83.174,21.3654,1.29441,2.26165
22.4135,28.492,80.4424,23.5487,1.29455,3.64873
0.641934,25.8998,82.3625,21.9264,1.29352,2.67986
0.66107,25.8037,81.9659,21.7947,1.29172,2.71733
0.26469,26.4345,82.3475,22.5517,1.29635,2.58649
0.295296,25.7254,82.23,21.8778,1.29435,2.55327
0.359796,25.5931,82.9374,21.8698,1.29506,2.42827
0.22076,25.8447,82.2389,22.12,1.30077,2.42399
0.210796,25.3756,82.8275,21.6362,1.29605,2.44334
0.193463,25.3224,82.9392,21.5725,1.29549,2.45442
0.446672,25.6811,82.6559,21.8327,1.30038,2.54797
