Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.0959165,15.6191,45.9961,12.0665,1.21522,2.3374
0.15746,15.8053,44.0345,12.2723,1.21674,2.31621
3.8389,15.7736,45.5042,12.0728,1.21191,2.48889
12.5297,16.7137,45.4444,12.3977,1.20278,3.11324
0.113889,15.9668,46.2406,12.4623,1.22097,2.28351
0.0794743,15.8482,46.2028,12.4053,1.2176,2.22523
0.16981,15.2797,43.6692,11.6885,1.20557,2.38564
0.054508,15.3012,45.3572,11.9632,1.21297,2.12497
0.100396,16.0293,46.1237,12.5525,1.21955,2.25729
0.17599,15.8318,44.7906,12.2199,1.21526,2.39657
0.0617593,15.645,46.8943,12.2104,1.21669,2.21791
0.267994,15.8929,45.7811,12.2054,1.21454,2.47298
0.134448,16.0877,47.9724,12.5122,1.21924,2.35632
0.0926608,16.1115,47.3348,12.6424,1.22208,2.24702
0.10737,15.6031,44.7863,12.1139,1.21501,2.27421
0.327989,14.9121,39.3975,11.0268,1.18873,2.69657
9.08099,16.297,45.6939,12.2034,1.20427,2.88941
0.184944,16.0786,47.1645,12.5286,1.21837,2.33169
0.113041,15.4837,44.3946,11.9746,1.2086,2.30056
0.0974696,16.268,46.8364,12.5958,1.22071,2.45147
0.101275,15.8531,46.2952,12.3423,1.21976,2.29107
0.0985006,15.7858,45.8226,12.2191,1.21341,2.3533
0.0794659,16.2291,47.2751,12.7377,1.22064,2.27077
15.6597,16.6645,43.5217,12.2442,1.20549,3.21486
0.0994531,16.0517,47.5056,12.3624,1.21521,2.47416
0.155769,16.0062,46.1603,12.4953,1.21726,2.29371
0.154002,15.7797,46.0107,12.1503,1.21475,2.41468
0.245063,16.5304,46.2203,12.604,1.21425,2.71214
0.141977,16.0455,45.8965,12.3033,1.21874,2.5235
0.235364,16.4079,45.7866,12.577,1.21641,2.61449
0.0581033,15.5855,46.7417,12.125,1.21039,2.25021
0.195384,16.4933,48.4182,12.8126,1.22004,2.46059
0.0735245,16.0453,45.9684,12.4761,1.21822,2.351
0.130282,15.7799,46.8115,12.223,1.2176,2.33935
0.164515,16.4895,47.1482,12.7499,1.22342,2.51622
0.368388,16.1862,46.6885,12.4405,1.22081,2.52494
0.720381,16.0783,46.0235,12.3363,1.21389,2.52812
1.03026,15.9279,45.2851,12.1714,1.20791,2.54856
6.62797,14.8242,40.5775,10.6727,1.1685,2.98296
0.169759,16.0609,46.5349,12.4443,1.2161,2.40047
0.104466,15.6249,44.0124,11.8356,1.2041,2.58526
0.164363,16.6124,46.6924,12.7586,1.21737,2.63645
4.48849,16.1582,44.445,12.0235,1.20484,2.92979
0.154235,16.1309,47.1489,12.4626,1.22186,2.44644
0.163878,15.7131,44.293,12.0754,1.2177,2.41997
20.5164,17.5291,43.8171,12.728,1.20407,3.59705
0.138749,16.0461,46.8787,12.3865,1.21602,2.44352
0.269745,16.1972,46.6209,12.2811,1.21644,2.69968
0.246846,15.9499,44.9345,12.1402,1.21266,2.59709
0.219745,16.0939,45.6251,12.3854,1.2106,2.49788
